"ID","DifficultyID","EffectIndex","Effect","EffectAmplitude","EffectAttributes","EffectAura","EffectAuraPeriod","EffectBasePoints","EffectBonusCoefficient","EffectChainAmplitude","EffectChainTargets","EffectDieSides","EffectItemType","EffectMechanic","EffectPointsPerResource","EffectPos_facing","EffectRealPointsPerLevel","EffectTriggerSpell","BonusCoefficientFromAP","PvpMultiplier","Coefficient","Variance","ResourceCoefficient","GroupSizeBasePointsCoefficient","EffectBasePointsF","EffectMiscValue_0","EffectMiscValue_1","EffectRadiusIndex_0","EffectRadiusIndex_1","EffectSpellClassMask_0","EffectSpellClassMask_1","EffectSpellClassMask_2","EffectSpellClassMask_3","ImplicitTarget_0","ImplicitTarget_1","SpellID"
"694205","0","0","6","0","0","109","0","99","0","1","0","1","0","0","0","0","0","15258","0","1","0","0","0","1","0","0","0","0","0","42508304","1026","0","0","6","0","15334"
"694208","0","0","6","0","0","108","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","1073750016","0","0","0","1","0","18754"
"694209","0","1","6","0","0","108","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","1073741824","0","0","0","1","0","18754"
"694211","0","0","2","0","0","0","0","11","1","1","0","5","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","16829"
"694213","0","0","6","0","0","8","2000","298","0","1","0","1","0","0","0","0","1.10000002384","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17853"
"694225","0","0","6","0","0","4","0","99","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17061"
"694235","0","0","6","0","0","142","0","3","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","16929"
"694244","0","0","6","0","0","107","0","-401","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","32","0","0","0","1","0","16765"
"694245","0","0","6","0","0","108","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","5","0","0","0","6293255","135712","0","0","1","0","16819"
"694253","0","0","36","0","0","0","0","-1","0","1","0","1","0","0","0","0","0","17260","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","17267"
"694254","0","0","36","0","0","0","0","-1","0","1","0","1","0","0","0","0","0","17261","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","17268"
"694259","0","0","6","0","0","107","0","-10","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","32768","0","0","0","1","0","16966"
"694263","0","0","6","0","0","22","0","-506","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","6","0","17392"
"694264","0","1","6","0","0","184","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17392"
"694265","0","2","6","0","0","185","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17392"
"694268","0","0","6","0","0","42","0","0","0","1","0","1","0","0","0","0","0","16278","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16282"
"694269","0","0","6","0","0","42","0","-1","1","1","0","1","0","0","0","0","0","16922","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","16924"
"694270","0","1","6","0","0","108","0","69","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","1","0","0","0","1","0","16924"
"694277","0","0","28","0","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10557","63","0","0","0","0","0","0","44","0","16387"
"694280","0","0","6","0","0","107","0","-501","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","32","0","0","0","1","0","16766"
"694284","0","0","6","0","0","47","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16462"
"694289","0","0","6","0","0","79","0","-7","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17218"
"694290","0","1","6","0","0","142","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17218"
"694291","0","2","6","0","0","133","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17218"
"694303","0","0","6","0","0","4","0","99","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16974"
"694306","0","0","6","0","0","107","0","-51","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","2048","1048640","0","0","1","0","16938"
"694307","0","1","6","0","0","107","0","-6","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","4096","1024","0","0","1","0","16938"
"694309","0","0","6","0","0","79","0","6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17206"
"694310","0","1","6","0","0","142","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17206"
"694311","0","2","6","0","0","133","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17206"
"694315","0","0","6","0","0","79","0","-10","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17208"
"694316","0","1","6","0","0","142","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17208"
"694317","0","2","6","0","0","133","0","7","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17208"
"694325","0","0","6","0","0","107","0","-201","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","5","0","0","0","1","0","17789"
"694326","0","1","6","0","0","107","0","-801","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","0","128","0","0","1","0","17789"
"694328","0","0","6","0","0","107","0","-501","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","3","0","0","0","1","0","16582"
"694331","0","0","6","0","0","79","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17210"
"694332","0","1","6","0","0","142","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17210"
"694333","0","2","6","0","0","133","0","-3","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17210"
"694334","0","0","6","0","0","79","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17212"
"694335","0","1","6","0","0","142","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17212"
"694336","0","2","6","0","0","133","0","-6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17212"
"694339","0","0","6","0","0","107","0","-101","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","3","0","0","0","1","0","16578"
"694340","0","0","6","0","0","42","0","0","1","1","0","0","0","0","0","0","0","16491","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16492"
"694343","0","0","6","0","0","42","0","0","1","1","0","0","0","0","0","0","0","16959","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16961"
"694346","0","0","6","0","0","49","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16271"
"694347","0","0","6","0","0","79","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17220"
"694348","0","1","6","0","0","142","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17220"
"694349","0","2","6","0","0","133","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17220"
"694350","0","0","6","0","0","79","0","-11","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17221"
"694351","0","1","6","0","0","142","0","12","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17221"
"694352","0","2","6","0","0","133","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17221"
"694363","0","0","6","0","0","108","0","27","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","224","0","0","0","1","0","17065"
"694364","0","0","6","0","0","108","0","41","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","224","0","0","0","1","0","17066"
"694365","0","0","6","0","0","107","0","-1001","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","19","0","0","0","32","0","0","0","1","0","16086"
"694366","0","1","6","0","0","107","0","-1001","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","134217728","0","0","0","1","0","16086"
"694367","0","2","6","0","0","108","0","-26","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","4","0","0","0","1","0","16086"
"694384","0","0","6","0","0","107","0","-201","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","32","0","0","0","1","0","17070"
"694385","0","0","6","0","0","107","0","-301","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","32","0","0","0","1","0","17071"
"694386","0","0","6","0","0","107","0","-401","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","32","0","0","0","1","0","17072"
"694389","0","0","54","0","0","0","0","1799","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","523","0","0","0","0","0","0","0","0","0","16339"
"694411","0","0","6","0","0","47","0","2","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16464"
"694412","0","0","6","0","0","108","0","-3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","448","0","0","0","1","0","16214"
"694413","0","0","6","0","0","108","0","-4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","448","0","0","0","1","0","16215"
"694418","0","0","6","0","0","134","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17106"
"694419","0","0","6","0","0","107","0","-2001","1","1","0","1","2048","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","2048","0","0","0","1","0","16287"
"694422","0","0","6","0","0","108","0","-2","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","997","4288","0","0","1","0","17778"
"694426","0","0","6","0","0","51","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16253"
"694427","0","1","6","0","0","561","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16253"
"694434","0","0","6","0","0","107","0","4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","2","0","0","0","1","0","16821"
"694435","0","1","6","0","0","108","0","4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","1","0","16821"
"694443","0","0","6","0","0","51","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16301"
"694444","0","1","6","0","0","561","0","24","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16301"
"694445","0","0","6","0","0","52","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16302"
"694447","0","0","6","0","0","52","0","2","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16303"
"694448","0","0","6","0","0","52","0","3","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16304"
"694449","0","0","6","0","0","52","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16305"
"694450","0","0","6","0","0","79","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17214"
"694451","0","1","6","0","0","142","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17214"
"694452","0","2","6","0","0","133","0","3","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17214"
"694455","0","0","6","0","0","108","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","5","0","0","0","131232","0","0","0","1","0","16757"
"694456","0","1","6","0","0","108","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","6","0","0","0","576","0","0","0","1","0","16757"
"694465","0","0","6","0","0","42","0","0","1","1","0","0","0","0","0","0","0","16886","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16880"
"694471","0","0","6","0","0","51","0","3","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16300"
"694472","0","1","6","0","0","561","0","19","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16300"
"694474","0","0","6","0","0","42","0","0","1","1","0","0","0","0","0","0","0","16953","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16952"
"694486","0","0","2","0","0","0","0","15","1","1","0","7","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","16830"
"694487","0","0","2","0","0","0","0","20","1","1","0","9","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","16831"
"694498","0","0","6","0","0","108","0","19","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","5","0","0","0","131232","0","0","0","1","0","16758"
"694499","0","1","6","0","0","108","0","19","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","6","0","0","0","576","0","0","0","1","0","16758"
"694505","0","0","6","0","0","108","0","-13","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","2","0","0","0","24381431","7082550","0","0","1","0","17120"
"694507","0","0","6","0","0","8","2000","385","0","1","0","1","0","0","0","0","1.29999995232","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17854"
"694518","0","0","6","0","0","49","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16254"
"694519","0","0","6","0","0","52","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16255"
"694530","0","0","6","0","0","42","0","0","0","1","0","1","0","0","0","0","0","16257","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16256"
"694531","0","0","6","0","0","108","0","-21","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","-536870912","122880","0","0","1","0","16834"
"694532","0","0","6","0","0","108","0","41","1","1","0","1","16408","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","16408","0","0","0","1","0","17785"
"694533","0","0","6","0","0","108","0","39","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","512","32","0","0","1","0","16918"
"694534","0","0","6","0","0","142","0","6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","16930"
"694542","0","0","6","0","0","108","0","6","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","12","0","0","0","4194304","0","0","0","1","0","16266"
"694543","0","1","6","0","0","108","0","4","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","18874368","0","0","0","1","0","16266"
"694544","0","2","6","0","0","108","0","12","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","8388608","0","0","0","1","0","16266"
"694548","0","0","6","0","0","107","0","29","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","64","0","0","0","1","0","17076"
"694555","0","0","6","0","0","142","0","9","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","16931"
"694566","0","0","6","0","0","108","0","13","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","262144","0","0","0","1","0","17051"
"694569","0","0","6","0","0","108","0","-16","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","537399320","0","0","0","1","0","16223"
"694572","0","0","6","0","0","47","0","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16465"
"694574","0","0","2","0","0","0","0","65","1","1","0","15","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17260"
"694583","0","0","6","0","0","4","0","79","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17060"
"694601","0","0","6","0","0","108","0","-31","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","-536870912","122880","0","0","1","0","16835"
"694603","0","0","6","0","0","42","0","0","0","1","0","1","0","0","0","0","0","16277","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16281"
"694607","0","0","6","0","0","3","1000","109","0.18999999762","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17314"
"694608","0","1","6","0","0","33","0","-51","0","1","0","1","0","11","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17314"
"694615","0","0","6","0","0","107","0","3","1","1","0","1","1475","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","1475","0","0","0","1","0","16220"
"694616","0","0","6","0","0","108","0","7","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","65536","0","0","0","1","0","16259"
"694617","0","1","6","0","0","108","0","7","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","131072","0","0","0","1","0","16259"
"694628","0","0","6","0","0","107","0","19","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","64","0","0","0","1","0","17075"
"694629","0","0","6","0","0","107","0","-101","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","5","0","0","0","1","0","17788"
"694630","0","1","6","0","0","107","0","-401","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","0","128","0","0","1","0","17788"
"694631","0","0","27","0","0","4","0","69","0.10700000077","1","0","1","0","0","0","0","0.20000000298","0","0","1","0","0","0","1","0","0","0","14","0","0","0","0","0","28","0","16914"
"694632","0","1","27","0","0","138","0","-26","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","14","0","0","0","0","0","28","0","16914"
"694636","0","0","6","0","0","108","0","55","1","1","0","1","16408","0","0","0","0","0","0","1","0","0","0","1","0","9","0","0","0","16408","0","0","0","1","0","17786"
"694638","0","0","6","0","0","107","0","39","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","64","0","0","0","1","0","17077"
"694639","0","0","6","0","0","108","0","74","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","256","0","0","0","1","0","16840"
"694640","0","0","54","0","0","0","0","1799","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1667","0","0","0","0","0","0","0","0","0","16355"
"694641","0","0","6","0","0","108","0","4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1024","0","0","0","1","0","16261"
"694643","0","0","6","0","0","42","0","0","1","1","0","0","0","0","0","0","0","16490","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16489"
"694651","0","0","6","0","0","107","0","4","1","1","0","1","1475","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","1475","0","0","0","1","0","16221"
"694652","0","0","6","0","0","108","0","-11","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","537399320","0","0","0","1","0","16222"
"694653","0","0","6","0","0","107","0","-501","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","32","0","0","0","1","0","17073"
"694656","0","0","6","0","0","4","0","49","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16972"
"694660","0","0","6","0","0","108","0","-26","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","14","0","0","0","537399320","0","0","0","1","0","16225"
"694663","0","0","6","0","0","108","0","27","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","8","0","0","0","262144","0","0","0","1","0","17054"
"694669","0","0","24","0","0","0","0","0","1","1","0","1","13699","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17951"
"694670","0","0","6","0","0","79","0","6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17219"
"694671","0","1","6","0","0","142","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17219"
"694672","0","2","6","0","0","133","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17219"
"694673","0","0","6","0","0","79","0","6","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17222"
"694674","0","1","6","0","0","142","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","17222"
"694675","0","2","6","0","0","133","0","-1","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17222"
"694701","0","0","6","0","0","42","0","0","1","1","0","0","0","0","0","0","0","18118","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","18121"
"694717","0","0","6","0","0","107","0","-1601","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","2","0","0","0","1","0","17813"
"694734","0","0","6","0","0","42","0","0","1","1","0","0","0","0","0","0","0","18118","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","18122"
"694739","0","0","6","0","0","107","0","2","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","901","4288","0","0","1","0","18132"
"694753","0","0","6","0","0","8","2000","219","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17852"
"694755","0","0","6","0","0","107","0","-1201","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","2","0","0","0","1","0","17812"
"694756","0","0","6","0","0","108","0","19","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","5","0","0","0","933","4288","0","0","1","0","17918"
"694757","0","0","6","0","0","42","0","0","1","1","0","0","0","0","0","0","0","18118","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","18119"
"694770","0","0","6","0","0","108","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","5","0","0","0","933","4288","0","0","1","0","17917"
"694775","0","0","6","0","0","107","0","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","7","0","0","0","901","4288","0","0","1","0","18133"
"694778","0","0","27","0","0","4","0","133","0.10700000077","1","0","1","0","0","0","0","0.30000001192","0","0","1","0","0","0","1","0","0","0","14","0","0","0","0","0","28","0","17402"
"694779","0","1","27","0","0","138","0","-26","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","14","0","0","0","0","0","28","0","17402"
"694788","0","0","27","0","0","4","0","99","0.10700000077","1","0","1","0","0","0","0","0.20000000298","0","0","1","0","0","0","1","0","0","0","14","0","0","0","0","0","28","0","17401"
"694789","0","1","27","0","0","138","0","-26","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","14","0","0","0","0","0","28","0","17401"
"694791","0","0","6","0","0","42","0","0","1","1","0","0","0","0","0","0","0","18118","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","18120"
"694793","0","0","6","0","0","107","0","99","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","18","0","0","0","16384","0","0","0","1","0","18213"
"694796","0","0","6","0","0","8","2000","162","0","1","0","1","0","0","0","0","0.80000001192","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17851"
"694804","0","0","6","0","0","108","0","9","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","5","0","0","0","-2142714854","1811","0","0","1","0","18218"
"694809","0","0","6","0","0","42","0","0","1","1","0","0","0","0","0","0","0","18118","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","18123"
"694810","0","0","2","0","0","0","0","121","0.42899999022","1","0","25","0","0","0","0","1.5","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17921"
"694811","0","0","2","0","0","0","0","157","0.42899999022","1","0","31","0","0","0","0","1.70000004768","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17922"
"694812","0","0","2","0","0","0","0","203","0.42899999022","1","0","37","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17923"
"694814","0","0","6","0","0","31","0","14","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","17002"
"694815","0","0","6","0","0","137","0","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","3","0","0","0","0","0","0","0","1","0","17003"
"694816","0","0","8","1","0","0","0","304","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","5","0","18220"
"694819","0","0","6","0","0","107","0","-201","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","10","0","0","0","3","0","0","0","1","0","16579"
"694823","0","0","6","0","0","54","0","0","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","64","0","0","0","1","0","16180"
"694824","0","1","6","0","0","55","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","16180"
"694836","0","0","6","0","0","108","0","4","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","22","0","0","0","1024","0","0","0","1","0","18827"
"694844","0","0","2","0","0","0","0","23","1","1","0","5","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17256"
"694845","0","0","2","0","0","0","0","30","1","1","0","7","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","6","0","17257"
