ID,Attributes_0,Attributes_1,Attributes_2,Attributes_3,Attributes_4,Attributes_5,Attributes_6,Attributes_7,Attributes_8,Attributes_9,Attributes_10,Attributes_11,Attributes_12,Attributes_13,Attributes_14,Attributes_15,Attributes_16,DifficultyID,CastingTimeIndex,DurationIndex,RangeIndex,SchoolMask,Speed,LaunchDelay,MinDuration,SpellIconFileDataID,ActiveIconFileDataID,ContentTuningID,ShowFutureSpellPlayerConditionID,SpellID
334707,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,1,0,0,0,134832,0,0,0,27653
334708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,136235,0,0,0,26339
334711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,11,1,10,0,0,136235,0,0,0,26345
334713,256,268435456,4,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,16,0,0,0,135840,0,0,0,25937
334714,65584,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,136192,0,0,0,27588
334715,65584,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,136192,0,0,0,27590
334716,268501248,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,64,0,0,0,135758,0,0,0,26453
334717,268501248,131072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,64,0,0,0,135758,0,0,0,26454
334719,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,1,1,0,0,0,134538,0,0,0,26298
334720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,5,1,15,0,0,136235,0,0,0,26293
334728,2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,2,1,0,0,0,132109,0,0,0,25852
334732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,32,0,0,0,136130,0,0,0,25671
334733,16777216,0,805306368,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,20,0,0,136048,0,0,0,27635
334734,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,1,1,0,0,0,136235,0,0,0,26279
334736,537198608,1024,0,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,1,35,95,1,0,0,0,132184,0,0,0,27685
334737,8388864,0,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,136235,0,0,0,27686
334738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32,0,0,0,136187,0,0,0,27687
334739,192,0,0,0,0,0,0,0,0,0,0,0,-2147483648,0,0,0,0,0,1,0,1,1,0,0,0,136208,0,0,0,27521
334740,150994944,32,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,136235,0,0,0,27523
334741,150994944,32,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,136235,0,0,0,27524
334742,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,1,0,0,0,136235,0,0,0,26443
334744,65792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,1,0,0,0,136235,0,0,0,25853
334745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,25854
334746,65792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,1,0,0,0,136235,0,0,0,25855
334747,2048,0,0,512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,25856
334748,286359824,0,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,133749,136116,0,0,25859
334749,8388608,0,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,134969,0,0,0,25800
334753,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,8,0,0,0,136224,0,0,0,26331
334755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,32,0,0,0,136127,0,0,0,27688
334756,0,524288,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,8,0,0,0,136012,0,0,0,27689
334757,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,64,0,0,0,135743,0,0,0,25672
334758,327680,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,2,0,0,0,135962,0,0,0,25780
334759,2359680,131072,603979776,196608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,2,0,0,0,135962,0,0,0,25781
334760,327696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,2,1,0,0,0,132938,0,0,0,25788
334762,268435728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,7,1,0,0,0,136235,0,0,0,25793
334763,8388608,0,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,6,1,0,0,0,134969,0,0,0,25797
334765,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135906,136116,0,0,25801
334766,8388608,0,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,134969,0,0,0,25802
334767,8388608,0,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,134969,0,0,0,25803
334768,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,30,0,0,136006,0,0,0,25880
334769,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,30,0,0,136006,0,0,0,25882
334770,8454400,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,13,8,0,0,0,136104,0,0,0,25777
334771,402653440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,1,1,0,0,0,133907,0,0,0,25888
334773,0,0,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,135998,0,0,0,26446
334775,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,1,0,0,0,136235,0,0,0,27517
334778,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135500,0,0,0,26290
334779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,5,1,15,0,0,136235,0,0,0,26291
334780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,5,1,15,0,0,136235,0,0,0,26292
334782,16,136,4,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,1,0,5,1,42,0,0,132337,0,0,0,25787
334787,671088640,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,1,4,0,0,0,134840,0,0,0,26276
334788,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,64,0,0,0,135860,0,0,0,27514
334790,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,27516
334791,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,27518
334794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,5,1,15,0,0,136235,0,0,0,26286
334796,589824,0,0,0,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,0,0,0,132326,0,0,0,26554
334797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,5,1,15,0,0,136235,0,0,0,26294
334799,0,0,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,32,0,0,0,136160,0,0,0,26281
334800,67371008,0,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,13,64,0,0,0,136206,0,0,0,26258
334801,67371008,0,4,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,13,64,0,0,0,136206,0,0,0,26259
334802,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,1,1,0,0,0,136235,0,0,0,26442
334805,16777488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,1,1,0,0,0,135990,0,0,0,27420
334806,150994944,32,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,136235,0,0,0,27505
334808,150994944,32,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,136235,0,0,0,27510
334809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,25826
334810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,25827
334811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,25828
334812,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135938,0,0,0,25829
334813,589824,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,32,20,0,0,136197,0,0,0,26555
334814,150994944,32,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,136235,0,0,0,27529
334816,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,4,1,0,0,0,135975,135975,0,0,25947
334817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,6,64,0,0,0,135990,0,0,0,25768
334819,402653440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,134062,0,0,0,26260
334820,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,1,0,0,0,136172,0,0,0,25772
334822,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,4,32,0,0,0,136025,0,0,0,25774
334824,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,132939,0,0,0,25778
334825,150994944,32,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,136235,0,0,0,27507
334826,150994944,32,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,136235,0,0,0,27244
334827,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,16,0,0,0,135843,0,0,0,27534
334828,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,32,0,0,0,136185,0,0,0,27535
334829,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,8,0,0,0,136041,0,0,0,27527
334830,286359824,0,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,133749,136116,0,0,25858
334831,2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,13,8,0,0,0,136140,0,0,0,26556
334832,0,0,536870912,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,0,0,136140,0,0,0,26557
334833,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,4,0,0,0,135808,0,0,0,26558
334835,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,30,0,0,136006,0,0,0,25883
334836,603979776,196744,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,13,2,0,0,0,135952,0,0,0,25771
334837,17072400,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136246,0,0,0,25860
334838,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,5,2,0,0,0,135909,0,0,0,25890
334839,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,30,0,0,136006,0,0,0,25867
334842,150994944,32,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,136235,0,0,0,27503
334843,150994944,32,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,136235,0,0,0,27504
334844,612368640,136,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,133749,0,0,0,27541
334845,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28686
334846,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,8,0,0,0,136235,0,0,0,28687
334847,402653440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,63,1,1,0,0,0,134056,0,0,0,26263
334848,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,30,0,0,136006,0,0,0,25884
334850,402653440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,1,1,0,0,0,133907,0,0,0,25886
334851,402653440,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,0,132794,0,0,0,26261
334852,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,136235,0,0,0,26262
334853,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,32,0,0,0,136197,0,0,0,27382
334854,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,8,0,0,0,136075,0,0,0,27626
334856,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,32,0,0,0,135880,0,0,0,27536
334857,671088640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,1,8,0,0,0,136051,0,0,0,27538
334858,65536,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,2,0,0,0,135894,0,0,0,25808
334859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,8,0,0,0,136064,0,0,0,25818
334860,0,268436480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,132270,0,0,0,25892
334862,8388608,0,1,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,6,1,0,0,0,134969,0,0,0,25798
334863,327680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,5,2,0,0,0,135911,0,0,0,25899
334865,589824,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,32,20,0,0,136197,0,0,0,27383
334866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,135953,0,0,0,27418
334870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,5,8,30,0,0,132274,0,0,0,25809
334871,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,1,0,0,0,136006,0,0,0,25891
334872,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,30,0,0,136006,0,0,0,25878
334873,256,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,30,0,0,136006,0,0,0,25879
334876,327680,1024,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0,0,1,30,5,2,0,0,0,135912,0,0,0,25894
334877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,136235,0,0,0,25783
334878,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,8,40,0,0,136016,0,0,0,25811
334879,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,132149,0,0,0,28209
334880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,28439
334881,16,32904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,3,32,0,0,0,136160,0,0,0,28440
334882,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,0,0,0,135331,0,0,0,28441
334883,65536,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,407,1,64,0,0,0,136116,0,0,0,28450
334885,8388864,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,20,0,0,136235,0,0,0,27931
334886,8388864,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,20,0,0,136235,0,0,0,27935
334887,150994944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,64,0,0,0,136057,0,0,0,28144
334888,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136189,0,0,0,28081
334889,134217984,268435460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,12,1,0,0,0,134062,0,0,0,27575
334890,256,268435456,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,16,0,0,0,135852,0,0,0,28526
334891,536870912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32,0,0,0,134417,0,0,0,27869
334892,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,20,0,0,136235,0,0,0,28326
334893,65536,0,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,25,5,2,0,0,0,135980,0,0,0,27870
334894,134217728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,64,0,0,0,133439,0,0,0,28724
334895,536870912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,0,0,0,136235,0,0,0,28225
334899,16777216,0,805306368,512,16384,393224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,32,0,0,0,136051,0,0,0,28380
334900,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135976,0,0,0,27902
334901,128,0,4,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28025
334902,256,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,1,0,0,0,136235,0,0,0,27184
334903,256,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,1,0,0,0,136235,0,0,0,27190
334904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,1,0,0,0,134140,0,0,0,27669
334905,64,131072,524288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,135928,0,0,0,27986
334906,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,1,1,0,0,0,132311,0,0,0,28740
334907,150995328,32,0,0,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,1,36,1,1,0,0,0,136168,0,0,0,27965
334908,16777216,0,805306368,512,16384,393224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,32,0,0,0,136051,0,0,0,28377
334909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28092
334910,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,1,0,0,0,136235,0,0,0,28095
334911,65536,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,135913,0,0,0,27120
334912,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28717
334914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28182
334915,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28183
334916,256,0,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,1,0,0,0,136235,0,0,0,28163
334917,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135976,0,0,0,27904
334918,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,2,0,0,0,132331,0,0,0,27978
334919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,1,0,0,0,136235,0,0,0,28424
334921,262144,1024,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,12,2,0,0,0,135980,0,0,0,27874
334922,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,136235,0,0,0,28186
334927,150994944,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136168,0,0,0,28012
334929,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28735
334930,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28736
334931,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,1,1,0,0,0,132311,0,0,0,28739
334934,0,0,4,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,136235,0,0,0,29500
334936,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,12,1,0,0,0,136235,0,0,0,28195
334938,65536,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,135913,0,0,0,27121
334940,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,136235,0,0,0,28187
334942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28020
334943,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,1,0,0,0,136235,0,0,0,28024
334944,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28414
334945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,0,0,0,136235,0,0,0,28006
334946,256,16388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,1,0,0,0,136235,0,0,0,28078
334947,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,132219,0,0,0,28438
334948,256,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28199
334949,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,1,1,0,0,0,134123,0,0,0,28200
334950,262144,136,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,8,0,0,0,136007,0,0,0,28741
334951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,135913,0,0,0,28742
334952,192,268435456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,16,0,0,0,135934,0,0,0,29501
334953,65536,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,135913,0,0,0,27122
334954,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,136235,0,0,0,27146
334955,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,32,0,0,0,136160,0,0,0,27177
334958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,132281,0,0,0,27602
334960,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,134499,0,0,0,28319
334961,262400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,136021,0,0,0,28257
334962,262160,0,0,512,0,32768,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,1,0,0,0,132369,0,0,0,28335
334963,0,136,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,1,4,0,0,0,135903,0,0,0,28323
334964,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,136235,0,0,0,28324
334965,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28325
334966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,136235,0,0,0,27883
334968,150994944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,64,0,0,0,136057,0,0,0,28143
334969,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28155
334970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,1,1,0,0,0,134144,0,0,0,27670
334971,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28201
334975,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,136235,0,0,0,28219
334976,65568,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,1,0,0,0,136235,0,0,0,28220
334977,65808,0,0,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,1,0,36,1,40,0,0,132307,0,0,0,28336
334978,16,32768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165,3,32,0,0,0,136160,0,0,0,28350
334979,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,20,0,0,136235,0,0,0,28351
334981,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28184
334982,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,136235,0,0,0,28185
334983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,1,0,0,0,136235,0,0,0,27885
334984,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,136235,0,0,0,27886
334985,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135998,0,0,0,27888
334988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,135759,0,0,0,28383
334990,256,268435460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,13,8,0,0,0,136235,0,0,0,28111
334991,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,28112
334992,67108864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,367,7,1,0,0,0,136235,0,0,0,28018
334993,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,32,0,0,0,136235,0,0,0,28457
334994,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,0,136235,0,0,0,27738
334995,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,26731
334996,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,1,1,0,0,0,136235,0,0,0,26732
