ID,DifficultyID,CumulativeAura,ProcCategoryRecovery,ProcChance,ProcCharges,SpellProcsPerMinuteID,ProcTypeMask_0,ProcTypeMask_1,SpellID
174956,0,0,0,101,0,0,0,0,34368
174957,0,0,0,101,0,0,0,0,34439
174958,0,0,0,100,0,0,0,0,34441
174959,0,0,0,101,0,0,0,0,34442
174962,0,0,0,6,0,0,320,0,34506
174963,0,0,0,6,0,0,320,0,34507
174964,0,0,0,101,0,0,0,0,34590
174966,0,0,0,101,0,0,0,0,34592
174967,0,0,0,101,0,0,0,0,34593
174968,0,0,0,101,0,0,0,0,34597
174970,0,0,0,0,0,0,69972,0,34675
174974,0,0,0,101,0,0,0,0,34759
174975,0,0,0,101,0,0,0,0,34760
174976,0,0,0,101,0,0,0,0,34761
174977,0,0,0,101,0,0,0,0,34762
174978,0,0,0,101,0,0,0,0,34763
174979,0,0,0,101,0,0,0,0,34835
174980,0,0,0,101,0,0,0,0,34836
174981,0,0,0,101,0,0,0,0,34837
174982,0,0,0,6,0,0,320,0,34838
174983,0,0,0,101,0,0,0,0,34911
174984,0,0,0,101,0,0,0,0,34912
174985,0,0,0,101,0,0,0,0,34913
174986,0,0,0,100,0,0,-2146828288,0,34914
174987,0,0,0,101,0,0,0,0,34977
174988,0,0,0,101,0,0,0,0,34978
174989,0,0,0,101,0,0,0,0,34979
174990,0,0,0,101,0,0,0,0,34980
174991,0,0,0,101,0,0,0,0,34981
174992,0,0,0,101,0,0,0,0,34982
174993,0,0,0,101,0,0,0,0,35057
174994,0,0,0,101,0,0,0,0,35058
174995,0,0,0,101,0,0,0,0,35059
174996,0,0,0,101,0,0,0,0,35060
174997,0,0,0,101,0,0,0,0,35061
175000,0,0,0,101,0,0,0,0,35129
175002,0,0,45000,101,0,0,20,0,35131
175003,0,0,0,101,0,0,0,0,35132
175004,0,0,0,101,0,0,0,0,35206
175005,0,0,0,101,0,0,0,0,35207
175007,0,0,0,101,0,0,0,0,35209
175009,0,0,0,101,0,0,0,0,35289
175010,0,0,0,101,0,0,0,0,35290
175011,0,0,0,101,0,0,0,0,35291
175012,0,0,0,101,0,0,0,0,35292
175013,0,0,0,101,0,0,0,0,35363
175014,0,0,0,101,0,0,0,0,35364
175016,0,0,0,101,0,0,0,0,35367
175018,0,0,0,101,0,0,0,0,35369
175019,0,0,0,101,0,0,0,0,36643
175020,0,0,0,101,0,0,0,0,36644
175021,0,0,0,101,0,0,0,0,36645
175022,0,0,0,101,0,0,0,0,36646
175023,0,0,0,101,0,0,0,0,36719
175024,0,0,0,101,0,0,0,0,36720
175025,0,0,0,101,0,0,0,0,36721
175026,0,0,0,101,0,0,0,0,36722
175027,0,0,0,101,0,0,0,0,36723
175030,0,0,0,101,0,0,0,0,35513
175031,0,0,0,101,0,0,0,0,35514
175032,0,0,0,101,0,0,0,0,35515
175033,0,0,0,101,0,0,0,0,35516
175034,0,0,0,101,0,0,0,0,35517
175039,0,0,0,101,0,0,0,0,35683
175040,0,0,0,101,0,0,0,0,35684
175041,0,0,0,25,0,0,2429268,0,35685
175042,0,0,0,101,0,0,0,0,35686
175044,0,0,0,101,0,0,0,0,35763
175045,0,0,0,101,0,0,0,0,35764
175047,0,0,0,101,0,0,0,0,35766
175048,0,0,0,101,0,0,0,0,35767
175049,0,0,0,101,0,0,0,0,35769
175050,0,0,0,101,0,0,0,0,35827
175051,0,0,0,101,0,0,0,0,35828
175052,0,0,0,101,0,0,0,0,35829
175053,0,0,0,101,0,0,0,0,35830
175055,0,0,0,101,0,0,0,0,35907
175056,0,0,0,101,0,0,0,0,35908
175057,0,0,0,101,0,0,0,0,35909
175058,0,0,0,101,0,0,0,0,35910
175059,0,0,0,101,0,0,0,0,35911
175060,0,0,0,101,0,0,0,0,35984
175061,0,0,0,101,0,0,0,0,35985
175062,0,0,0,101,0,0,0,0,35986
175063,0,0,0,101,0,0,0,0,35987
175064,0,0,0,101,0,0,0,0,35988
175065,0,0,0,101,0,0,0,0,35989
175066,0,0,0,101,0,0,0,0,36068
175067,0,0,0,101,0,0,0,0,36069
175068,0,0,0,101,0,0,20,0,36070
175069,0,0,0,101,0,0,0,0,36071
175070,0,0,0,101,0,0,0,0,36072
175071,0,0,0,101,0,0,0,0,36152
175072,0,0,0,101,0,0,0,0,36153
175076,0,0,0,101,0,0,0,0,36242
175077,0,0,0,101,0,0,0,0,36243
175078,0,0,0,101,0,0,0,0,36246
175079,0,0,0,101,0,0,0,0,36247
175080,0,0,0,101,0,0,0,0,36248
175082,0,0,0,101,0,0,0,0,36325
175083,0,0,0,101,0,0,0,0,36326
175084,0,0,0,101,0,0,0,0,36327
175085,0,0,0,101,0,0,0,0,36328
175086,0,0,0,101,0,0,0,0,36329
175087,0,0,0,101,0,0,0,0,36408
175088,0,0,0,101,0,0,0,0,36409
175089,0,0,0,101,0,0,0,0,36410
175090,0,0,0,101,0,0,0,0,36411
175091,0,0,0,101,0,0,0,0,36412
175093,0,0,0,101,0,0,0,0,36486
175094,0,0,0,101,0,0,0,0,36487
175095,0,0,0,100,0,0,17408,0,36488
175096,0,0,0,101,0,0,0,0,36565
175099,0,0,0,101,0,0,0,0,36568
175100,0,1,0,101,0,0,0,0,36647
175101,0,0,0,101,0,0,0,0,36649
175102,0,0,0,101,0,0,0,0,36650
175103,0,0,0,101,0,0,0,0,36651
175104,0,0,0,101,0,0,0,0,36725
175106,0,0,0,101,0,0,0,0,36727
175107,0,0,0,101,0,0,0,0,36728
175108,0,10,0,101,0,0,0,0,36729
175109,0,0,0,101,0,0,0,0,36730
175110,0,0,0,101,0,0,0,0,35518
175111,0,0,0,101,0,0,0,0,35519
175112,0,0,0,101,0,0,0,0,35520
175113,0,0,0,101,0,0,0,0,35521
175114,0,0,0,101,0,0,0,0,35522
175115,0,0,0,101,0,0,0,0,35523
175124,0,0,0,101,0,0,0,0,35691
175125,0,0,0,101,0,0,0,0,35770
175126,0,0,0,101,0,0,0,0,35771
175127,0,0,0,101,0,0,0,0,35772
175131,0,0,0,101,0,0,0,0,35831
175132,0,0,0,101,0,0,0,0,35832
175133,0,0,0,101,0,0,0,0,35833
175134,0,0,0,101,0,0,0,0,35834
175135,0,0,0,101,0,0,0,0,35835
175136,0,0,0,101,0,0,0,0,35912
175137,0,0,0,101,0,0,0,0,35913
175138,0,0,0,101,0,0,0,0,35914
175139,0,0,0,101,0,0,0,0,35990
175140,0,0,0,101,0,0,0,0,35994
175141,0,0,0,101,0,0,0,0,35995
175142,0,0,0,101,0,0,0,0,35996
175143,0,0,0,101,0,0,0,0,35997
175144,0,0,0,101,0,0,0,0,35998
175145,0,0,0,101,0,0,0,0,36073
175146,0,0,0,101,0,0,0,0,36074
175147,0,0,0,101,0,0,0,0,36075
175148,0,0,0,101,0,0,0,0,36076
175149,0,0,0,101,0,0,0,0,36077
175150,0,0,0,101,0,0,0,0,36078
175157,0,0,0,101,0,0,0,0,36249
175158,0,1,0,101,0,0,0,0,36250
175159,0,0,0,101,0,0,0,0,36251
175160,0,0,0,101,0,0,0,0,36252
175161,0,0,0,101,0,0,0,0,36330
175162,0,0,0,101,0,0,0,0,36331
175163,0,0,0,101,0,0,0,0,36332
175164,0,0,0,101,0,0,0,0,36333
175166,0,0,0,101,0,0,0,0,36413
175167,0,0,0,101,0,0,0,0,36414
175168,0,0,0,101,0,0,0,0,36415
175169,0,0,0,101,0,0,0,0,36416
175170,0,0,0,101,0,0,0,0,36417
175171,0,0,0,101,0,0,0,0,36489
175172,0,0,0,101,0,0,0,0,36490
175177,0,0,0,101,0,0,0,0,36570
175178,0,0,0,101,0,0,0,0,36571
175179,0,0,0,101,0,0,0,0,36572
175180,0,0,0,101,0,0,0,0,36573
175181,0,0,0,101,0,0,0,0,36574
175182,0,0,0,101,0,0,0,0,36652
175183,0,0,0,101,0,0,0,0,36654
175184,0,0,0,101,0,0,0,0,36655
175185,0,0,0,101,0,0,0,0,36656
175186,0,0,0,101,0,0,0,0,36657
175187,0,0,0,101,0,0,0,0,36731
175188,0,0,0,101,0,0,0,0,36732
175189,0,0,0,101,0,0,0,0,35524
175190,0,0,0,101,0,0,0,0,35525
175191,0,0,0,101,0,0,0,0,35526
175192,0,0,0,101,0,0,0,0,35527
175193,0,0,0,101,0,0,0,0,35528
175194,0,0,0,101,0,0,0,0,35529
175197,0,0,0,101,0,0,0,0,35614
175200,0,0,0,101,0,0,0,0,35692
175201,0,0,0,101,0,0,0,0,35693
175202,0,0,0,101,0,0,0,0,35694
175203,0,0,0,0,0,0,69972,0,35695
175204,0,0,0,101,0,0,0,0,35776
175205,0,0,0,101,0,0,0,0,35777
175206,0,0,0,101,0,0,0,0,35778
175207,0,0,0,101,0,0,0,0,35779
175208,0,0,0,101,0,0,0,0,35780
175209,0,0,0,101,0,0,0,0,35836
175210,0,0,0,101,0,0,0,0,35837
175211,0,0,0,101,0,0,0,0,35838
175212,0,0,0,101,0,0,0,0,35839
175213,0,0,0,100,0,0,8232,0,35915
175214,0,0,0,101,0,0,0,0,35916
175215,0,0,0,100,0,0,8232,0,35917
175216,0,0,0,101,0,0,0,0,35999
175217,0,0,0,101,0,0,0,0,36000
175218,0,0,0,101,0,0,0,0,36001
175219,0,0,0,101,0,0,0,0,36002
175220,0,0,0,101,0,0,0,0,36003
175221,0,0,0,101,0,0,0,0,36079
175231,0,0,0,101,0,0,0,0,36167
175232,0,0,0,101,0,0,0,0,36253
175233,0,0,0,101,0,0,0,0,36254
175234,0,0,0,101,0,0,0,0,36255
175235,0,0,0,101,0,0,0,0,36256
175236,0,0,0,101,0,0,0,0,36257
175237,0,0,0,101,0,0,0,0,36258
175241,0,0,0,101,0,0,0,0,36339
175242,0,0,0,101,0,0,0,0,36340
175243,0,0,0,101,0,0,0,0,36418
175247,0,0,0,101,0,0,0,0,36494
175248,0,0,0,101,0,0,0,0,36495
175249,0,0,0,101,0,0,0,0,36496
175250,0,0,0,101,0,0,0,0,36497
175251,0,0,0,101,0,0,0,0,36575
175252,0,0,0,100,1,0,139944,0,36576
175253,0,0,0,101,0,0,0,0,36577
175254,0,0,0,101,0,0,0,0,36578
175256,0,0,0,101,0,0,0,0,36580
175257,0,0,0,101,0,0,0,0,36658
175258,0,9,0,101,0,0,2359296,0,36659
175259,0,0,0,101,0,0,0,0,36660
175260,0,0,0,101,0,0,0,0,36661
175261,0,0,0,101,0,0,0,0,36662
175262,0,0,15000,100,0,0,139944,0,36733
175263,0,0,0,100,2,0,1048576,0,36734
175264,0,0,0,101,0,0,0,0,36735
175265,0,0,0,101,0,0,0,0,36736
175266,0,0,0,101,0,0,0,0,35530
175267,0,0,0,101,0,0,0,0,35531
175268,0,0,0,101,0,0,0,0,35532
175269,0,0,0,101,0,0,0,0,35533
175270,0,0,0,101,0,0,0,0,35534
175271,0,0,0,101,0,0,0,0,35535
175273,0,0,0,101,0,0,0,0,35618
175276,0,0,0,0,0,0,69972,0,35697
175277,0,0,0,101,0,0,0,0,35698
175278,0,0,0,101,0,0,0,0,35699
175279,0,0,0,100,0,0,4,0,35781
175280,0,0,0,101,0,0,0,0,35782
175281,0,0,0,101,0,0,0,0,35783
175282,0,0,0,101,0,0,0,0,35784
175283,0,0,0,101,0,0,0,0,35785
175284,0,0,0,101,0,0,0,0,35786
175285,0,0,0,101,0,0,0,0,35840
175286,0,0,0,101,0,0,0,0,35841
175287,0,0,0,101,0,0,0,0,35842
175288,0,0,0,101,0,0,0,0,35843
175289,0,1,0,101,0,0,0,0,35918
175290,0,0,0,101,0,0,0,0,35919
175291,0,0,0,101,0,0,0,0,35920
175292,0,0,0,101,0,0,0,0,35921
175293,0,0,0,101,0,0,0,0,36004
175294,0,0,0,101,0,0,0,0,36005
175295,0,0,0,101,0,0,0,0,36006
175301,0,0,0,101,0,0,0,0,36088
175302,0,0,0,101,0,0,0,0,36089
175304,0,0,0,101,0,0,0,0,36169
175305,0,0,0,101,0,0,0,0,36170
175306,0,0,0,101,0,0,0,0,36171
175308,0,0,0,101,0,0,0,0,36259
175309,0,0,0,101,0,0,0,0,36260
175310,0,0,0,101,0,0,0,0,36261
175311,0,0,0,101,0,0,0,0,36262
175312,0,0,0,101,0,0,0,0,36263
175314,0,0,0,101,0,0,0,0,36341
175315,0,0,0,101,0,0,0,0,36342
175316,0,0,0,101,0,0,0,0,36343
175317,0,0,0,101,0,0,0,0,36344
175318,0,0,0,101,0,0,0,0,36345
175319,0,0,0,101,0,0,0,0,36422
175320,0,0,0,101,0,0,0,0,36423
175321,0,0,0,101,0,0,0,0,36424
175322,0,0,0,101,0,0,0,0,36425
175323,0,0,0,101,0,0,0,0,36426
175324,0,0,0,101,0,0,0,0,36498
175325,0,0,0,101,0,0,0,0,36499
175327,0,0,0,101,0,0,0,0,36502
175329,0,0,0,100,0,0,20,0,36582
175330,0,0,0,100,0,0,20,0,36583
175333,0,0,0,101,0,0,0,0,36664
175334,0,0,0,101,0,0,0,0,36665
175336,0,0,0,101,0,0,0,0,36667
175337,0,0,0,101,0,0,0,0,36668
175338,0,0,0,101,0,0,0,0,36669
175339,0,0,0,101,0,0,0,0,36738
175340,0,0,0,101,0,0,0,0,36739
175341,0,1,0,101,0,0,0,0,36740
175342,0,0,0,101,0,0,0,0,36741
175343,0,0,0,101,0,0,0,0,35536
175344,0,0,0,101,0,0,0,0,35537
175345,0,0,0,101,0,0,0,0,35538
175346,0,0,0,101,0,0,0,0,35539
175347,0,0,0,101,0,0,0,0,35540
175348,0,0,0,20,0,0,8388608,0,35541
175350,0,0,0,101,0,0,0,0,35621
175354,0,0,0,101,0,0,0,0,35700
175356,0,0,0,101,0,0,0,0,35702
175357,0,0,0,101,0,0,0,0,35703
175358,0,0,0,101,0,0,0,0,35787
175359,0,0,0,101,0,0,0,0,35788
175360,0,0,0,101,0,0,0,0,35789
175361,0,0,0,101,0,0,0,0,35790
175362,0,0,0,101,0,0,0,0,35844
175363,0,0,0,101,0,0,0,0,35845
175364,0,0,0,101,0,0,0,0,35846
175365,0,0,0,101,0,0,0,0,35847
175366,0,0,4000,20,0,0,84,0,35848
175367,0,0,0,101,0,0,0,0,35850
175368,0,0,1000,100,0,0,40,0,35922
175369,0,0,0,101,0,0,0,0,35923
175370,0,0,0,101,0,0,0,0,35924
175371,0,0,0,101,0,0,0,0,35925
175372,0,0,0,101,0,0,0,0,35926
175373,0,0,0,101,0,0,0,0,36009
175375,0,0,0,101,0,0,0,0,36011
175376,0,0,0,101,0,0,0,0,36012
175377,0,0,0,101,0,0,0,0,36013
175378,0,0,0,101,0,0,0,0,36090
175379,0,0,0,101,0,0,0,0,36091
175380,0,0,0,101,0,0,0,0,36092
175381,0,0,0,101,0,0,0,0,36093
175382,0,0,0,101,0,0,0,0,36094
175383,0,0,0,100,0,0,-2146924544,0,36173
175384,0,0,0,101,0,0,0,0,36174
175385,0,0,0,101,0,0,0,0,36175
175386,0,0,0,101,0,0,0,0,36176
175387,0,0,0,101,0,0,0,0,36177
175394,0,0,0,101,0,0,0,0,36346
175395,0,0,0,101,0,0,0,0,36347
175396,0,0,0,101,0,0,0,0,36348
175397,0,0,0,101,0,0,0,0,36349
175398,0,0,0,101,0,0,0,0,36428
175399,0,0,0,101,0,0,0,0,36429
175400,0,0,0,101,0,0,0,0,36430
175401,0,0,0,101,0,0,0,0,36431
175402,0,0,0,101,0,0,0,0,36503
175405,0,0,0,101,0,0,0,0,36506
175406,0,0,0,101,0,0,0,0,36507
175407,0,0,0,101,0,0,0,0,36586
175408,0,0,0,101,0,0,0,0,36587
175409,0,0,0,101,0,0,0,0,36588
175410,0,0,0,101,0,0,0,0,36589
175411,0,0,0,101,0,0,0,0,36590
175412,0,0,0,101,0,0,0,0,36670
175413,0,0,0,101,0,0,0,0,36671
175414,0,0,0,101,0,0,0,0,36672
175417,0,0,0,101,0,0,0,0,36742
175418,0,0,0,101,0,0,0,0,36743
175419,0,0,0,101,0,0,0,0,36744
175420,0,0,0,101,0,0,0,0,36746
175422,0,0,0,101,0,0,0,0,35542
175423,0,0,0,101,0,0,0,0,35543
175424,0,0,0,101,0,0,0,0,35544
175425,0,0,0,101,0,0,0,0,35545
175426,0,0,0,101,0,0,0,0,35546
175427,0,0,0,101,0,0,0,0,35547
175432,0,0,0,101,0,0,0,0,35704
175433,0,0,0,101,0,0,0,0,35705
175434,0,0,0,101,0,0,0,0,35706
175435,0,0,0,101,0,0,0,0,35707
175436,0,0,0,101,0,0,0,0,35791
175437,0,0,0,101,0,0,0,0,35792
175438,0,0,0,101,0,0,0,0,35793
175439,0,5,0,101,0,0,0,0,35851
175441,0,0,0,101,0,0,0,0,35853
175442,0,0,0,101,0,0,0,0,35854
175443,0,5,0,101,0,0,0,0,35927
175444,0,0,0,101,0,0,0,0,35928
175445,0,0,0,101,0,0,0,0,35929
175446,0,0,0,101,0,0,0,0,35930
175448,0,0,0,101,0,0,0,0,36015
175449,0,0,0,101,0,0,0,0,36018
175451,0,0,0,101,0,0,0,0,36095
175452,0,0,0,100,1,0,139808,0,36096
175453,0,0,0,101,0,0,0,0,36097
175454,0,0,0,101,0,0,0,0,36098
175455,0,0,0,101,0,0,0,0,36178
175456,0,0,0,101,0,0,0,0,36179
175458,0,0,0,101,0,0,0,0,36181
175459,0,0,0,101,0,0,0,0,36182
175464,0,0,0,101,0,0,0,0,36274
175465,0,0,0,101,0,0,0,0,36275
175466,0,0,0,101,0,0,0,0,36350
175467,0,0,0,101,0,0,0,0,36351
175468,0,0,0,101,0,0,0,0,36352
175469,0,0,0,101,0,0,0,0,36353
175470,0,0,0,101,0,0,0,0,36354
175471,0,0,0,101,0,0,0,0,36355
175472,0,0,0,101,0,0,0,0,36432
175473,0,0,0,101,0,0,0,0,36433
175474,0,0,0,101,0,0,0,0,36434
175475,0,0,0,101,0,0,0,0,36435
175476,0,0,0,101,0,0,0,0,36436
175477,0,0,0,101,0,0,0,0,36438
175478,0,0,0,101,0,0,0,0,36439
175479,0,0,0,101,0,0,0,0,36508
175480,0,0,0,101,0,0,0,0,36509
175481,0,0,0,101,0,0,0,0,36510
175482,0,0,0,101,0,0,0,0,36512
175484,0,0,0,101,0,0,0,0,36592
175485,0,0,0,101,0,0,0,0,36593
175486,0,0,0,101,0,0,0,0,36594
175490,0,0,0,101,0,0,0,0,36676
175491,0,0,0,101,0,0,0,0,36677
175492,0,0,0,101,0,0,0,0,36678
175493,0,0,0,101,0,0,0,0,36748
175494,0,0,0,101,0,0,0,0,36749
175495,0,0,0,101,0,0,0,0,36750
175496,0,0,0,101,0,0,0,0,36751
175497,0,0,0,101,0,0,0,0,35548
175498,0,0,0,101,0,0,0,0,35549
175499,0,0,0,20,0,0,8388608,0,35550
175500,0,0,0,20,0,0,8388608,0,35551
175501,0,0,0,20,0,0,8388608,0,35552
175506,0,0,0,101,0,0,0,0,35708
175507,0,0,0,101,0,0,0,0,35709
175508,0,0,0,101,0,0,0,0,35710
175509,0,0,0,101,0,0,0,0,35711
175510,0,0,0,101,0,0,0,0,35712
175511,0,0,0,101,0,0,0,0,35794
175512,0,0,0,101,0,0,0,0,35795
175513,0,0,0,101,0,0,0,0,35796
175514,0,0,0,101,0,0,0,0,35855
175515,0,0,0,101,0,0,0,0,35856
175516,0,0,0,101,0,0,0,0,35857
175517,0,0,0,101,0,0,0,0,35858
175518,0,9,0,101,0,0,0,0,35859
175520,0,0,0,101,0,0,0,0,35932
175521,0,0,0,101,0,0,0,0,35933
175523,0,0,0,101,0,0,0,0,35935
175524,0,0,0,101,0,0,0,0,35936
175526,0,0,0,101,0,0,0,0,36020
175527,0,3,0,101,0,0,0,0,36021
175528,0,0,0,101,0,0,0,0,36022
175529,0,0,0,101,0,0,0,0,36099
175530,0,0,0,101,0,0,0,0,36100
175531,0,0,0,10,0,0,20,0,36101
175532,0,0,0,101,0,0,0,0,36102
175533,0,0,0,101,0,0,0,0,36103
175534,0,0,0,101,0,0,0,0,36104
175536,0,0,0,101,0,0,0,0,36185
175538,0,0,0,101,0,0,0,0,36187
175542,0,0,0,101,0,0,0,0,36276
175543,0,0,0,101,0,0,0,0,36277
175544,0,0,0,101,0,0,0,0,36278
175545,0,0,0,101,0,0,0,0,36279
175547,0,0,0,101,0,0,0,0,36357
175548,0,0,0,101,0,0,0,0,36358
175549,0,0,0,101,0,0,0,0,36359
175552,0,0,0,101,0,0,0,0,36440
175553,0,0,0,101,0,0,0,0,36441
175554,0,0,0,101,0,0,0,0,36442
175556,0,0,0,101,0,0,0,0,36444
175557,0,0,0,101,0,0,0,0,36513
175558,0,0,0,101,0,0,0,0,36514
175559,0,0,0,50,0,0,40,0,36515
175560,0,5,0,101,0,0,0,0,36516
175563,0,0,0,101,0,0,0,0,36599
175565,0,0,0,101,0,0,0,0,36601
175566,0,0,0,101,0,0,0,0,36602
175567,0,0,0,101,0,0,0,0,36679
175571,0,0,0,101,0,0,0,0,36752
175572,0,0,0,101,0,0,0,0,36753
175573,0,0,0,101,0,0,0,0,36754
175574,0,0,0,101,0,0,0,0,36755
175575,0,0,0,20,0,0,8388608,0,35553
175576,0,0,0,101,0,0,0,0,35554
175577,0,0,0,101,0,0,0,0,35555
175578,0,10,0,101,0,0,0,0,35556
175579,0,0,0,101,0,0,0,0,35557
175584,0,0,0,101,0,0,0,0,35713
175585,0,0,0,101,0,0,0,0,35714
175586,0,0,0,101,0,0,0,0,35715
175588,0,0,0,101,0,0,0,0,35717
175589,0,0,0,101,0,0,0,0,35797
175590,0,0,0,101,0,0,0,0,35798
175591,0,0,0,101,0,0,0,0,35799
175592,0,0,0,101,0,0,0,0,35800
175596,0,0,0,101,0,0,0,0,35865
175597,0,0,0,101,0,0,0,0,35866
175598,0,0,0,101,0,0,0,0,35867
175602,0,0,0,101,0,0,0,0,35941
175603,0,0,0,101,1,0,340,0,35942
175604,0,0,0,101,0,0,0,0,36023
175606,0,0,0,101,0,0,0,0,36025
175608,0,0,0,101,0,0,0,0,36027
175611,0,0,0,101,0,0,0,0,36107
175612,0,0,0,101,0,0,0,0,36108
175613,0,0,0,101,0,0,0,0,36109
175615,0,0,0,101,0,0,0,0,36193
175616,0,0,0,101,0,0,0,0,36194
175618,0,0,0,101,0,0,0,0,36196
175619,0,0,0,101,0,0,0,0,36197
175620,0,0,0,101,0,0,0,0,36198
175621,0,0,0,101,0,0,0,0,36281
175622,0,0,0,101,0,0,0,0,36282
175623,0,0,0,101,0,0,0,0,36283
175626,0,0,0,101,0,0,0,0,36364
175629,0,0,0,101,0,0,0,0,36446
175630,0,0,0,101,0,0,0,0,36447
175631,0,0,0,101,0,0,0,0,36448
175634,0,0,0,101,0,0,0,0,36517
175635,0,0,0,101,0,0,0,0,36518
175636,0,10,0,101,0,0,0,0,36519
175637,0,0,0,101,0,0,0,0,36520
175639,0,0,0,101,0,0,0,0,36603
175640,0,0,0,101,0,0,0,0,36604
175642,0,0,0,101,0,0,0,0,36606
175643,0,0,0,101,0,0,0,0,36607
175646,0,0,0,101,0,0,0,0,36686
175649,0,0,0,101,0,0,0,0,36756
175650,0,0,0,101,0,0,0,0,36757
175651,0,0,0,101,0,0,0,0,36758
175652,0,0,0,101,0,0,0,0,36759
175653,0,0,0,101,0,0,0,0,35558
175654,0,0,0,101,0,0,0,0,35559
175655,0,0,0,101,0,0,0,0,35560
175656,0,0,0,101,0,0,0,0,35561
175657,0,0,0,101,0,0,0,0,35562
175658,0,0,0,101,0,0,0,0,35563
175663,0,0,0,101,0,0,0,0,35718
175665,0,0,0,101,0,0,0,0,35720
175669,0,0,0,101,0,0,0,0,35724
175670,0,0,0,101,0,0,0,0,35801
175671,0,0,0,101,0,0,0,0,35802
175672,0,0,0,101,0,0,0,0,35803
175673,0,0,0,101,0,0,0,0,35868
175674,0,0,0,101,0,0,0,0,35869
175675,0,0,0,101,0,0,0,0,35870
175676,0,0,0,101,0,0,0,0,35871
175677,0,0,0,101,0,0,0,0,35943
175678,0,0,0,101,0,0,0,0,35944
175679,0,0,0,101,0,0,0,0,35945
175680,0,0,0,101,0,0,0,0,35946
175681,0,0,0,101,0,0,0,0,36028
175682,0,0,0,101,0,0,0,0,36029
175683,0,0,0,101,0,0,0,0,36030
175684,0,0,0,101,0,0,0,0,36031
175685,0,0,0,101,0,0,0,0,36110
175686,0,0,0,100,2,0,20,0,36111
175688,0,0,0,101,0,0,0,0,36113
175689,0,0,0,101,0,0,0,0,36114
175690,0,0,0,101,0,0,0,0,36199
175691,0,0,0,101,0,0,0,0,36200
175692,0,0,0,101,0,0,0,0,36201
175694,0,0,0,101,0,0,0,0,36203
175695,0,0,0,101,0,0,0,0,36204
175696,0,0,0,101,0,0,0,0,36284
175697,0,0,0,101,0,0,0,0,36285
175698,0,0,0,101,0,0,0,0,36286
175703,0,0,0,101,0,0,0,0,36370
175705,0,0,0,101,0,0,0,0,36452
175706,0,10,0,101,0,0,0,0,36453
175708,0,0,0,101,0,0,0,0,36455
175709,0,0,0,101,0,0,0,0,36522
175710,0,0,0,101,0,0,0,0,36523
175711,0,0,0,101,0,0,0,0,36524
175712,0,0,0,101,0,0,0,0,36525
175713,0,0,0,101,0,0,0,0,36526
175714,0,0,0,101,0,0,0,0,36608
175715,0,0,0,101,0,0,0,0,36609
175717,0,5,0,101,0,0,0,0,36612
175719,0,0,0,101,0,0,0,0,36690
175721,0,0,0,101,0,0,0,0,36692
175722,0,0,0,101,0,0,0,0,36693
175723,0,0,0,101,0,0,0,0,36760
175724,0,0,0,101,0,0,0,0,36761
175725,0,0,0,101,0,0,0,0,36762
175726,0,0,0,101,0,0,0,0,36763
175727,0,0,0,101,0,0,0,0,35564
175728,0,0,0,101,0,0,0,0,35565
175730,0,0,0,101,0,0,0,0,35567
175731,0,0,0,101,0,0,0,0,35568
175732,0,0,0,101,0,0,0,0,35569
175738,0,0,0,101,0,0,0,0,35725
175740,0,0,0,101,0,0,0,0,35727
175741,0,0,0,101,0,0,0,0,35728
175743,0,0,0,101,0,0,0,0,35730
175744,0,0,0,101,0,0,0,0,35804
175745,0,0,0,101,0,0,0,0,35805
175746,0,0,0,101,0,0,0,0,35806
175747,0,0,0,101,0,0,0,0,35872
175748,0,0,0,101,0,0,0,0,35873
175749,0,0,0,101,0,0,0,0,35874
175750,0,0,0,101,0,0,0,0,35875
175751,0,0,0,101,0,0,0,0,35947
175752,0,0,0,100,5,0,20,0,35948
175753,0,0,0,101,0,0,0,0,35949
175754,0,0,0,101,0,0,0,0,35950
175755,0,0,0,101,0,0,0,0,35951
175756,0,3,0,101,0,0,0,0,36032
175757,0,0,0,101,0,0,0,0,36033
175758,0,0,0,101,0,0,0,0,36034
175759,0,0,0,101,0,0,1,0,36035
175761,0,0,0,101,0,0,0,0,36115
175763,0,0,0,101,0,0,0,0,36117
175764,0,0,0,101,0,0,0,0,36118
175765,0,0,0,101,0,0,0,0,36119
175766,0,0,0,101,0,0,0,0,36120
175767,0,0,0,101,0,0,0,0,36205
175768,0,0,0,101,0,0,0,0,36206
175769,0,0,0,40,0,0,20,0,36207
175770,0,0,0,101,0,0,0,0,36208
175771,0,0,0,101,0,0,0,0,36209
175772,0,0,0,101,0,0,0,0,36210
175774,0,0,0,101,0,0,0,0,36288
175776,0,0,0,101,0,0,0,0,36290
175777,0,0,0,101,0,0,0,0,36291
175779,0,0,0,101,0,0,0,0,36371
175780,0,0,0,101,0,0,0,0,36372
175781,0,0,0,101,0,0,0,0,36373
175782,0,0,0,101,0,0,0,0,36374
175783,0,0,0,101,0,0,0,0,36375
175784,0,0,0,101,0,0,0,0,36376
175785,0,0,0,101,0,0,0,0,36456
175786,0,0,0,101,0,0,0,0,36457
175787,0,0,0,101,0,0,0,0,36458
175788,0,0,0,101,0,0,0,0,36459
175789,0,0,0,101,0,0,0,0,36527
175794,0,0,0,100,0,0,139944,0,36613
