"ID","DifficultyID","Category","DefenseType","DispelType","Mechanic","PreventionType","StartRecoveryCategory","ChargeCategory","SpellID"
"74821","0","0","1","0","0","1","133","0","8445"
"74825","0","0","1","0","0","1","133","0","16315"
"74834","0","531","1","1","0","1","133","0","16689"
"74838","0","0","2","0","0","2","133","0","17348"
"74858","0","0","2","0","0","2","133","0","16511"
"74860","0","0","1","0","0","1","133","0","17850"
"74862","0","0","1","0","0","1","133","0","16314"
"74866","0","82","2","0","0","2","133","0","16697"
"74905","0","0","1","0","0","1","133","0","17728"
"74913","0","0","1","0","0","1","133","0","16316"
"74920","0","0","0","1","0","0","0","0","16236"
"74921","0","0","0","1","0","0","0","0","16237"
"74924","0","0","1","1","0","1","0","0","16188"
"74931","0","591","1","0","0","1","133","0","16190"
"74942","0","0","1","0","0","1","133","0","16341"
"74966","0","0","1","0","0","1","133","0","16356"
"74973","0","0","1","0","0","1","133","0","16362"
"74984","0","0","1","0","0","1","133","0","15407"
"74987","0","0","1","0","0","1","133","0","16342"
"75006","0","431","1","0","0","1","133","0","15430"
"75011","0","19","2","0","0","2","133","0","17261"
"75015","0","0","1","0","0","1","133","0","20218"
"75019","0","531","1","1","0","1","133","0","16813"
"75020","0","0","2","0","0","2","133","0","16832"
"75028","0","19","2","0","0","2","133","0","17258"
"75029","0","84","1","0","0","1","133","0","17751"
"75038","0","531","1","1","0","1","133","0","16812"
"75040","0","84","1","0","0","1","133","0","17750"
"75041","0","0","2","0","0","2","133","0","17347"
"75045","0","0","2","0","0","2","133","0","16827"
"75068","0","0","1","0","0","1","133","0","17767"
"75070","0","651","1","0","0","1","133","0","18869"
"75081","0","651","1","0","0","1","133","0","18870"
"75093","0","0","0","0","0","2","0","0","16979"
"75116","0","0","1","1","0","1","133","0","15286"
"75119","0","1133","1","1","0","1","133","0","17390"
"75124","0","0","1","1","0","1","0","0","16166"
"75132","0","0","2","0","0","2","133","0","16829"
"75133","0","0","1","0","0","1","133","0","17853"
"75148","0","1133","1","1","0","1","133","0","17392"
"75153","0","0","1","0","0","1","133","0","16387"
"75174","0","0","1","0","0","1","133","0","16339"
"75205","0","0","2","0","0","2","133","0","16830"
"75206","0","0","2","0","0","2","133","0","16831"
"75211","0","0","1","0","0","1","133","0","17854"
"75234","0","19","2","0","0","2","133","0","17260"
"75249","0","0","1","0","0","1","133","0","17314"
"75255","0","571","1","0","0","1","133","0","16914"
"75258","0","0","1","0","0","1","133","0","16355"
"75266","0","0","1","0","0","1","133","0","17951"
"75292","0","0","1","0","0","1","133","0","17852"
"75299","0","571","1","0","0","1","133","0","17402"
"75301","0","571","1","0","0","1","133","0","17401"
"75304","0","0","1","0","0","1","133","0","17851"
"75308","0","0","1","0","0","1","133","0","17921"
"75309","0","0","1","0","0","1","133","0","17922"
"75310","0","0","1","0","0","1","133","0","17923"
"75312","0","0","0","0","0","1","133","0","18220"
"75320","0","19","2","0","0","2","133","0","17256"
"75321","0","19","2","0","0","2","133","0","17257"
"75322","0","19","2","0","0","2","133","0","17259"
"75331","0","0","1","1","0","1","133","0","18137"
"75341","0","691","1","3","0","1","133","0","19276"
"75346","0","19","2","0","0","2","133","0","17253"
"75349","0","651","1","0","0","1","133","0","18867"
"75350","0","651","1","0","0","1","133","0","18868"
"75368","0","0","1","0","0","1","133","0","17953"
"75375","0","651","1","0","0","1","133","0","17877"
"75376","0","1133","1","1","0","1","133","0","17391"
"75404","0","0","1","2","11","1","133","0","18223"
"75418","0","0","1","1","0","1","133","0","16864"
"75426","0","84","1","0","0","1","133","0","17752"
"75427","0","0","1","0","0","1","133","0","17727"
"75428","0","0","1","0","0","1","133","0","17313"
"75432","0","0","1","1","0","1","0","0","17116"
"75434","0","19","2","0","0","2","133","0","17255"
"75438","0","0","1","0","12","1","0","0","18093"
"75441","0","0","1","0","0","2","133","0","26187"
"75442","0","0","2","0","0","2","133","0","16828"
"75445","0","0","1","0","0","1","133","0","17312"
"75450","0","531","1","1","0","1","133","0","17329"
"75454","0","0","2","1","0","2","133","0","17364"
"75477","0","633","1","1","0","1","133","0","17925"
"75480","0","1133","1","1","0","1","133","0","16857"
"75483","0","0","1","0","0","1","133","0","17919"
"75484","0","0","1","0","0","1","133","0","17920"
"75488","0","531","1","1","0","1","133","0","16811"
"75492","0","531","1","1","0","1","133","0","16810"
"75504","0","0","1","2","0","0","0","0","19251"
"75506","0","671","1","0","0","1","133","0","19236"
"75507","0","671","1","0","0","1","133","0","19238"
"75510","0","671","1","0","0","1","133","0","19240"
"75512","0","0","1","1","0","1","0","0","18708"
"75518","0","1192","1","1","0","1","133","0","19304"
"75519","0","1192","1","1","0","1","133","0","19305"
"75534","0","1144","1","1","0","1","133","0","19275"
"75551","0","0","1","1","0","1","133","0","21082"
"75579","0","0","1","1","0","1","0","0","19438"
"75583","0","672","1","0","0","1","133","0","17962"
"75588","0","0","3","0","0","2","133","0","19801"
"75590","0","1111","3","4","10","2","133","0","19386"
"75595","0","1144","1","1","0","1","133","0","19273"
"75596","0","671","1","0","0","1","133","0","19241"
"75599","0","0","1","1","0","1","133","0","18265"
"75606","0","0","0","1","0","0","0","0","18288"
"75618","0","0","0","1","9","1","0","0","18498"
"75619","0","0","0","0","0","0","133","0","18499"
"75623","0","671","1","0","0","1","133","0","19242"
"75624","0","0","1","1","0","1","133","0","18879"
"75626","0","0","0","0","0","1","0","0","20271"
"75627","0","0","1","1","0","1","133","0","19265"
"75628","0","0","1","0","0","1","133","0","18540"
"75634","0","0","1","1","0","1","133","0","19266"
"75637","0","26","1","0","0","1","133","0","20742"
"75653","0","671","1","0","0","1","133","0","19243"
"75663","0","0","1","0","0","1","133","0","17952"
"75671","0","971","2","0","0","2","133","0","23923"
"75679","0","0","1","1","0","1","133","0","19262"
"75681","0","691","1","3","0","1","133","0","19277"
"75682","0","691","1","3","0","1","133","0","19278"
"75685","0","0","1","1","10","1","133","0","18657"
"75689","0","0","1","1","10","1","133","0","18658"
"75693","0","634","1","1","5","1","133","0","17928"
"75716","0","0","2","0","0","2","133","0","20662"
"75733","0","0","1","1","0","1","133","0","18880"
"75734","0","0","1","0","0","1","133","0","19941"
"75735","0","0","1","0","0","1","133","0","19942"
"75736","0","0","1","0","0","1","133","0","19943"
"75738","0","0","1","2","0","0","0","0","19252"
"75740","0","88","1","0","0","1","133","0","19244"
"75747","0","0","1","0","0","1","133","0","19900"
"75753","0","691","1","3","0","1","133","0","19279"
"75755","0","0","1","1","0","1","133","0","19837"
"75756","0","691","1","3","0","1","133","0","19280"
"75759","0","0","0","0","0","0","133","0","19882"
"75760","0","0","0","0","0","0","133","0","19884"
"75762","0","651","1","0","0","1","133","0","18871"
"75779","0","0","1","1","0","1","133","0","19977"
"75785","0","44","0","0","0","2","133","0","26177"
"75786","0","0","1","2","0","0","0","0","19249"
"75788","0","0","1","1","7","0","0","0","19185"
"75793","0","0","1","0","0","1","133","0","19895"
"75800","0","631","1","0","0","1","133","0","17924"
"75801","0","633","1","1","0","1","133","0","17926"
"75802","0","0","1","2","0","1","133","0","19285"
"75806","0","0","1","1","0","1","133","0","19838"
"75809","0","0","1","1","0","1","133","0","19740"
"75845","0","0","1","1","0","1","133","0","19660"
"75846","0","0","1","2","0","0","0","0","19253"
"75864","0","1144","1","1","0","1","133","0","19271"
"75869","0","0","1","0","0","1","133","0","19750"
"75875","0","1135","2","0","0","2","133","0","19306"
"75879","0","2","3","0","0","2","133","0","19434"
"75889","0","0","1","1","18","1","133","0","18647"
"75899","0","0","1","1","0","1","133","0","19854"
"75901","0","0","1","2","0","0","0","0","19254"
"75902","0","0","1","1","0","1","133","0","19979"
"75913","0","1192","1","1","0","1","133","0","19299"
"75917","0","84","1","0","0","1","133","0","17735"
"75922","0","44","0","0","0","2","133","0","26178"
"75926","0","672","1","0","0","1","133","0","18931"
"75927","0","0","1","1","0","1","133","0","18881"
"75933","0","0","1","1","0","1","0","0","20216"
"75934","0","0","1","1","0","1","133","0","20217"
"75943","0","672","1","0","0","1","133","0","18932"
"75948","0","672","1","0","0","1","133","0","18930"
"75950","0","1144","1","1","0","1","133","0","19274"
"75951","0","0","1","1","0","1","133","0","19308"
"75952","0","1192","1","1","0","1","133","0","19303"
"75954","0","0","0","0","0","1","133","0","18937"
"75955","0","0","1","1","0","1","133","0","19264"
"75958","0","0","1","0","0","1","133","0","19028"
"75964","0","0","1","0","0","1","133","0","18960"
"75968","0","0","3","0","0","2","133","0","19503"
"75970","0","0","0","0","0","0","133","0","19752"
"75971","0","0","1","1","0","1","133","0","19261"
"75980","0","0","1","2","0","1","133","0","19282"
"75981","0","0","1","0","0","1","133","0","18807"
"75983","0","0","1","0","0","1","133","0","18562"
"75985","0","1192","1","1","0","1","133","0","19302"
"75992","0","0","1","1","0","1","133","0","20375"
"75994","0","0","1","1","0","1","133","0","20291"
"75996","0","0","1","0","0","1","133","0","20752"
"76001","0","1132","1","0","0","1","133","0","19577"
"76006","0","0","1","0","0","1","133","0","19939"
"76007","0","0","1","0","0","1","133","0","19940"
"76009","0","0","1","1","0","1","133","0","20292"
"76011","0","0","1","1","0","1","133","0","20166"
"76014","0","0","1","0","0","1","133","0","19898"
"76016","0","0","1","0","0","1","133","0","20770"
"76017","0","0","1","0","0","1","133","0","20772"
"76018","0","12","1","0","0","1","133","0","19505"
"76021","0","0","1","1","0","1","0","0","19443"
"76026","0","12","1","0","0","1","133","0","19734"
"76027","0","0","1","1","0","1","0","0","20345"
"76028","0","0","1","1","0","1","0","0","20346"
"76029","0","0","0","0","0","0","133","0","19883"
"76030","0","0","0","0","0","0","133","0","19885"
"76032","0","1161","0","0","0","0","0","0","20608"
"76033","0","0","1","1","0","1","0","0","19442"
"76036","0","0","1","2","0","1","133","0","19281"
"76041","0","0","1","1","0","1","133","0","19655"
"76042","0","0","1","1","14","1","133","0","20066"
"76045","0","0","1","1","0","1","133","0","19656"
"76052","0","0","1","1","0","1","133","0","19852"
"76053","0","0","1","1","0","1","0","0","20185"
"76055","0","0","1","1","0","1","133","0","20154"
"76057","0","0","1","0","0","1","133","0","20609"
"76059","0","0","1","0","0","1","133","0","19897"
"76061","0","0","1","1","0","1","133","0","20305"
"76065","0","0","1","1","0","1","0","0","20344"
"76067","0","0","0","0","0","0","133","0","19574"
"76072","0","0","1","1","0","1","133","0","19853"
"76075","0","0","1","1","0","1","0","0","19440"
"76078","0","0","1","0","0","1","133","0","20043"
"76087","0","0","1","0","0","1","133","0","19746"
"76088","0","0","1","0","0","1","133","0","19876"
"76093","0","0","1","1","0","1","133","0","19478"
"76098","0","0","1","0","0","1","133","0","19896"
"76099","0","0","1","0","0","1","133","0","19899"
"76111","0","0","1","1","0","1","133","0","19978"
"76113","0","12","1","0","0","1","133","0","19736"
"76120","0","0","1","1","0","1","133","0","20165"
"76122","0","88","1","0","0","1","133","0","19647"
"76125","0","0","0","0","0","1","133","0","19506"
"76132","0","0","1","1","0","1","133","0","19836"
"76135","0","0","1","1","0","1","0","0","19441"
"76137","0","12","1","0","0","1","133","0","19731"
"76138","0","0","1","1","0","1","133","0","19312"
"76139","0","0","1","1","0","1","133","0","19309"
"76150","0","0","1","2","0","1","133","0","19283"
"76151","0","0","1","2","0","1","133","0","19284"
"76158","0","0","1","1","0","1","0","0","20184"
"76159","0","0","1","0","0","1","133","0","19891"
"76167","0","0","1","1","0","1","133","0","19311"
"76168","0","0","1","1","0","1","133","0","19310"
"76171","0","1192","1","1","0","1","133","0","19296"
"76174","0","0","1","1","0","1","133","0","19850"
"76175","0","0","1","1","0","1","133","0","20164"
"76177","0","0","0","0","0","1","133","0","18938"
"76185","0","0","1","1","0","1","133","0","19834"
"76188","0","0","1","1","0","1","133","0","19835"
"76191","0","0","1","1","0","1","133","0","19742"
"76194","0","931","1","1","0","1","133","0","20928"
"76195","0","0","1","1","0","1","133","0","21562"
"76203","0","0","1","1","0","1","0","0","21183"
"76205","0","0","0","0","0","1","133","0","20906"
"76207","0","0","1","1","0","1","133","0","21084"
"76213","0","971","2","0","0","2","133","0","21553"
"76221","0","0","1","0","0","1","133","0","20776"
"76224","0","0","1","0","0","1","133","0","20777"
"76228","0","2","3","0","0","2","133","0","20900"
"76229","0","2","3","0","0","2","133","0","20902"
"76230","0","2","3","0","0","2","133","0","20904"
"76231","0","0","0","0","0","0","133","0","19878"
"76239","0","0","1","1","0","1","133","0","20920"
"76240","0","932","1","0","0","1","133","0","20923"
"76246","0","0","1","1","0","1","0","0","20186"
"76249","0","0","0","0","0","0","133","0","19879"
"76250","0","0","1","1","0","1","133","0","20356"
"76252","0","0","1","1","0","1","133","0","20913"
"76253","0","0","1","0","0","1","0","0","20286"
"76254","0","1161","0","0","0","0","0","0","21169"
"76256","0","0","1","1","0","1","133","0","20348"
"76267","0","0","1","1","0","1","133","0","20914"
"76271","0","0","1","1","0","1","133","0","20918"
"76274","0","1158","0","0","0","2","0","0","20252"
"76285","0","0","1","1","0","1","0","0","20188"
"76290","0","0","1","1","0","1","133","0","20915"
"76291","0","0","1","1","0","1","133","0","20307"
"76292","0","0","1","0","0","1","133","0","20610"
"76293","0","0","1","1","0","1","133","0","20290"
"76295","0","0","1","1","0","1","133","0","20349"
"76300","0","0","1","1","0","1","133","0","20162"
"76303","0","0","1","0","0","1","133","0","19888"
"76304","0","0","1","1","0","1","133","0","20347"
"76315","0","0","1","1","0","1","0","0","20354"
"76316","0","0","1","1","0","1","0","0","20355"
"76319","0","0","0","0","0","0","133","0","19880"
"76323","0","0","2","0","0","2","133","0","20243"
"76329","0","0","1","1","0","1","133","0","20306"
"76330","0","0","1","0","0","1","0","0","20187"
"76331","0","0","2","0","0","2","0","0","20569"
"76346","0","0","1","0","0","1","133","0","20190"
"76349","0","0","1","1","0","1","133","0","20308"
"76350","0","0","1","0","0","1","133","0","20773"
"76351","0","932","1","0","0","1","133","0","20116"
"76357","0","0","1","1","0","1","133","0","21564"
"76360","0","1158","0","0","0","2","0","0","20616"
"76361","0","1158","0","0","0","2","0","0","20617"
"76369","0","0","1","1","0","1","0","0","20302"
"76375","0","0","1","1","0","1","0","0","20300"
"76379","0","26","1","0","0","1","133","0","20484"
"76383","0","0","1","1","0","1","133","0","21850"
"76385","0","911","3","0","0","2","133","0","20736"
"76389","0","0","1","1","0","1","0","0","20961"
"76390","0","0","1","1","0","1","0","0","20962"
"76391","0","0","2","0","0","0","0","0","20963"
"76393","0","0","1","1","0","1","133","0","20289"
"76395","0","0","2","0","0","0","0","0","20964"
"76400","0","0","2","0","0","0","0","0","20647"
"76402","0","932","1","0","0","1","133","0","20922"
"76423","0","0","1","1","0","1","0","0","20425"
"76424","0","0","2","0","0","0","0","0","20966"
"76425","0","0","1","1","0","1","133","0","20287"
"76437","0","0","0","0","0","1","133","0","20905"
"76446","0","1186","1","1","0","1","133","0","20729"
"76449","0","1011","0","0","0","2","133","0","22895"
"76461","0","0","1","1","0","1","0","0","20967"
"76464","0","26","1","0","0","1","133","0","20739"
"76468","0","0","2","0","0","2","133","0","20660"
"76479","0","0","1","0","0","1","133","0","20756"
"76483","0","0","1","1","0","1","133","0","20919"
"76489","0","892","0","0","0","1","133","0","20473"
"76498","0","0","1","1","0","1","133","0","20357"
"76499","0","0","1","1","0","1","133","0","20288"
"76510","0","0","1","1","0","1","133","0","20293"
"76511","0","0","2","0","0","0","0","0","20965"
"76512","0","932","1","0","0","1","133","0","20924"
"76514","0","1135","2","0","0","2","133","0","20910"
"76518","0","0","1","0","0","1","0","0","20280"
"76519","0","0","1","1","0","1","133","0","20911"
"76529","0","0","2","0","0","2","133","0","20658"
"76531","0","0","2","0","0","2","133","0","20661"
"76533","0","0","1","0","0","1","0","0","20281"
"76539","0","971","2","0","0","2","133","0","21551"
"76543","0","0","1","1","0","1","0","0","20968"
"76547","0","971","2","0","0","2","133","0","21552"
"76549","0","892","0","0","0","1","133","0","20930"
"76555","0","931","1","1","0","1","133","0","20925"
"76556","0","0","1","0","0","1","0","0","20285"
"76568","0","0","2","0","0","0","0","0","20467"
"76573","0","0","1","0","0","1","0","0","20282"
"76574","0","0","1","0","0","1","0","0","20283"
"76575","0","0","1","0","0","1","0","0","20284"
"76576","0","132","2","0","0","2","133","0","20230"
"76579","0","0","1","0","0","1","133","0","20755"
"76585","0","0","1","0","0","1","133","0","20757"
"76586","0","26","1","0","0","1","133","0","20747"
"76593","0","40","2","0","0","2","133","0","20559"
"76648","0","40","2","0","0","2","133","0","20560"
"76666","0","0","1","0","0","1","0","0","23459"
"76667","0","44","0","0","0","0","133","0","23148"
"76669","0","26","1","0","0","1","133","0","20748"
"76705","0","0","1","1","0","1","133","0","20912"
"76707","0","0","2","0","0","2","133","0","22827"
"76732","0","0","1","0","0","1","133","0","22782"
"76738","0","0","1","1","0","1","0","0","20301"
"76739","0","0","1","1","0","1","0","0","20303"
"76749","0","931","1","1","0","1","133","0","20927"
"76750","0","892","0","0","0","1","133","0","20929"
"76755","0","0","0","1","0","0","0","0","22959"
"76758","0","44","0","0","0","0","133","0","23147"
"76772","0","1011","0","0","0","2","133","0","22896"
"76773","0","0","1","1","0","1","133","0","21849"
"76774","0","1135","2","0","0","2","133","0","20909"
"76789","0","2","3","0","0","2","133","0","20901"
"76797","0","2","3","0","0","2","133","0","20903"
"76811","0","55","2","0","0","2","133","0","24603"
"76828","0","33","2","0","0","2","133","0","22570"
"76846","0","0","1","0","0","1","133","0","22783"
"76849","0","0","2","0","0","2","133","0","22828"
"76875","0","1111","3","4","10","2","133","0","24133"
"76876","0","0","0","4","0","0","0","0","24134"
"76886","0","0","2","0","0","2","133","0","22829"
"76895","0","0","0","4","0","0","0","0","24135"
"76903","0","0","0","0","0","0","133","0","23989"
"76926","0","44","0","0","0","0","133","0","23145"
"76940","0","1131","3","0","0","1","133","0","24239"
"76941","0","0","1","0","21","1","133","0","23161"
"76955","0","0","1","0","0","1","0","0","23455"
"76988","0","1111","3","4","10","2","133","0","24132"
"76992","0","44","0","0","0","0","133","0","23099"
"76996","0","0","1","0","21","1","133","0","23214"
"77010","0","0","1","1","0","1","133","0","23028"
"77011","0","1011","0","0","0","2","133","0","22842"
"77016","0","0","2","0","0","2","133","0","22568"
"77061","0","0","1","1","0","1","133","0","22812"
"77105","0","971","2","0","0","2","133","0","23881"
"77131","0","38","0","5","0","0","1178","0","24450"
"77134","0","0","2","0","0","2","133","0","25300"
"77135","0","82","2","0","0","2","133","0","25302"
"77147","0","38","0","5","0","0","1178","0","24453"
"77168","0","0","0","0","0","0","133","0","24858"
"77175","0","36","2","0","0","2","133","0","24423"
"77211","0","971","2","0","0","2","133","0","23893"
"77212","0","971","2","0","0","2","133","0","23894"
"77222","0","0","1","0","12","1","0","0","24394"
"77244","0","0","0","0","0","0","133","0","24396"
"77278","0","0","0","0","0","0","133","0","24395"
"77279","0","971","2","0","0","2","133","0","23892"
"77297","0","0","1","0","0","1","0","0","23458"
"77303","0","0","0","4","0","0","0","0","24131"
"77313","0","0","0","0","0","0","133","0","24397"
"77360","0","44","0","0","0","0","133","0","23109"
"77365","0","44","0","0","0","0","133","0","23110"
"77381","0","0","0","0","0","1","133","0","25345"
"77383","0","0","1","0","0","1","133","0","25359"
"77386","0","65","2","0","0","2","133","0","25288"
"77409","0","0","1","1","0","1","133","0","24974"
"77411","0","55","2","0","0","2","133","0","24605"
"77412","0","0","1","0","0","1","133","0","25306"
"77413","0","0","1","0","0","1","133","0","25307"
"77414","0","0","1","1","0","1","133","0","25309"
"77415","0","0","1","0","0","1","133","0","25314"
"77416","0","0","1","0","0","1","133","0","25357"
"77417","0","0","1","0","0","1","133","0","25361"
"77422","0","0","1","0","0","1","133","0","25297"
"77433","0","971","2","0","0","2","133","0","23922"
"77439","0","971","2","0","0","2","133","0","23924"
"77440","0","971","2","0","0","2","133","0","23925"
"77455","0","0","1","1","0","1","133","0","27681"
"77491","0","1131","3","0","0","1","133","0","24275"
"77494","0","19","2","4","0","2","133","0","24587"
"77498","0","0","1","1","0","1","133","0","25315"
"77507","0","19","2","4","0","2","133","0","24586"
"77509","0","36","2","0","0","2","133","0","24577"
"77519","0","19","2","4","0","2","133","0","24640"
"77520","0","0","1","0","0","1","133","0","25316"
"77522","0","2","1","0","0","1","133","0","24844"
"77535","0","36","2","0","0","2","133","0","24578"
"77536","0","36","2","0","0","2","133","0","24579"
"77543","0","19","2","4","0","2","133","0","24583"
"77544","0","19","1","0","0","1","133","0","24530"
"77553","0","55","2","0","0","2","133","0","24597"
"77555","0","0","1","1","0","1","133","0","25299"
"77559","0","0","1","1","0","1","133","0","25304"
"77560","0","55","2","0","0","2","133","0","24604"
"77561","0","0","2","0","0","2","133","0","24248"
"77568","0","1131","3","0","0","1","133","0","24274"
"77570","0","38","0","5","0","0","1178","0","24452"
"77576","0","0","1","0","0","1","133","0","25289"
"77582","0","0","1","1","0","1","133","0","25290"
"77583","0","0","1","1","0","1","133","0","25291"
"77585","0","0","3","4","0","2","133","0","25295"
"77590","0","0","1","1","0","1","133","0","25916"
"77591","0","0","1","1","0","1","133","0","25918"
"77597","0","0","1","0","0","2","133","0","26090"
"77598","0","0","1","0","0","1","133","0","25902"
"77599","0","0","1","0","0","0","0","0","28379"
"77613","0","2","1","0","0","1","133","0","25011"
"77623","0","2","1","0","0","1","133","0","25008"
"77624","0","2","1","0","0","1","133","0","25010"
"77627","0","44","0","0","0","2","133","0","26201"
"77638","0","0","1","1","0","1","133","0","25898"
"77657","0","85","3","0","0","2","133","0","25294"
"77663","0","0","1","0","0","1","133","0","25908"
"77671","0","0","1","0","0","1","133","0","25292"
"77674","0","0","1","0","0","1","133","0","25296"
"77675","0","0","1","0","0","1","133","0","25298"
"77683","0","0","1","1","0","1","133","0","25311"
"77686","0","0","1","0","0","1","0","0","25346"
"77723","0","2","1","0","0","1","133","0","25009"
"77742","0","0","1","1","0","1","133","0","25895"
"77744","0","0","1","1","0","1","0","0","26017"
"77745","0","0","1","1","0","1","0","0","26018"
"77746","0","0","2","0","0","2","0","0","25286"
"77747","0","0","1","1","0","1","133","0","24975"
"77749","0","44","0","0","0","2","133","0","26179"
"77754","0","0","1","1","0","1","133","0","25782"
"77764","0","2","1","0","0","1","133","0","25012"
"77765","0","0","1","0","0","2","133","0","26188"
"77812","0","0","1","0","0","1","0","0","26364"
"77815","0","0","1","1","0","1","133","0","27683"
"77817","0","0","1","0","0","1","0","0","26363"
"77844","0","0","1","0","0","1","0","0","26369"
"77845","0","0","1","0","0","1","0","0","26370"
"77850","0","0","1","1","0","1","133","0","24976"
"77851","0","0","1","1","0","1","133","0","24977"
"77861","0","0","1","0","0","1","0","0","26366"
"77862","0","0","1","0","0","1","0","0","26367"
"77875","0","0","1","1","17","1","133","0","28272"
"77900","0","0","1","0","0","1","0","0","26365"
"77924","0","0","1","0","0","1","133","0","25911"
"77931","0","0","1","0","0","1","133","0","25912"
"77932","0","0","1","0","0","1","133","0","25913"
"77933","0","0","1","0","0","1","133","0","25914"
"77952","0","0","1","0","0","1","133","0","25903"
"77993","0","44","0","0","0","2","133","0","27685"
"78002","0","0","1","1","0","1","133","0","25780"
"78029","0","0","1","1","0","1","133","0","25890"
"78039","0","0","1","1","0","1","133","0","25899"
"78043","0","0","1","1","0","1","133","0","25894"
"78048","0","1145","0","0","0","1","133","0","27870"
"78052","0","0","1","0","0","0","0","0","28380"
"78057","0","0","1","0","0","0","0","0","28377"
"78059","0","0","0","1","0","0","0","0","27874"
"78079","0","0","0","1","0","0","133","0","27813"
"78108","0","0","1","0","0","0","0","0","28382"
"78121","0","0","1","0","0","0","0","0","28378"
"78122","0","0","1","0","0","0","0","0","28381"
"78130","0","1145","0","0","0","1","133","0","27871"
"78135","0","0","0","1","0","0","0","0","27873"
"78142","0","0","1","0","0","1","0","0","27803"
"78148","0","0","1","0","0","1","0","0","27805"
"78149","0","0","0","1","0","0","133","0","27818"
"78156","0","932","1","0","0","1","133","0","26573"
"78164","0","0","0","1","0","0","133","0","27817"
"78179","0","0","1","0","0","1","0","0","27804"
"78184","0","0","2","0","0","0","0","0","26654"
"78207","0","0","1","1","0","1","133","0","27841"
"78211","0","431","1","0","0","1","133","0","27800"
"78212","0","431","1","0","0","1","133","0","27801"
"78213","0","0","1","1","0","1","0","0","27828"
"78217","0","431","1","0","0","1","133","0","27799"
"78273","0","19","1","1","0","1","133","0","29228"
"78307","0","0","1","1","0","1","133","0","29166"
"78309","0","0","1","1","0","1","0","0","29203"
"78316","0","0","2","0","0","2","133","0","31018"
"78336","0","0","0","1","0","0","0","0","29077"
"78378","0","0","1","1","17","1","133","0","28271"
"78467","0","0","1","1","0","1","0","0","29063"
"78495","0","0","2","0","0","2","133","0","31016"
"111558","0","56","1","1","19","1","133","0","25217"
"111559","0","56","1","1","19","1","133","0","25218"
"111560","0","19","1","1","0","1","133","0","25464"
"111561","0","691","1","3","0","1","133","0","25467"
"111562","0","0","1","0","0","1","133","0","25557"
"111564","0","0","1","0","0","1","133","0","25560"
"111565","0","0","1","0","0","1","0","0","26371"
"111566","0","0","1","0","0","1","0","0","26372"
"111571","0","0","1","1","0","1","133","0","27131"
"111572","0","0","1","0","0","1","133","0","27132"
"111573","0","250","1","0","0","1","133","0","27133"
"111574","0","932","1","0","0","1","133","0","27173"
"111575","0","892","0","0","0","1","133","0","27174"
"111576","0","0","1","0","0","1","133","0","27175"
"111577","0","0","1","0","0","1","133","0","27176"
"111578","0","672","1","0","0","1","133","0","27266"
"111579","0","0","1","0","0","1","133","0","27267"
"111581","0","0","1","1","0","1","133","0","27269"
"111585","0","0","1","1","0","1","133","0","25221"
"111586","0","0","1","1","0","1","133","0","25222"
"111590","0","0","1","0","0","1","133","0","25363"
"111591","0","0","1","1","0","1","133","0","25469"
"111592","0","0","1","2","0","1","133","0","25470"
"111594","0","0","1","0","0","1","133","0","25563"
"111598","0","0","2","0","15","2","133","0","26884"
"111599","0","0","1","0","0","1","133","0","26978"
"111600","0","0","1","0","0","1","133","0","26979"
"111601","0","0","1","1","0","1","133","0","26980"
"111602","0","0","1","0","0","1","133","0","27044"
"111603","0","0","1","0","0","1","133","0","27045"
"111604","0","0","1","1","0","1","133","0","27046"
"111605","0","82","1","0","0","1","0","0","27047"
"111606","0","471","1","1","0","1","133","0","27134"
"111607","0","0","1","0","0","1","133","0","27135"
"111608","0","0","1","0","0","1","133","0","27136"
"111609","0","0","1","0","0","1","133","0","27137"
"111610","0","19","1","0","0","1","133","0","27138"
"111611","0","931","1","1","0","1","133","0","27179"
"111612","0","1131","3","0","0","1","133","0","27180"
"111613","0","36","1","0","0","1","133","0","27270"
"111614","0","84","1","1","0","1","133","0","27271"
"111615","0","0","1","0","0","1","133","0","27272"
"111620","0","0","2","0","0","2","133","0","25225"
"111621","0","0","1","0","0","1","133","0","25364"
"111622","0","0","1","1","0","1","133","0","25367"
"111623","0","0","1","1","0","1","133","0","25368"
"111624","0","0","1","1","0","1","133","0","25472"
"111625","0","0","1","0","0","1","133","0","25567"
"111627","0","0","1","0","0","1","133","0","25570"
"111630","0","39","0","0","0","0","0","0","26889"
"111632","0","0","1","1","0","1","133","0","26981"
"111633","0","0","1","1","0","1","133","0","26982"
"111634","0","46","1","0","0","1","133","0","26983"
"111635","0","0","1","0","0","1","133","0","26984"
"111636","0","82","2","0","0","2","133","0","27048"
"111637","0","0","2","0","0","2","133","0","27049"
"111638","0","19","2","0","0","2","133","0","27050"
"111639","0","36","2","0","0","2","133","0","27051"
"111640","0","35","1","0","0","1","133","0","27139"
"111641","0","0","1","1","0","1","133","0","27140"
"111642","0","0","1","1","0","1","133","0","27141"
"111646","0","0","1","1","0","1","0","0","27273"
"111647","0","40","1","0","0","1","133","0","27274"
"111648","0","82","1","1","0","1","133","0","27275"
"111653","0","0","2","0","0","2","0","0","25231"
"111654","0","0","1","0","0","1","133","0","25233"
