"ID","DifficultyID","CategoryRecoveryTime","RecoveryTime","StartRecoveryTime","AuraSpellID","SpellID"
"55853","0","0","0","1500","0","25315"
"55854","0","4000","0","1500","0","24586"
"55855","0","0","0","1500","0","24577"
"55856","0","4000","0","1500","0","24640"
"55857","0","0","0","1500","0","25316"
"55858","0","0","0","1500","0","24844"
"55861","0","0","0","1500","0","24578"
"55862","0","0","0","1500","0","24579"
"55864","0","4000","0","1500","0","24583"
"55865","0","0","0","1500","0","24530"
"55866","0","10000","0","1500","0","24597"
"55867","0","0","0","1500","0","25299"
"55869","0","0","0","1500","0","25304"
"55870","0","10000","0","1500","0","24604"
"55871","0","0","0","1000","0","24248"
"55872","0","6000","0","500","0","24274"
"55874","0","10000","0","0","0","24452"
"55877","0","0","0","1500","0","25289"
"55879","0","0","0","1500","0","25290"
"55880","0","0","0","1500","0","25291"
"55882","0","0","0","1500","0","25295"
"55884","0","0","0","1500","0","25916"
"55885","0","0","0","1500","0","25918"
"55889","0","0","60000","1500","0","26090"
"55892","0","0","0","1500","0","25011"
"55896","0","0","0","1500","0","25008"
"55897","0","0","0","1500","0","25010"
"55898","0","25000","0","1500","0","26201"
"55902","0","0","0","1500","0","25898"
"55908","0","10000","0","1500","0","25294"
"55910","0","0","0","1000","0","25908"
"55913","0","0","0","1500","0","25292"
"55914","0","0","0","1500","0","25296"
"55915","0","0","0","1500","0","25298"
"55917","0","0","0","1500","0","25311"
"55924","0","0","0","1500","0","25009"
"55930","0","0","0","1500","0","25895"
"55931","0","0","0","1500","0","24975"
"55933","0","25000","0","1500","0","26179"
"55934","0","0","0","1500","0","25782"
"55935","0","0","0","1500","0","25012"
"55936","0","0","60000","1500","0","26188"
"55953","0","0","0","1500","0","27683"
"55966","0","0","0","1500","0","24976"
"55967","0","0","0","1500","0","24977"
"55972","0","0","0","1500","0","28272"
"56013","0","25000","0","1500","0","27685"
"56014","0","0","0","1500","0","25780"
"56023","0","0","0","1500","0","25890"
"56030","0","0","0","1500","0","25899"
"56031","0","0","0","1500","0","25894"
"56033","0","360000","0","1500","0","27870"
"56037","0","0","0","1500","0","27813"
"56046","0","360000","0","1500","0","27871"
"56052","0","0","0","1500","0","27818"
"56056","0","8000","0","1500","0","26573"
"56057","0","0","0","1500","0","27817"
"56066","0","0","0","1500","0","27841"
"56068","0","0","0","1500","0","27800"
"56069","0","0","0","1500","0","27801"
"56071","0","0","0","1500","0","27799"
"56094","0","6000","0","1500","0","29228"
"56099","0","0","360000","1500","0","29166"
"56102","0","0","0","1000","0","31018"
"56116","0","0","0","1500","0","28271"
"56136","0","0","0","1000","0","31016"
"67366","0","4000","0","1500","0","25217"
"67367","0","4000","0","1500","0","25218"
"67368","0","6000","0","1500","0","25464"
"67369","0","180000","0","1500","0","25467"
"67370","0","0","0","1000","0","25557"
"67371","0","0","0","1000","0","25560"
"67372","0","0","0","1500","0","27131"
"67373","0","0","0","1500","0","27132"
"67374","0","30000","0","1500","0","27133"
"67375","0","8000","0","1500","0","27173"
"67376","0","15000","0","1500","0","27174"
"67377","0","10000","0","1500","0","27266"
"67378","0","0","0","1000","0","27267"
"67379","0","0","0","1500","0","27269"
"67380","0","0","0","1500","0","25221"
"67381","0","0","0","1500","0","25222"
"67382","0","0","0","1500","0","25363"
"67383","0","0","0","1500","0","25469"
"67384","0","0","0","1500","0","25470"
"67385","0","0","0","1000","0","25563"
"67386","0","0","0","1000","0","26884"
"67387","0","0","0","1500","0","26978"
"67388","0","0","0","1500","0","26979"
"67389","0","0","0","1500","0","26980"
"67390","0","0","0","1500","0","27044"
"67391","0","0","0","1500","0","27045"
"67392","0","0","0","1500","0","27046"
"67393","0","5000","0","0","0","27047"
"67394","0","30000","0","1500","0","27134"
"67395","0","0","0","1500","0","27135"
"67396","0","0","0","1500","0","27136"
"67397","0","0","0","1500","0","27137"
"67398","0","15000","0","1500","0","27138"
"67399","0","10000","0","1500","0","27179"
"67400","0","6000","0","500","0","27180"
"67401","0","5000","0","1500","0","27270"
"67402","0","120000","0","1500","0","27271"
"67403","0","0","0","1500","0","27272"
"67404","0","0","0","1500","0","25225"
"67405","0","0","0","1500","0","25364"
"67406","0","0","0","1500","0","25367"
"67407","0","0","0","1500","0","25368"
"67408","0","0","0","1500","0","25472"
"67409","0","0","0","1000","0","25567"
"67410","0","0","0","1000","0","25570"
"67411","0","300000","0","0","0","26889"
"67412","0","0","0","1500","0","26981"
"67413","0","0","0","1500","0","26982"
"67414","0","600000","0","1500","0","26983"
"67415","0","0","0","1500","0","26984"
"67416","0","5000","0","1500","0","27048"
"67417","0","0","0","1500","0","27049"
"67418","0","10000","0","1500","0","27050"
"67419","0","0","0","1500","0","27051"
"67420","0","60000","0","1500","0","27139"
"67421","0","0","0","1500","0","27140"
"67422","0","0","0","1500","0","27141"
"67424","0","12000","0","1500","0","27274"
"67425","0","4000","0","1500","0","27275"
"67426","0","0","0","1500","0","25233"
"67427","0","0","0","1500","0","25234"
"67428","0","8000","0","1500","0","25372"
"67429","0","8000","0","1500","0","25375"
"67430","0","0","0","1500","0","25477"
"67431","0","0","0","1500","0","25479"
"67432","0","0","0","1000","0","25574"
"67433","0","0","0","1500","0","26985"
"67434","0","0","0","1500","0","26986"
"67435","0","0","0","1500","0","26987"
"67436","0","0","0","1500","0","26988"
"67437","0","0","0","1500","0","27142"
"67438","0","0","0","1500","0","27143"
"67439","0","8000","0","1500","0","27276"
"67440","0","8000","0","1500","0","27277"
"67441","0","0","0","1500","0","25235"
"67442","0","0","0","1500","0","25236"
"67443","0","0","0","1500","0","25379"
"67444","0","0","0","1500","0","25380"
"67445","0","0","0","1500","0","25384"
"67446","0","0","0","1500","0","25485"
"67447","0","0","0","1000","0","25577"
"67448","0","0","0","1500","0","26989"
"67449","0","0","0","1500","0","26990"
"67450","0","0","0","1500","0","26991"
"67451","0","4000","0","1500","0","27060"
"67452","0","0","60000","1500","0","27063"
"67453","0","0","0","1500","0","27144"
"67454","0","0","0","1500","0","27145"
"67455","0","0","0","1500","0","27209"
"67456","0","0","0","1500","0","27210"
"67457","0","60000","0","1500","0","27211"
"67458","0","0","0","1500","0","27212"
"67459","0","0","0","1500","0","27280"
"67461","0","0","0","1500","0","25241"
"67462","0","0","0","1500","0","25242"
"67463","0","0","0","1500","0","25387"
"67464","0","0","0","1500","0","25389"
"67465","0","0","0","1500","0","25489"
"67466","0","0","0","1500","0","26992"
"67467","0","0","0","1500","0","26993"
"67468","0","1200000","0","1500","0","26994"
"67469","0","0","0","1500","0","26995"
"67470","0","6000","0","1500","0","27065"
"67471","0","0","0","1500","0","27066"
"67472","0","5000","0","1500","0","27067"
"67473","0","30000","0","1500","0","27147"
"67474","0","30000","0","1500","0","27148"
"67475","0","0","0","1500","0","27149"
"67476","0","0","0","1500","0","27213"
"67477","0","0","0","1500","0","27215"
"67478","0","0","0","1500","0","27216"
"67479","0","6000","0","1500","0","25248"
"67481","0","0","0","1500","0","25391"
"67482","0","0","0","1500","0","25392"
"67483","0","0","0","1000","0","25585"
"67484","0","0","0","1000","0","25587"
"67486","0","0","0","1500","0","26997"
"67487","0","0","0","1500","0","26998"
"67488","0","180000","0","1500","0","26999"
"67489","0","120000","0","1500","0","27068"
"67490","0","0","0","1500","0","27070"
"67491","0","0","0","1500","0","27150"
"67492","0","0","0","1500","0","27151"
"67493","0","0","0","1500","0","27152"
"67494","0","0","0","1500","0","27217"
"67495","0","0","0","1500","0","27218"
"67496","0","0","0","1500","0","27219"
"67498","0","0","0","1500","0","28172"
"67499","0","6000","0","1500","0","25251"
"67500","0","0","0","1500","0","25396"
"67501","0","0","0","1500","0","25420"
"67502","0","0","0","1500","0","25422"
"67503","0","0","0","1500","0","25500"
"67505","0","0","0","1500","0","25596"
"67507","0","300000","0","0","0","26669"
"67510","0","0","0","1000","0","27000"
"67511","0","0","0","1000","0","27001"
"67512","0","0","0","1000","0","27002"
"67513","0","0","0","1000","0","27003"
"67514","0","0","0","1500","0","27071"
"67515","0","0","0","1500","0","27072"
"67516","0","0","0","1500","0","27073"
"67517","0","0","0","1500","0","27074"
"67518","0","0","0","1500","0","27153"
"67519","0","3600000","0","1500","0","27154"
"67520","0","0","0","1500","0","27220"
"67521","0","0","0","1500","0","27221"
"67522","0","0","0","1500","0","27222"
"67523","0","120000","0","1500","0","27223"
"67525","0","0","0","1500","0","28176"
"67526","0","6000","0","1500","0","25258"
"67527","0","4000","0","1500","0","25264"
"67528","0","0","0","1500","0","25423"
"67529","0","30000","0","1500","0","25429"
"67530","0","0","0","1500","0","25505"
"67531","0","0","0","1000","0","25508"
"67534","0","0","0","1000","0","26679"
"67535","0","10000","0","1000","0","27004"
"67536","0","0","0","1000","0","27005"
"67537","0","0","0","1000","0","27006"
"67538","0","0","0","1500","0","27075"
"67539","0","8000","0","1500","0","27078"
"67540","0","8000","0","1500","0","27079"
"67541","0","0","0","1500","0","27155"
"67542","0","0","0","1500","0","27224"
"67543","0","0","0","1500","0","27226"
"67545","0","0","0","1500","0","28189"
"67546","0","120000","0","1500","0","25266"
"67547","0","5000","0","1500","0","25269"
"67548","0","0","0","1500","0","25431"
"67549","0","0","0","1500","0","25433"
"67550","0","0","0","1000","0","25509"
"67552","0","0","0","1000","0","26839"
"67553","0","0","0","1000","0","27008"
"67554","0","60000","0","1500","0","27009"
"67555","0","0","0","1500","0","27080"
"67556","0","0","0","1500","0","27082"
"67557","0","0","0","1500","0","27158"
"67558","0","0","0","1500","0","27228"
"67563","0","30000","0","0","0","25272"
"67564","0","30000","0","0","0","25275"
"67565","0","0","0","1500","0","25435"
"67566","0","600000","0","1500","0","25437"
"67567","0","6000","0","1500","0","25439"
"67568","0","30000","0","1000","0","25525"
"67569","0","0","0","1000","0","25528"
"67572","0","6000","0","1000","0","27011"
"67573","0","60000","0","1500","0","27012"
"67574","0","0","0","1500","0","27085"
"67575","0","0","0","1500","0","27086"
"67576","0","10000","0","1500","0","27087"
"67577","0","0","0","1500","0","27160"
"67578","0","0","0","1500","0","27230"
"67581","0","180000","0","1500","0","25441"
"67582","0","6000","0","1500","0","25442"
"67584","0","0","0","1000","0","25533"
"67585","0","0","0","1500","0","27013"
"67586","0","6000","0","0","0","27014"
"67587","0","5000","0","1500","0","27015"
"67588","0","25000","0","1500","0","27088"
"67589","0","0","0","1500","0","27090"
"67590","0","0","0","1500","0","27238"
"67591","0","0","0","1000","0","27441"
"67593","0","0","0","1500","0","25308"
"67594","0","30000","0","1500","0","25446"
"67595","0","0","0","1500","0","25448"
"67596","0","0","0","1000","0","26861"
"67597","0","0","0","1500","0","27016"
"67599","0","15000","0","1500","0","27018"
"67601","0","0","0","1500","0","27166"
"67602","0","0","0","1500","0","27243"
"67603","0","10000","0","1000","0","27448"
"67604","0","0","0","1500","0","25202"
"67605","0","0","0","1500","0","25203"
"67606","0","0","0","1500","0","25312"
"67607","0","0","0","1500","0","25449"
"67609","0","15000","0","1000","0","25546"
"67610","0","0","0","1000","0","26862"
"67611","0","0","0","1000","0","26863"
"67612","0","0","0","1000","0","26864"
"67613","0","6000","0","1500","0","27019"
"67614","0","8000","0","1500","0","27020"
"67615","0","10000","0","1500","0","27021"
"67616","0","60000","0","1500","0","27022"
"67617","0","0","0","1500","0","27101"
"67619","0","0","0","1500","0","27168"
"67620","0","0","0","1500","0","27250"
"67621","0","0","0","1500","0","25208"
"67622","0","0","0","1500","0","25210"
"67623","0","6000","0","1500","0","25454"
"67625","0","6000","0","1500","0","25457"
"67626","0","15000","0","1000","0","25547"
"67627","0","0","0","1000","0","26865"
"67628","0","0","0","1000","0","26866"
"67629","0","30000","0","1500","0","27023"
"67630","0","30000","0","1500","0","27025"
"67631","0","0","0","1500","0","27124"
"67632","0","0","0","1500","0","27125"
"67633","0","0","0","1500","0","27126"
"67634","0","0","0","1500","0","27169"
"67635","0","0","0","1500","0","27259"
"67636","0","0","0","1500","0","27260"
"67637","0","0","0","1500","0","25212"
"67638","0","0","0","1500","0","25213"
"67639","0","0","0","1500","0","25331"
"67640","0","0","0","1500","0","25461"
"67641","0","0","0","1000","0","25552"
"67643","0","0","0","1000","0","26867"
"67644","0","0","0","1500","0","27127"
"67645","0","30000","0","1500","0","27128"
"67647","0","0","0","1500","0","27130"
"67648","0","0","0","1500","0","27170"
"67650","0","15000","0","1500","0","27263"
"67651","0","0","0","1500","0","27264"
"67652","0","0","0","1500","0","27265"
"67661","0","30000","0","1500","0","30194"
"67662","0","20000","0","500","0","30283"
"67673","0","30000","0","1500","0","30198"
"67683","0","0","0","1500","0","30449"
"67684","0","0","0","1500","0","30451"
"67691","0","0","0","1500","0","29722"
"67692","0","0","0","1500","0","29801"
"67693","0","300000","0","1500","0","29893"
"67697","0","0","0","1500","0","30455"
"67706","0","6000","0","1500","0","30213"
"67707","0","0","0","1500","0","30459"
"67713","0","6000","0","1500","0","30219"
"67721","0","6000","0","1500","0","30223"
"67740","0","0","0","1500","0","30404"
"67741","0","0","0","1500","0","30405"
"67748","0","0","0","1500","0","30108"
"67763","0","20000","0","500","0","30413"
"67764","0","360000","0","1500","0","28275"
"67775","0","0","0","1500","0","30016"
"67776","0","0","0","1500","0","30022"
"67777","0","6000","0","1500","0","30330"
"67778","0","20000","0","500","0","30414"
"67783","0","6000","0","1500","0","30335"
"67793","0","0","300000","1500","0","29858"
"67794","0","0","0","1500","0","30030"
"67795","0","0","0","1500","0","30146"
"67800","0","0","0","1500","0","30033"
"67801","0","30000","0","1500","0","30151"
"67809","0","12000","0","1500","0","29704"
"67811","0","6000","0","1500","0","30356"
"67812","0","5000","0","1500","0","30357"
"67820","0","0","15000","1500","0","31789"
"67824","0","0","0","1500","0","30908"
"67825","0","0","0","1500","0","30909"
"67826","0","60000","0","1500","0","30910"
"67831","0","10000","0","1000","0","31709"
"67835","0","0","0","1500","0","30911"
"67836","0","10000","0","1500","0","30912"
"67848","0","0","120000","1500","0","30823"
"67853","0","0","0","1500","0","31801"
"67870","0","0","0","1500","0","31117"
"67890","0","60000","0","1500","0","30545"
"67892","0","0","0","1000","0","30706"
"67900","0","0","0","1500","0","31589"
"67901","0","20000","0","1500","0","31661"
"67903","0","15000","0","1500","0","30546"
"67922","0","0","0","1500","0","30482"
"67934","0","0","300000","1500","0","30874"
"67960","0","0","180000","1500","0","31687"
"67962","0","0","60000","1000","0","31224"
"67990","0","0","0","1000","0","32645"
"67991","0","30000","0","1500","0","32796"
"67993","0","30000","0","1000","0","31935"
"68002","0","20000","0","1500","0","33041"
"68003","0","20000","0","1500","0","33042"
"68012","0","20000","0","1500","0","33043"
"68015","0","0","600000","1500","0","32182"
"68017","0","0","60000","1500","0","32266"
"68027","0","0","60000","1500","0","32267"
"68029","0","0","0","1500","0","32271"
"68040","0","0","0","1500","0","32272"
"68045","0","0","180000","0","0","31884"
"68052","0","0","0","1500","0","32593"
"68053","0","0","120000","1500","0","32676"
"68060","0","0","0","1500","0","32594"
"68061","0","12000","0","1500","0","32996"
"68062","0","0","0","1500","0","31892"
"68068","0","0","0","1000","0","32684"
"68070","0","0","0","1500","0","32841"
"68072","0","0","0","1500","0","32999"
"68073","0","0","0","1500","0","31895"
"68078","0","0","0","1500","0","32375"
"68089","0","12000","0","1500","0","32379"
"68095","0","0","180000","0","0","31842"
"68098","0","0","0","1500","0","32223"
"68100","0","30000","0","1000","0","32699"
"68108","0","0","0","1500","0","32546"
"68109","0","30000","0","1000","0","32700"
"68114","0","0","0","1500","0","32231"
"68115","0","0","300000","1500","0","32548"
"68121","0","5000","0","1500","0","33698"
"68122","0","5000","0","1500","0","33699"
"68123","0","5000","0","1500","0","33700"
"68124","0","120000","0","1500","0","33701"
"68126","0","0","0","1000","0","33982"
"68127","0","0","0","1000","0","33983"
"68134","0","6000","0","1500","0","33986"
"68135","0","6000","0","1500","0","33987"
"68138","0","0","0","1500","0","33786"
"68143","0","30000","0","1500","0","33405"
"68160","0","0","0","1500","0","33717"
"68169","0","30000","0","1500","0","33933"
"68170","0","0","0","1500","0","34074"
"68175","0","0","0","1500","0","33938"
"68184","0","0","0","1000","0","33876"
"68185","0","6000","0","1500","0","33878"
"68186","0","0","0","1500","0","33943"
"68187","0","0","0","1500","0","33944"
"68194","0","0","0","1500","0","33736"
"68196","0","0","0","1500","0","33946"
"68203","0","15000","0","1500","0","33072"
"68205","0","300000","0","0","0","33357"
"68206","0","0","0","1500","0","33745"
"68213","0","10000","0","1500","0","33076"
"68214","0","0","120000","1500","0","33206"
"68217","0","0","180000","1500","0","33831"
"68219","0","5000","0","0","0","34026"
"68223","0","0","0","1500","0","33891"
"68230","0","0","0","1500","0","33763"
"68237","0","0","0","1500","0","33690"
"68238","0","0","60000","1500","0","33691"
"68245","0","0","0","1500","0","34120"
"68262","0","30000","0","1500","0","34600"
"68264","0","0","0","1500","0","34767"
"68265","0","0","0","1500","0","34916"
"68266","0","0","0","1500","0","34917"
"68268","0","0","0","1500","0","35293"
"68269","0","0","0","1500","0","35294"
"68270","0","0","0","1500","0","35295"
"68271","0","0","0","1500","0","35296"
"68275","0","0","0","1500","0","34769"
"68278","0","0","0","1500","0","35297"
"68279","0","0","0","1500","0","35298"
"68282","0","10000","0","1500","0","35387"
"68283","0","10000","0","1500","0","35389"
"68291","0","10000","0","1500","0","35392"
"68292","0","0","6000","1500","0","35395"
"68297","0","0","0","1500","0","34861"
"68308","0","0","0","1500","0","34863"
"68309","0","0","0","1500","0","34864"
"68310","0","0","0","1500","0","34865"
"68317","0","0","0","1500","0","34866"
"68320","0","0","10000","1500","0","35323"
"68323","0","0","0","1000","0","34411"
"68324","0","0","120000","1500","0","34477"
"68334","0","0","0","1000","0","34412"
"68335","0","0","0","1000","0","34413"
"68356","0","0","20000","1500","0","34490"
"68358","0","0","10000","1500","0","34889"
"68370","0","15000","0","1500","0","35346"
"68373","0","0","0","1500","0","34428"
"68375","0","0","300000","1500","0","34433"
"68396","0","0","0","1500","0","34914"
"68400","0","0","0","1500","0","35290"
"68401","0","0","0","1500","0","35291"
"68402","0","0","0","1500","0","35292"
"68448","0","0","0","1500","0","35715"
"68449","0","0","60000","1500","0","35717"
"68492","0","0","30000","0","0","36554"
"68554","0","0","0","1500","0","37420"
"68594","0","5000","0","1500","0","36916"
"68632","0","0","0","1500","0","36936"
"68663","0","10000","0","1000","0","38764"
"68664","0","10000","0","1000","0","38768"
"68677","0","0","0","1500","0","38692"
"68683","0","0","0","1500","0","38697"
"68684","0","0","0","1500","0","38699"
"68691","0","0","0","1500","0","38704"
"68754","0","0","0","1000","0","39967"
"68755","0","0","0","1500","0","40120"
"68767","0","0","0","1500","0","39374"
"69056","0","0","0","1500","0","45290"
"69057","0","0","0","1500","0","45291"
"69058","0","0","0","1500","0","45292"
"69059","0","0","0","1500","0","45293"
"69064","0","0","0","1500","0","45294"
"69065","0","0","0","1500","0","45295"
"69066","0","0","0","1500","0","45296"
"69067","0","6000","0","1500","0","45297"
"69068","0","300000","0","1500","0","45438"
"69079","0","6000","0","1500","0","45298"
"69080","0","6000","0","1500","0","45299"
"69081","0","6000","0","1500","0","45300"
"69087","0","6000","0","1500","0","45301"
"69088","0","6000","0","1500","0","45302"
"69105","0","300000","0","1500","0","43987"
"69146","0","30000","0","500","0","44041"
"69147","0","30000","0","500","0","44043"
"69148","0","30000","0","500","0","44044"
"69154","0","0","0","1500","0","45284"
"69156","0","30000","0","500","0","44045"
"69157","0","30000","0","500","0","44046"
"69158","0","30000","0","500","0","44047"
"69163","0","0","0","1500","0","45286"
"69164","0","0","0","1500","0","45287"
"69165","0","0","0","1500","0","45288"
"69166","0","0","0","1500","0","45289"
"69186","0","0","0","1500","0","49358"
"69187","0","0","0","1500","0","49359"
"69193","0","0","60000","1500","0","49360"
"69194","0","0","60000","1500","0","49361"
"69439","0","0","0","1500","0","469"
"69441","0","0","0","1000","0","1329"
"69442","0","0","0","1500","0","2048"
"69443","0","120000","1200000","1000","0","2062"
"69446","0","0","600000","1500","0","2825"
"69447","0","0","30000","0","0","3411"
"69448","0","0","0","1000","0","3738"
"69453","0","0","0","1000","0","5938"
"69465","0","0","10000","0","0","23920"
"69468","0","0","0","1500","0","24398"
"69757","0","0","0","1500","0","348700"
"69758","0","0","0","1500","0","348704"
"72008","0","0","0","1500","0","713"
