"ID","OrderIndex","ManaCost","ManaCostPerLevel","ManaPerSecond","PowerDisplayID","AltPowerBarID","PowerCostPct","PowerCostMaxPct","PowerPctPerSecond","PowerType","RequiredAuraSpellID","OptionalCost","SpellID"
"178017","0","0","0","0","0","0","3","0","0","0","0","0","12472"
"178018","0","270","0","0","0","0","0","0","0","0","0","0","10876"
"178024","0","280","0","0","0","0","0","0","0","0","0","0","10934"
"178040","0","210","0","0","0","0","0","0","0","0","0","0","10890"
"178045","0","385","0","0","0","0","0","0","0","0","0","0","10893"
"178049","0","35","0","0","0","0","0","0","0","3","0","0","11299"
"178052","0","770","0","0","0","0","0","0","0","0","0","0","10960"
"178064","0","170","0","0","0","0","0","0","0","0","0","0","11712"
"178093","0","300","0","0","0","0","0","0","0","1","0","0","12294"
"178106","0","130","0","0","0","0","0","0","0","0","0","0","11711"
"178114","0","150","0","0","0","0","0","0","0","1","0","0","11565"
"178131","0","150","0","0","0","0","0","0","0","1","0","0","11566"
"178174","0","225","0","0","0","0","0","0","0","0","0","0","11703"
"178188","0","450","0","0","0","0","0","0","0","0","0","0","10937"
"178204","0","500","0","0","0","0","0","0","0","0","0","0","11725"
"178220","0","750","0","0","0","0","0","0","0","0","0","0","11729"
"178221","0","200","0","0","0","0","0","0","0","1","0","0","11580"
"178237","0","100","0","0","0","0","0","0","0","1","0","0","11551"
"178248","0","265","0","0","0","0","0","0","0","0","0","0","10945"
"178257","0","100","0","0","0","0","0","0","0","1","0","0","12323"
"178262","0","225","0","0","0","0","0","0","0","0","0","0","11671"
"178274","0","125","0","0","0","0","0","0","0","0","0","0","11778"
"178275","0","1185","0","0","0","0","0","0","0","0","0","0","11678"
"178288","0","100","0","0","0","0","0","0","0","1","0","0","11550"
"178296","0","150","0","0","0","0","0","0","0","1","0","0","11564"
"178310","0","100","0","0","0","0","0","0","0","1","0","0","12292"
"178326","0","975","0","0","0","0","0","0","0","0","0","0","11683"
"178327","0","215","0","0","0","0","0","0","0","0","0","0","11713"
"178336","0","50","0","0","0","0","0","0","0","1","0","0","11600"
"178362","0","285","0","0","0","0","0","0","0","0","0","0","12524"
"178379","0","100","0","0","0","0","0","0","0","1","0","0","11573"
"178380","0","100","0","0","0","0","0","0","0","1","0","0","11574"
"178382","0","175","0","0","0","0","0","0","0","0","0","0","11708"
"178389","0","50","0","0","0","0","0","0","0","1","0","0","11601"
"178395","0","255","0","0","0","0","0","0","0","0","0","0","11740"
"178396","0","460","0","0","0","0","0","0","0","0","0","0","11734"
"178397","0","632","0","0","0","0","0","0","0","0","0","0","11735"
"178404","0","220","0","0","0","0","0","0","0","0","0","0","11665"
"178432","0","195","0","0","0","0","0","0","0","0","0","0","12522"
"178433","0","100","0","0","0","0","0","0","0","1","0","0","11555"
"178436","0","50","0","0","0","0","0","0","0","3","0","0","11289"
"178441","0","140","0","0","0","0","0","0","0","0","0","0","11770"
"178451","0","45","0","0","0","0","0","0","0","3","0","0","11294"
"178452","0","100","0","0","0","0","0","0","0","0","0","0","11785"
"178461","0","315","0","0","0","0","0","0","0","0","0","0","11660"
"178462","0","50","0","0","0","0","0","0","0","3","0","0","11290"
"178469","0","100","0","0","0","0","0","0","0","1","0","0","11572"
"178482","0","370","0","0","0","0","0","0","0","0","0","0","11661"
"178486","0","295","0","0","0","0","0","0","0","0","0","0","11667"
"178487","0","370","0","0","0","0","0","0","0","0","0","0","11668"
"178496","0","50","0","0","0","0","0","0","0","1","0","0","11584"
"178498","0","850","0","0","0","0","0","0","0","0","0","0","11416"
"178502","0","110","0","0","0","0","0","0","0","0","0","0","11775"
"178505","0","265","0","0","0","0","0","0","0","0","0","0","11659"
"178508","0","290","0","0","0","0","0","0","0","0","0","0","11672"
"178521","0","62","0","42","0","0","0","0","0","-2","0","0","11694"
"178522","0","79","0","52","0","0","0","0","0","-2","0","0","11695"
"178523","0","885","0","0","0","0","0","0","0","0","0","0","11677"
"178525","0","700","0","0","0","0","0","0","0","0","0","0","11726"
"178528","0","200","0","0","0","0","0","0","0","1","0","0","11609"
"178537","0","45","0","33","0","0","0","0","0","-2","0","0","11693"
"178546","0","100","0","0","0","0","0","0","0","1","0","0","11554"
"178556","0","150","0","0","0","0","0","0","0","0","0","0","12505"
"178558","0","0","0","0","0","0","0","0","0","-2","0","0","11688"
"178560","0","0","0","0","0","0","0","0","0","-2","0","0","11689"
"178563","0","75","0","0","0","0","0","0","0","0","0","0","11784"
"178565","0","165","0","0","0","0","0","0","0","0","0","0","11771"
"178568","0","100","0","0","0","0","0","0","0","0","0","0","13159"
"178571","0","60","0","0","0","0","0","0","0","3","0","0","11268"
"178585","0","310","0","0","0","0","0","0","0","0","0","0","11704"
"178594","0","335","0","0","0","0","0","0","0","0","0","0","12525"
"178595","0","385","0","0","0","0","0","0","0","0","0","0","12526"
"178598","0","25","0","0","0","0","0","0","0","3","0","0","11197"
"178606","0","45","0","0","0","0","0","0","0","3","0","0","11293"
"178607","0","0","0","0","0","0","0","0","0","-2","0","0","11687"
"178608","0","150","0","0","0","0","0","0","0","0","0","0","11721"
"178619","0","160","0","0","0","0","0","0","0","0","0","0","11780"
"178639","0","290","0","0","0","0","0","0","0","0","0","0","11675"
"178647","0","115","0","0","0","0","0","0","0","0","0","0","11717"
"178653","0","90","0","0","0","0","0","0","0","0","0","0","11774"
"178679","0","100","0","0","0","0","0","0","0","1","0","0","11556"
"178686","0","60","0","0","0","0","0","0","0","3","0","0","11269"
"178691","0","200","0","0","0","0","0","0","0","0","0","0","11722"
"178694","0","130","0","0","0","0","0","0","0","0","0","0","11707"
"178738","0","150","0","0","0","0","0","0","0","0","0","0","13553"
"178756","0","420","0","0","0","0","0","0","0","0","0","0","13032"
"178757","0","480","0","0","0","0","0","0","0","0","0","0","13033"
"178801","0","300","0","0","0","0","0","0","0","1","0","0","12328"
"178805","0","150","0","0","0","0","0","0","0","1","0","0","12809"
"178827","0","355","0","0","0","0","0","0","0","0","0","0","13019"
"178841","0","110","0","0","0","0","0","0","0","0","0","0","11719"
"178845","0","850","0","0","0","0","0","0","0","0","0","0","11420"
"178863","0","60","0","0","0","0","0","0","0","3","0","0","11281"
"178875","0","90","0","0","0","0","0","0","0","0","0","0","15631"
"178893","0","140","0","0","0","0","0","0","0","0","0","0","13896"
"178901","0","60","0","0","0","0","0","0","0","0","0","0","14267"
"178906","0","60","0","0","0","0","0","0","0","3","0","0","11267"
"178936","0","50","0","0","0","0","0","0","0","0","0","0","15629"
"178949","0","210","0","0","0","0","0","0","0","0","0","0","14290"
"178960","0","40","0","0","0","0","0","0","0","0","0","0","14269"
"178961","0","50","0","0","0","0","0","0","0","0","0","0","14270"
"178962","0","65","0","0","0","0","0","0","0","0","0","0","14271"
"178967","0","20","0","0","0","0","0","0","0","0","0","0","13165"
"178975","0","555","0","0","0","0","0","0","0","0","0","0","10161"
"179018","0","35","0","0","0","0","0","0","0","0","0","0","14261"
"179029","0","150","0","0","0","0","0","0","0","0","0","0","12826"
"179059","0","90","0","0","0","0","0","0","0","0","0","0","12824"
"179073","0","45","0","0","0","0","0","0","0","3","0","0","11286"
"179082","0","45","0","0","0","0","0","0","0","3","0","0","11285"
"179100","0","145","0","0","0","0","0","0","0","0","0","0","11779"
"179110","0","240","0","0","0","0","0","0","0","0","0","0","11699"
"179120","0","65","0","0","0","0","0","0","0","3","0","0","11297"
"179168","0","80","0","0","0","0","0","0","0","0","0","0","14268"
"179173","0","70","0","0","0","0","0","0","0","0","0","0","15630"
"179175","0","230","0","0","0","0","0","0","0","0","0","0","13555"
"179193","0","10","0","0","0","0","0","0","0","2","0","0","26064"
"179194","0","50","0","0","0","0","0","0","0","0","0","0","13161"
"179195","0","20","0","0","0","0","0","0","0","0","0","0","13163"
"179207","0","110","0","0","0","0","0","0","0","0","0","0","15632"
"179225","0","270","0","0","0","0","0","0","0","0","0","0","13018"
"179255","0","300","0","0","0","0","0","0","0","0","0","0","11700"
"179258","0","450","0","0","0","0","0","0","0","0","0","0","13020"
"179259","0","545","0","0","0","0","0","0","0","0","0","0","13021"
"179260","0","115","0","0","0","0","0","0","0","0","0","0","13552"
"179321","0","360","0","0","0","0","0","0","0","0","0","0","13031"
"179336","0","320","0","0","0","0","0","0","0","0","0","0","28609"
"179345","0","105","0","0","0","0","0","0","0","0","0","0","14284"
"179368","0","100","0","0","0","0","0","0","0","0","0","0","14272"
"179385","0","200","0","0","0","0","0","0","0","0","0","0","13543"
"179403","0","175","0","0","0","0","0","0","0","0","0","0","14279"
"179405","0","60","0","0","0","0","0","0","0","0","0","0","13809"
"179406","0","135","0","0","0","0","0","0","0","0","0","0","14285"
"179421","0","215","0","0","0","0","0","0","0","0","0","0","14280"
"179423","0","40","0","0","0","0","0","0","0","3","0","0","14278"
"179444","0","160","0","0","0","0","0","0","0","0","0","0","14286"
"179446","0","100","0","0","0","0","0","0","0","0","0","0","13819"
"179455","0","60","0","0","0","0","0","0","0","0","0","0","14325"
"179480","0","255","0","0","0","0","0","0","0","0","0","0","15261"
"179494","0","0","0","0","0","0","0","0","0","3","0","0","13863"
"179497","0","0","0","0","0","0","0","0","0","3","0","0","13750"
"179506","0","145","0","0","0","0","0","0","0","0","0","0","15264"
"179508","0","395","0","0","0","0","0","0","0","0","0","0","14316"
"179510","0","15","0","0","0","0","0","0","0","2","0","0","14921"
"179523","0","190","0","0","0","0","0","0","0","0","0","0","14287"
"179524","0","140","0","0","0","0","0","0","0","0","0","0","14288"
"179525","0","175","0","0","0","0","0","0","0","0","0","0","14289"
"179529","0","210","0","0","0","0","0","0","0","0","0","0","15207"
"179539","0","50","0","0","0","0","0","0","0","0","0","0","14326"
"179542","0","125","0","0","0","0","0","0","0","0","0","0","15263"
"179545","0","75","0","0","0","0","0","0","0","0","0","0","14327"
"179588","0","0","0","0","0","0","0","0","0","3","0","0","13732"
"179602","0","250","0","0","0","0","0","0","0","0","0","0","13544"
"179603","0","275","0","0","0","0","0","0","0","0","0","0","13813"
"179621","0","25","0","0","0","0","0","0","0","0","0","0","14260"
"179625","0","150","0","0","0","0","0","0","0","0","0","0","14273"
"179626","0","30","0","0","0","0","0","0","0","0","0","0","14274"
"179640","0","50","0","0","0","0","0","0","0","0","0","0","13795"
"179645","0","15","0","0","0","0","0","0","0","2","0","0","14919"
"179648","0","35","0","0","0","0","0","0","0","0","0","0","14281"
"179666","0","115","0","0","0","0","0","0","0","0","0","0","15107"
"179667","0","75","0","0","0","0","0","0","0","0","0","0","14310"
"179695","0","80","0","0","0","0","0","0","0","0","0","0","592"
"179724","0","135","0","0","0","0","0","0","0","0","0","0","14303"
"179760","0","420","0","0","0","0","0","0","0","0","0","0","14294"
"179787","0","100","0","0","0","0","0","0","0","0","0","0","14311"
"179820","0","60","0","0","0","0","0","0","0","0","0","0","118"
"179830","0","190","0","0","0","0","0","0","0","0","0","0","14304"
"179875","0","190","0","0","0","0","0","0","0","0","0","0","13554"
"179877","0","120","0","0","0","0","0","0","0","0","0","0","12825"
"179911","0","165","0","0","0","0","0","0","0","0","0","0","13542"
"179926","0","245","0","0","0","0","0","0","0","0","0","0","14305"
"179929","0","70","0","0","0","0","0","0","0","0","0","0","14264"
"179930","0","85","0","0","0","0","0","0","0","0","0","0","14265"
"179931","0","100","0","0","0","0","0","0","0","0","0","0","14266"
"179937","0","90","0","0","0","0","0","0","0","0","0","0","14302"
"179947","0","80","0","0","0","0","0","0","0","0","0","0","13551"
"179963","0","30","0","0","0","0","0","0","0","0","0","0","13549"
"179964","0","50","0","0","0","0","0","0","0","0","0","0","13550"
"179968","0","45","0","0","0","0","0","0","0","0","0","0","14262"
"179969","0","55","0","0","0","0","0","0","0","0","0","0","14263"
"180012","0","350","0","0","0","0","0","0","0","0","0","0","14818"
"180013","0","450","0","0","0","0","0","0","0","0","0","0","14819"
"180020","0","30","0","0","0","0","0","0","0","0","0","0","14323"
"180073","0","440","0","0","0","0","0","0","0","0","0","0","18809"
"180104","0","0","0","0","0","0","0","0","0","3","0","0","14183"
"180126","0","25","0","0","0","0","0","0","0","3","0","0","13877"
"180138","0","240","0","0","0","0","0","0","0","0","0","0","15208"
"180171","0","650","0","0","0","0","0","0","0","0","0","0","28612"
"180180","0","225","0","0","0","0","0","0","0","0","0","0","15112"
"180214","0","185","0","0","0","0","0","0","0","0","0","0","15237"
"180233","0","35","0","0","0","0","0","0","0","0","0","0","14318"
"180234","0","50","0","0","0","0","0","0","0","0","0","0","14319"
"180247","0","170","0","0","0","0","0","0","0","0","0","0","15111"
"180306","0","45","0","0","0","0","0","0","0","0","0","0","14324"
"180317","0","50","0","0","0","0","0","0","0","0","0","0","14282"
"180402","0","170","0","0","0","0","0","0","0","0","0","0","15265"
"180443","0","80","0","0","0","0","0","0","0","0","0","0","14283"
"180452","0","110","0","0","0","0","0","0","0","0","0","0","14322"
"180465","0","320","0","0","0","0","0","0","0","0","0","0","28610"
"180514","0","70","0","0","0","0","0","0","0","0","0","0","14320"
"180570","0","10","0","0","0","0","0","0","0","3","0","0","14251"
"180596","0","50","0","0","0","0","0","0","0","0","0","0","7810"
"180628","0","520","0","0","0","0","0","0","0","0","0","0","14317"
"180782","0","15","0","0","0","0","0","0","0","2","0","0","14916"
"180800","0","200","0","0","0","0","0","0","0","0","0","0","15266"
"180801","0","230","0","0","0","0","0","0","0","0","0","0","15267"
"180842","0","90","0","0","0","0","0","0","0","0","0","0","14321"
"180855","0","30","0","0","0","0","0","0","0","0","0","0","7809"
"180879","0","490","0","0","0","0","0","0","0","0","0","0","14295"
"180902","0","65","0","0","0","0","0","0","0","0","0","0","7814"
"180903","0","80","0","0","0","0","0","0","0","0","0","0","7815"
"180925","0","0","0","0","0","0","32","0","0","0","0","0","15473"
"180992","0","400","0","0","0","0","0","0","0","0","0","0","15431"
"181019","0","250","0","0","0","0","0","0","0","0","0","0","14752"
"181035","0","225","0","0","0","0","0","0","0","0","0","0","15487"
"181130","0","20","0","0","0","0","0","0","0","3","0","0","1966"
"181168","0","95","0","0","0","0","0","0","0","0","0","0","15262"
"181180","0","70","0","0","0","0","0","0","0","0","0","0","17311"
"181199","0","50","0","0","0","0","0","0","0","0","0","0","7813"
"181299","0","80","0","0","0","0","0","0","0","0","0","0","8102"
"181300","0","80","0","0","0","0","0","0","0","0","0","0","8445"
"181307","0","125","0","0","0","0","0","0","0","0","0","0","16315"
"181341","0","35","0","0","0","0","0","0","0","3","0","0","17348"
"181408","0","35","0","0","0","0","0","0","0","3","0","0","16511"
"181410","0","150","0","0","0","0","0","0","0","0","0","0","17850"
"181421","0","100","0","0","0","0","0","0","0","0","0","0","16314"
"181439","0","15","0","0","0","0","0","0","0","2","0","0","16697"
"181536","0","1000","0","0","0","0","0","0","0","0","0","0","17728"
"181563","0","150","0","0","0","0","0","0","0","0","0","0","16316"
"181616","0","0","0","0","0","0","3","0","0","0","0","0","16190"
"181672","0","130","0","0","0","0","0","0","0","0","0","0","16341"
"181713","0","160","0","0","0","0","0","0","0","0","0","0","16356"
"181724","0","165","0","0","0","0","0","0","0","0","0","0","16362"
"181765","0","45","0","0","0","0","0","0","0","0","0","0","15407"
"181769","0","155","0","0","0","0","0","0","0","0","0","0","16342"
"181816","0","290","0","0","0","0","0","0","0","0","0","0","15430"
"181831","0","35","0","0","0","0","0","0","0","2","0","0","17261"
"181850","0","25","0","0","0","0","0","0","0","2","0","0","16832"
"181873","0","35","0","0","0","0","0","0","0","2","0","0","17258"
"181875","0","230","0","0","0","0","0","0","0","0","0","0","17751"
"181900","0","165","0","0","0","0","0","0","0","0","0","0","17750"
"181903","0","35","0","0","0","0","0","0","0","3","0","0","17347"
"181918","0","25","0","0","0","0","0","0","0","2","0","0","16827"
"181970","0","85","0","0","0","0","0","0","0","0","0","0","17767"
"181978","0","245","0","0","0","0","0","0","0","0","0","0","18869"
"181993","0","305","0","0","0","0","0","0","0","0","0","0","18870"
"182024","0","50","0","0","0","0","0","0","0","1","0","0","16979"
"182080","0","0","0","0","0","0","2","0","0","0","0","0","15286"
"182090","0","0","0","0","0","0","0","0","0","3","0","0","17390"
"182119","0","25","0","0","0","0","0","0","0","2","0","0","16829"
"182121","0","380","0","0","0","0","0","0","0","0","0","0","17853"
"182162","0","0","0","0","0","0","0","0","0","3","0","0","17392"
"182172","0","275","0","0","0","0","0","0","0","0","0","0","16387"
"182257","0","105","0","0","0","0","0","0","0","0","0","0","16339"
"182332","0","25","0","0","0","0","0","0","0","2","0","0","16830"
"182333","0","25","0","0","0","0","0","0","0","2","0","0","16831"
"182351","0","480","0","0","0","0","0","0","0","0","0","0","17854"
"182408","0","35","0","0","0","0","0","0","0","2","0","0","17260"
"182438","0","165","0","0","0","0","0","0","0","0","0","0","17314"
"182455","0","880","0","0","0","0","0","0","0","0","0","0","16914"
"182462","0","135","0","0","0","0","0","0","0","0","0","0","16355"
"182487","0","700","0","0","0","0","0","0","0","0","0","0","17951"
"182548","0","285","0","0","0","0","0","0","0","0","0","0","17852"
"182570","0","1495","0","0","0","0","0","0","0","0","0","0","17402"
"182575","0","1180","0","0","0","0","0","0","0","0","0","0","17401"
"182582","0","215","0","0","0","0","0","0","0","0","0","0","17851"
"182593","0","118","0","0","0","0","0","0","0","0","0","0","17921"
"182594","0","141","0","0","0","0","0","0","0","0","0","0","17922"
"182595","0","168","0","0","0","0","0","0","0","0","0","0","17923"
"182620","0","35","0","0","0","0","0","0","0","2","0","0","17256"
"182621","0","35","0","0","0","0","0","0","0","2","0","0","17257"
"182622","0","35","0","0","0","0","0","0","0","2","0","0","17259"
"182642","0","50","0","0","0","0","0","0","0","0","0","0","18137"
"182664","0","350","0","0","0","0","0","0","0","0","0","0","19276"
"182675","0","35","0","0","0","0","0","0","0","2","0","0","17253"
"182684","0","130","0","0","0","0","0","0","0","0","0","0","18867"
"182685","0","190","0","0","0","0","0","0","0","0","0","0","18868"
"182762","0","1100","0","0","0","0","0","0","0","0","0","0","17953"
"182787","0","105","0","0","0","0","0","0","0","0","0","0","17877"
"182788","0","0","0","0","0","0","0","0","0","3","0","0","17391"
"182866","0","0","0","0","0","0","6","0","0","0","0","0","18223"
"182898","0","120","0","0","0","0","0","0","0","0","0","0","16864"
"182913","0","285","0","0","0","0","0","0","0","0","0","0","17752"
"182928","0","750","0","0","0","0","0","0","0","0","0","0","17727"
"182932","0","135","0","0","0","0","0","0","0","0","0","0","17313"
"182949","0","35","0","0","0","0","0","0","0","2","0","0","17255"
"182966","0","60","0","0","0","0","0","0","0","2","0","0","26187"
"182967","0","25","0","0","0","0","0","0","0","2","0","0","16828"
"182973","0","100","0","0","0","0","0","0","0","0","0","0","17312"
"182998","0","0","0","0","0","0","8","0","0","0","0","0","17364"
"183041","0","420","0","0","0","0","0","0","0","0","0","0","17925"
"183047","0","0","0","0","0","0","0","0","0","3","0","0","16857"
"183055","0","68","0","0","0","0","0","0","0","0","0","0","17919"
"183056","0","91","0","0","0","0","0","0","0","0","0","0","17920"
"183180","0","580","0","0","0","0","0","0","0","0","0","0","19275"
"183255","0","25","0","0","0","0","0","0","0","0","0","0","21082"
"183339","0","165","0","0","0","0","0","0","0","0","0","0","17962"
"183372","0","0","0","0","0","0","12","0","0","0","0","0","19801"
"183377","0","115","0","0","0","0","0","0","0","0","0","0","19386"
"183389","0","355","0","0","0","0","0","0","0","0","0","0","19273"
"183397","0","140","0","0","0","0","0","0","0","0","0","0","18265"
"183453","0","0","0","0","0","0","0","0","0","3","0","0","18498"
"183454","0","0","0","0","0","0","0","0","0","1","0","0","18499"
"183468","0","190","0","0","0","0","0","0","0","0","0","0","18879"
"183481","0","0","0","0","0","0","5","0","0","0","0","0","20271"
"183490","0","145","0","0","0","0","0","0","0","0","0","0","19265"
"183493","0","0","0","0","0","0","80","0","0","0","0","0","18540"
"183507","0","195","0","0","0","0","0","0","0","0","0","0","19266"
"183517","0","0","0","0","0","0","68","0","0","0","0","0","20742"
"183566","0","900","0","0","0","0","0","0","0","0","0","0","17952"
"183589","0","250","0","0","0","0","0","0","0","1","0","0","23920"
"183590","0","200","0","0","0","0","0","0","0","1","0","0","23923"
"183606","0","75","0","0","0","0","0","0","0","0","0","0","19262"
"183610","0","495","0","0","0","0","0","0","0","0","0","0","19277"
"183611","0","645","0","0","0","0","0","0","0","0","0","0","19278"
"183617","0","120","0","0","0","0","0","0","0","0","0","0","18657"
"183632","0","150","0","0","0","0","0","0","0","0","0","0","18658"
"183648","0","200","0","0","0","0","0","0","0","0","0","0","17928"
"183708","0","150","0","0","0","0","0","0","0","1","0","0","20662"
"183762","0","250","0","0","0","0","0","0","0","0","0","0","18880"
"183764","0","90","0","0","0","0","0","0","0","0","0","0","19941"
"183765","0","115","0","0","0","0","0","0","0","0","0","0","19942"
"183766","0","140","0","0","0","0","0","0","0","0","0","0","19943"
"183778","0","120","0","0","0","0","0","0","0","0","0","0","19244"
"183817","0","810","0","0","0","0","0","0","0","0","0","0","19279"
"183819","0","85","0","0","0","0","0","0","0","0","0","0","19837"
"183825","0","985","0","0","0","0","0","0","0","0","0","0","19280"
"183838","0","365","0","0","0","0","0","0","0","0","0","0","18871"
"183871","0","85","0","0","0","0","0","0","0","0","0","0","19977"
"183884","0","35","0","0","0","0","0","0","0","2","0","0","26177"
"183916","0","185","0","0","0","0","0","0","0","0","0","0","17924"
"183917","0","480","0","0","0","0","0","0","0","0","0","0","17926"
"183919","0","240","0","0","0","0","0","0","0","0","0","0","19285"
"183929","0","110","0","0","0","0","0","0","0","0","0","0","19838"
"183935","0","20","0","0","0","0","0","0","0","0","0","0","19740"
"184008","0","170","0","0","0","0","0","0","0","0","0","0","19660"
"184044","0","245","0","0","0","0","0","0","0","0","0","0","19271"
"184055","0","35","0","0","0","0","0","0","0","0","0","0","19750"
"184065","0","45","0","0","0","0","0","0","0","0","0","0","19306"
"184079","0","75","0","0","0","0","0","0","0","0","0","0","19434"
"184105","0","200","0","0","0","0","0","0","0","0","0","0","18647"
"184137","0","115","0","0","0","0","0","0","0","0","0","0","19854"
"184141","0","135","0","0","0","0","0","0","0","0","0","0","19979"
"184168","0","100","0","0","0","0","0","0","0","0","0","0","17735"
"184175","0","35","0","0","0","0","0","0","0","2","0","0","26178"
"184190","0","230","0","0","0","0","0","0","0","0","0","0","18931"
"184191","0","310","0","0","0","0","0","0","0","0","0","0","18881"
"184201","0","0","0","0","0","0","3","0","0","0","0","0","20216"
"184202","0","0","0","0","0","0","6","0","0","0","0","0","20217"
"184233","0","255","0","0","0","0","0","0","0","0","0","0","18932"
"184253","0","200","0","0","0","0","0","0","0","0","0","0","18930"
"184266","0","470","0","0","0","0","0","0","0","0","0","0","19274"
"184267","0","85","0","0","0","0","0","0","0","0","0","0","19308"
"184283","0","105","0","0","0","0","0","0","0","0","0","0","19264"
"184294","0","0","0","0","0","0","16","0","0","0","0","0","19028"
"184302","0","120","0","0","0","0","0","0","0","0","0","0","18960"
"184312","0","0","0","0","0","0","6","0","0","0","0","0","19503"
"184319","0","45","0","0","0","0","0","0","0","0","0","0","19261"
"184332","0","90","0","0","0","0","0","0","0","0","0","0","19282"
"184337","0","205","0","0","0","0","0","0","0","0","0","0","18807"
"184342","0","0","0","0","0","0","16","0","0","0","0","0","18562"
"184362","0","65","0","0","0","0","0","0","0","0","0","0","20375"
"184370","0","140","0","0","0","0","0","0","0","0","0","0","20291"
"184378","0","0","0","0","0","0","68","0","0","0","0","0","20752"
"184392","0","0","0","0","0","0","6","0","0","0","0","0","19577"
"184416","0","50","0","0","0","0","0","0","0","0","0","0","19939"
"184417","0","70","0","0","0","0","0","0","0","0","0","0","19940"
"184428","0","170","0","0","0","0","0","0","0","0","0","0","20292"
"184436","0","135","0","0","0","0","0","0","0","0","0","0","20166"
"184444","0","0","0","0","0","0","60","0","0","0","0","0","20770"
"184445","0","0","0","0","0","0","64","0","0","0","0","0","20772"
"184446","0","100","0","0","0","0","0","0","0","0","0","0","19505"
"184474","0","170","0","0","0","0","0","0","0","0","0","0","19734"
"184492","0","55","0","0","0","0","0","0","0","0","0","0","19281"
"184506","0","105","0","0","0","0","0","0","0","0","0","0","19655"
"184507","0","60","0","0","0","0","0","0","0","0","0","0","20066"
"184511","0","135","0","0","0","0","0","0","0","0","0","0","19656"
"184524","0","65","0","0","0","0","0","0","0","0","0","0","19852"
"184532","0","20","0","0","0","0","0","0","0","0","0","0","20154"
"184536","0","0","0","0","0","0","72","0","0","0","0","0","20609"
"184547","0","65","0","0","0","0","0","0","0","0","0","0","20305"
"184568","0","0","0","0","0","0","10","0","0","0","0","0","19574"
"184576","0","90","0","0","0","0","0","0","0","0","0","0","19853"
"184601","0","90","0","0","0","0","0","0","0","0","0","0","20043"
"184638","0","75","0","0","0","0","0","0","0","0","0","0","19478"
"184688","0","110","0","0","0","0","0","0","0","0","0","0","19978"
"184694","0","215","0","0","0","0","0","0","0","0","0","0","19736"
"184713","0","110","0","0","0","0","0","0","0","0","0","0","20165"
"184719","0","200","0","0","0","0","0","0","0","0","0","0","19647"
"184740","0","60","0","0","0","0","0","0","0","0","0","0","19836"
"184759","0","130","0","0","0","0","0","0","0","0","0","0","19731"
"184762","0","250","0","0","0","0","0","0","0","0","0","0","19312"
"184763","0","120","0","0","0","0","0","0","0","0","0","0","19309"
"184790","0","130","0","0","0","0","0","0","0","0","0","0","19283"
"184791","0","180","0","0","0","0","0","0","0","0","0","0","19284"
"184845","0","200","0","0","0","0","0","0","0","0","0","0","19311"
"184846","0","160","0","0","0","0","0","0","0","0","0","0","19310"
"184857","0","45","0","0","0","0","0","0","0","0","0","0","19850"
"184858","0","0","0","0","0","0","10","0","0","0","0","0","20164"
"184884","0","30","0","0","0","0","0","0","0","0","0","0","19834"
"184901","0","45","0","0","0","0","0","0","0","0","0","0","19835"
"184906","0","30","0","0","0","0","0","0","0","0","0","0","19742"
"184913","0","215","0","0","0","0","0","0","0","0","0","0","20928"
"184917","0","1200","0","0","0","0","0","0","0","0","0","0","21562"
"184935","0","20","0","0","0","0","0","0","0","0","0","0","21084"
"184952","0","300","0","0","0","0","0","0","0","1","0","0","21553"
"184964","0","0","0","0","0","0","72","0","0","0","0","0","20776"
"184973","0","0","0","0","0","0","72","0","0","0","0","0","20777"
"184988","0","115","0","0","0","0","0","0","0","0","0","0","20900"
"184989","0","210","0","0","0","0","0","0","0","0","0","0","20902"
"184990","0","310","0","0","0","0","0","0","0","0","0","0","20904"
"185011","0","210","0","0","0","0","0","0","0","0","0","0","20920"
"185012","0","390","0","0","0","0","0","0","0","0","0","0","20923"
"185042","0","170","0","0","0","0","0","0","0","0","0","0","20356"
"185045","0","110","0","0","0","0","0","0","0","0","0","0","20913"
"185052","0","180","0","0","0","0","0","0","0","0","0","0","20348"
"185071","0","135","0","0","0","0","0","0","0","0","0","0","20914"
"185083","0","140","0","0","0","0","0","0","0","0","0","0","20918"
"185091","0","100","0","0","0","0","0","0","0","1","0","0","20252"
"185160","0","110","0","0","0","0","0","0","0","0","0","0","20915"
"185168","0","125","0","0","0","0","0","0","0","0","0","0","20307"
"185169","0","0","0","0","0","0","72","0","0","0","0","0","20610"
"185175","0","120","0","0","0","0","0","0","0","0","0","0","20290"
"185180","0","210","0","0","0","0","0","0","0","0","0","0","20349"
"185196","0","40","0","0","0","0","0","0","0","0","0","0","20162"
"185201","0","140","0","0","0","0","0","0","0","0","0","0","20347"
"185252","0","150","0","0","0","0","0","0","0","1","0","0","20243"
"185262","0","90","0","0","0","0","0","0","0","0","0","0","20306"
"185270","0","200","0","0","0","0","0","0","0","1","0","0","20569"
"185303","0","115","0","0","0","0","0","0","0","0","0","0","20190"
"185310","0","160","0","0","0","0","0","0","0","0","0","0","20308"
"185311","0","0","0","0","0","0","64","0","0","0","0","0","20773"
"185313","0","205","0","0","0","0","0","0","0","0","0","0","20116"
