"InferredClass","SkillLineID","SkillLine","SpellID","SpellName","AcquireMethod","MinSkillLineRank","ClassMask","RaceMask","SupercedesSpell","Flags"
"Mage","6","Frost","31677","Arctic Winds","0","1","128","0","0","0"
"Mage","6","Frost","31678","Arctic Winds","0","1","128","0","0","0"
"Mage","6","Frost","31682","Empowered Frostbolt","0","1","128","0","0","0"
"Mage","6","Frost","31683","Empowered Frostbolt","0","1","128","0","0","0"
"Mage","6","Frost","31684","Empowered Frostbolt","0","1","128","0","0","0"
"Mage","6","Frost","31685","Empowered Frostbolt","0","1","128","0","0","0"
"Mage","6","Frost","31686","Empowered Frostbolt","0","1","128","0","0","0"
"Mage","6","Frost","31687","Summon Water Elemental","0","1","128","0","0","0"
"Mage","6","Frost","32796","Frost Ward","0","1","128","0","0","0"
"Mage","6","Frost","33405","Ice Barrier","0","1","128","0","0","0"
"Mage","6","Frost","38697","Frostbolt","0","1","128","0","0","0"
"Mage","6","Frost","42198","Blizzard","0","1","128","0","0","0"
"Mage","6","Frost","42208","Blizzard","0","1","128","0","0","0"
"Mage","6","Frost","42209","Blizzard","0","1","128","0","0","0"
"Mage","6","Frost","42210","Blizzard","0","1","128","0","0","0"
"Mage","6","Frost","42211","Blizzard","0","1","128","0","0","0"
"Mage","6","Frost","42212","Blizzard","0","1","128","0","0","0"
"Mage","6","Frost","42213","Blizzard","0","1","128","0","0","0"
"Mage","6","Frost","45438","Ice Block","0","1","128","0","0","0"
"Mage","8","Fire","133","Fireball","2","1","128","0","0","0"
"Mage","8","Fire","143","Fireball","0","1","128","0","0","0"
"Mage","8","Fire","145","Fireball","0","1","128","0","0","0"
"Mage","8","Fire","543","Fire Ward","0","1","128","0","0","0"
"Mage","8","Fire","2120","Flamestrike","0","1","128","0","0","0"
"Mage","8","Fire","2121","Flamestrike","0","1","128","0","0","0"
"Mage","8","Fire","2136","Fire Blast","0","1","128","0","0","0"
"Mage","8","Fire","2137","Fire Blast","0","1","128","0","0","0"
"Mage","8","Fire","2138","Fire Blast","0","1","128","0","0","0"
"Mage","8","Fire","2948","Scorch","0","1","128","0","0","0"
"Mage","8","Fire","3140","Fireball","0","1","128","0","0","0"
"Mage","8","Fire","8400","Fireball","0","1","128","0","0","0"
"Mage","8","Fire","8401","Fireball","0","1","128","0","0","0"
"Mage","8","Fire","8402","Fireball","0","1","128","0","0","0"
"Mage","8","Fire","8412","Fire Blast","0","1","128","0","0","0"
"Mage","8","Fire","8413","Fire Blast","0","1","128","0","0","0"
"Mage","8","Fire","8422","Flamestrike","0","1","128","0","0","0"
"Mage","8","Fire","8423","Flamestrike","0","1","128","0","0","0"
"Mage","8","Fire","8444","Scorch","0","1","128","0","0","0"
"Mage","8","Fire","8445","Scorch","0","1","128","0","0","0"
"Mage","8","Fire","8446","Scorch","0","1","128","0","0","0"
"Mage","8","Fire","8457","Fire Ward","0","1","128","0","0","0"
"Mage","8","Fire","8458","Fire Ward","0","1","128","0","0","0"
"Mage","8","Fire","10148","Fireball","0","1","128","0","0","0"
"Mage","8","Fire","10149","Fireball","0","1","128","0","0","0"
"Mage","8","Fire","10150","Fireball","0","1","128","0","0","0"
"Mage","8","Fire","10151","Fireball","0","1","128","0","0","0"
"Mage","8","Fire","10197","Fire Blast","0","1","128","0","0","0"
"Mage","8","Fire","10199","Fire Blast","0","1","128","0","0","0"
"Mage","8","Fire","10205","Scorch","0","1","128","0","0","0"
"Mage","8","Fire","10206","Scorch","0","1","128","0","0","0"
"Mage","8","Fire","10207","Scorch","0","1","128","0","0","0"
"Mage","8","Fire","10215","Flamestrike","0","1","128","0","0","0"
"Mage","8","Fire","10216","Flamestrike","0","1","128","0","0","0"
"Mage","8","Fire","10223","Fire Ward","0","1","128","0","0","0"
"Mage","8","Fire","10225","Fire Ward","0","1","128","0","0","0"
"Mage","8","Fire","11069","Improved Fireball","0","1","128","0","0","0"
"Mage","8","Fire","11078","Improved Fire Blast","0","1","128","0","0","0"
"Mage","8","Fire","11080","Improved Fire Blast","0","1","128","0","0","0"
"Mage","8","Fire","11083","Burning Soul","0","1","128","0","0","0"
"Mage","8","Fire","11094","Molten Shields","0","1","0","0","0","0"
"Mage","8","Fire","11095","Improved Scorch","0","1","128","0","0","0"
"Mage","8","Fire","11100","Flame Throwing","0","1","128","0","0","0"
"Mage","8","Fire","11103","Impact","0","1","128","0","0","0"
"Mage","8","Fire","11108","Improved Flamestrike","0","1","128","0","0","0"
"Mage","8","Fire","11113","Blast Wave","0","1","128","0","0","0"
"Mage","8","Fire","11115","Critical Mass","0","1","128","0","0","0"
"Mage","8","Fire","11119","Ignite","0","1","0","0","0","0"
"Mage","8","Fire","11120","Ignite","0","1","0","0","0","0"
"Mage","8","Fire","11124","Fire Power","0","1","128","0","0","0"
"Mage","8","Fire","11129","Combustion","0","1","128","0","0","0"
"Mage","8","Fire","11366","Pyroblast","0","1","128","0","0","0"
"Mage","8","Fire","11367","Critical Mass","0","1","128","0","0","0"
"Mage","8","Fire","11368","Critical Mass","0","1","128","0","0","0"
"Mage","8","Fire","12338","Improved Fireball","0","1","128","0","0","0"
"Mage","8","Fire","12339","Improved Fireball","0","1","128","0","0","0"
"Mage","8","Fire","12340","Improved Fireball","0","1","128","0","0","0"
"Mage","8","Fire","12341","Improved Fireball","0","1","128","0","0","0"
"Mage","8","Fire","12342","Improved Fire Blast","0","1","128","0","0","0"
"Mage","8","Fire","12349","Improved Flamestrike","0","1","128","0","0","0"
"Mage","8","Fire","12350","Improved Flamestrike","0","1","128","0","0","0"
"Mage","8","Fire","12351","Burning Soul","0","1","128","0","0","0"
"Mage","8","Fire","12353","Flame Throwing","0","1","128","0","0","0"
"Mage","8","Fire","12355","Impact","0","1","128","0","0","0"
"Mage","8","Fire","12357","Impact","0","1","128","0","0","0"
"Mage","8","Fire","12358","Impact","0","1","128","0","0","0"
"Mage","8","Fire","12359","Impact","0","1","128","0","0","0"
"Mage","8","Fire","12360","Impact","0","1","128","0","0","0"
"Mage","8","Fire","12378","Fire Power","0","1","128","0","0","0"
"Mage","8","Fire","12398","Fire Power","0","1","128","0","0","0"
"Mage","8","Fire","12399","Fire Power","0","1","128","0","0","0"
"Mage","8","Fire","12400","Fire Power","0","1","128","0","0","0"
"Mage","8","Fire","12505","Pyroblast","0","1","128","0","0","0"
"Mage","8","Fire","12522","Pyroblast","0","1","128","0","0","0"
"Mage","8","Fire","12523","Pyroblast","0","1","128","0","0","0"
"Mage","8","Fire","12524","Pyroblast","0","1","128","0","0","0"
"Mage","8","Fire","12525","Pyroblast","0","1","128","0","0","0"
"Mage","8","Fire","12526","Pyroblast","0","1","128","0","0","0"
"Mage","8","Fire","12654","Ignite","0","1","0","0","0","0"
"Mage","8","Fire","12846","Ignite","0","1","0","0","0","0"
"Mage","8","Fire","12847","Ignite","0","1","0","0","0","0"
"Mage","8","Fire","12848","Ignite","0","1","0","0","0","0"
"Mage","8","Fire","12872","Improved Scorch","0","1","128","0","0","0"
"Mage","8","Fire","12873","Improved Scorch","0","1","128","0","0","0"
"Mage","8","Fire","13018","Blast Wave","0","1","128","0","0","0"
"Mage","8","Fire","13019","Blast Wave","0","1","128","0","0","0"
"Mage","8","Fire","13020","Blast Wave","0","1","128","0","0","0"
"Mage","8","Fire","13021","Blast Wave","0","1","128","0","0","0"
"Mage","8","Fire","13043","Molten Shields","0","1","0","0","0","0"
"Mage","8","Fire","18459","Incineration","0","1","0","0","0","0"
"Mage","8","Fire","18460","Incineration","0","1","0","0","0","0"
"Mage","8","Fire","18809","Pyroblast","0","1","128","0","0","0"
"Mage","8","Fire","22959","Fire Vulnerability","0","1","128","0","0","0"
"Mage","8","Fire","24530","Felfire","0","1","0","0","0","0"
"Mage","8","Fire","25306","Fireball","0","1","128","0","0","0"
"Mage","8","Fire","27070","Fireball","0","1","128","0","0","0"
"Mage","8","Fire","27073","Scorch","0","1","128","0","0","0"
"Mage","8","Fire","27074","Scorch","0","1","128","0","0","0"
"Mage","8","Fire","27078","Fire Blast","0","1","128","0","0","0"
"Mage","8","Fire","27079","Fire Blast","0","1","128","0","0","0"
"Mage","8","Fire","27086","Flamestrike","0","1","128","0","0","0"
"Mage","8","Fire","27128","Fire Ward","0","1","128","0","0","0"
"Mage","8","Fire","27132","Pyroblast","0","1","128","0","0","0"
"Mage","8","Fire","27133","Blast Wave","0","1","128","0","0","0"
"Mage","8","Fire","29074","Master of Elements","0","1","128","0","0","0"
"Mage","8","Fire","29075","Master of Elements","0","1","128","0","0","0"
"Mage","8","Fire","29076","Master of Elements","0","1","128","0","0","0"
"Mage","8","Fire","29077","Master of Elements","0","1","128","0","0","0"
"Mage","8","Fire","30482","Molten Armor","0","1","128","0","0","0"
"Mage","8","Fire","31638","Playing with Fire","0","1","128","0","0","0"
"Mage","8","Fire","31639","Playing with Fire","0","1","128","0","0","0"
"Mage","8","Fire","31640","Playing with Fire","0","1","128","0","0","0"
"Mage","8","Fire","31641","Blazing Speed","0","1","128","0","0","0"
"Mage","8","Fire","31642","Blazing Speed","0","1","128","0","0","0"
"Mage","8","Fire","31643","Blazing Speed","0","1","128","0","0","0"
"Mage","8","Fire","31656","Empowered Fireball","0","1","128","0","0","0"
"Mage","8","Fire","31657","Empowered Fireball","0","1","128","0","0","0"
"Mage","8","Fire","31658","Empowered Fireball","0","1","128","0","0","0"
"Mage","8","Fire","31659","Empowered Fireball","0","1","128","0","0","0"
"Mage","8","Fire","31660","Empowered Fireball","0","1","128","0","0","0"
"Mage","8","Fire","31661","Dragon's Breath","0","1","128","0","0","0"
"Mage","8","Fire","31679","Molten Fury","0","1","128","0","0","0"
"Mage","8","Fire","31680","Molten Fury","0","1","128","0","0","0"
"Mage","8","Fire","33041","Dragon's Breath","0","1","128","0","0","0"
"Mage","8","Fire","33042","Dragon's Breath","0","1","128","0","0","0"
"Mage","8","Fire","33043","Dragon's Breath","0","1","128","0","0","0"
"Mage","8","Fire","33933","Blast Wave","0","1","128","0","0","0"
"Mage","8","Fire","33938","Pyroblast","0","1","128","0","0","0"
"Mage","8","Fire","34293","Pyromaniac","0","1","128","0","0","0"
"Mage","8","Fire","34295","Pyromaniac","0","1","128","0","0","0"
"Mage","8","Fire","34296","Pyromaniac","0","1","128","0","0","0"
"Mage","8","Fire","38692","Fireball","0","1","128","0","0","0"
"Mage","237","Arcane","66","Invisibility","0","1","0","0","0","0"
"Mage","237","Arcane","118","Polymorph","0","1","128","0","0","0"
"Mage","237","Arcane","130","Slow Fall","0","1","128","0","0","0"
"Mage","237","Arcane","475","Remove Lesser Curse","0","1","128","0","0","0"
"Mage","237","Arcane","587","Conjure Food","0","1","128","0","0","0"
"Mage","237","Arcane","597","Conjure Food","0","1","128","0","0","0"
"Mage","237","Arcane","604","Dampen Magic","0","1","128","0","0","0"
"Mage","237","Arcane","759","Conjure Mana Agate","0","1","128","0","0","0"
"Mage","237","Arcane","990","Conjure Food","0","1","128","0","0","0"
"Mage","237","Arcane","1008","Amplify Magic","0","1","128","0","0","0"
"Mage","237","Arcane","1449","Arcane Explosion","0","1","128","0","0","0"
"Mage","237","Arcane","1459","Arcane Intellect","0","1","128","0","0","0"
"Mage","237","Arcane","1460","Arcane Intellect","0","1","128","0","0","0"
"Mage","237","Arcane","1461","Arcane Intellect","0","1","128","0","0","0"
"Mage","237","Arcane","1463","Mana Shield","0","1","128","0","0","0"
"Mage","237","Arcane","1953","Blink","0","1","128","0","0","0"
"Mage","237","Arcane","2139","Counterspell","0","1","128","0","0","0"
"Mage","237","Arcane","3552","Conjure Mana Jade","0","1","128","0","0","0"
"Mage","237","Arcane","3561","Teleport: Stormwind","0","1","128","1101","0","0"
"Mage","237","Arcane","3562","Teleport: Ironforge","0","1","128","1101","0","0"
"Mage","237","Arcane","3563","Teleport: Undercity","0","1","128","690","0","0"
"Mage","237","Arcane","3565","Teleport: Darnassus","0","1","128","1101","0","0"
"Mage","237","Arcane","3566","Teleport: Thunder Bluff","0","1","128","690","0","0"
"Mage","237","Arcane","3567","Teleport: Orgrimmar","0","1","128","690","0","0"
"Mage","237","Arcane","5143","Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","5144","Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","5145","Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","5504","Conjure Water","0","1","128","0","0","0"
"Mage","237","Arcane","5505","Conjure Water","0","1","128","0","0","0"
"Mage","237","Arcane","5506","Conjure Water","0","1","128","0","0","0"
"Mage","237","Arcane","6057","Wand Specialization","0","1","0","0","0","0"
"Mage","237","Arcane","6085","Wand Specialization","0","1","0","0","0","0"
"Mage","237","Arcane","6117","Mage Armor","0","1","128","0","0","0"
"Mage","237","Arcane","6127","Conjure Water","0","1","128","0","0","0"
"Mage","237","Arcane","6129","Conjure Food","0","1","128","0","0","0"
"Mage","237","Arcane","7268","Arcane Missile","0","1","0","0","0","0"
"Mage","237","Arcane","7269","Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","7270","Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","8416","Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","8417","Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","8418","Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","8419","Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","8437","Arcane Explosion","0","1","128","0","0","0"
"Mage","237","Arcane","8438","Arcane Explosion","0","1","128","0","0","0"
"Mage","237","Arcane","8439","Arcane Explosion","0","1","128","0","0","0"
"Mage","237","Arcane","8450","Dampen Magic","0","1","128","0","0","0"
"Mage","237","Arcane","8451","Dampen Magic","0","1","128","0","0","0"
"Mage","237","Arcane","8455","Amplify Magic","0","1","128","0","0","0"
"Mage","237","Arcane","8494","Mana Shield","0","1","128","0","0","0"
"Mage","237","Arcane","8495","Mana Shield","0","1","128","0","0","0"
"Mage","237","Arcane","10053","Conjure Mana Citrine","0","1","128","0","0","0"
"Mage","237","Arcane","10054","Conjure Mana Ruby","0","1","128","0","0","0"
"Mage","237","Arcane","10059","Portal: Stormwind","0","1","128","1101","0","0"
"Mage","237","Arcane","10138","Conjure Water","0","1","128","0","0","0"
"Mage","237","Arcane","10139","Conjure Water","0","1","128","0","0","0"
"Mage","237","Arcane","10140","Conjure Water","0","1","128","0","0","0"
"Mage","237","Arcane","10144","Conjure Food","0","1","128","0","0","0"
"Mage","237","Arcane","10145","Conjure Food","0","1","128","0","0","0"
"Mage","237","Arcane","10156","Arcane Intellect","0","1","128","0","0","0"
"Mage","237","Arcane","10157","Arcane Intellect","0","1","128","0","0","0"
"Mage","237","Arcane","10169","Amplify Magic","0","1","128","0","0","0"
"Mage","237","Arcane","10170","Amplify Magic","0","1","128","0","0","0"
"Mage","237","Arcane","10173","Dampen Magic","0","1","128","0","0","0"
"Mage","237","Arcane","10174","Dampen Magic","0","1","128","0","0","0"
"Mage","237","Arcane","10191","Mana Shield","0","1","128","0","0","0"
"Mage","237","Arcane","10192","Mana Shield","0","1","128","0","0","0"
"Mage","237","Arcane","10193","Mana Shield","0","1","128","0","0","0"
"Mage","237","Arcane","10201","Arcane Explosion","0","1","128","0","0","0"
"Mage","237","Arcane","10202","Arcane Explosion","0","1","128","0","0","0"
"Mage","237","Arcane","10211","Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","10212","Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","10273","Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","10274","Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","11210","Arcane Subtlety","0","1","128","0","0","0"
"Mage","237","Arcane","11213","Arcane Concentration","0","1","0","0","0","0"
"Mage","237","Arcane","11222","Arcane Focus","0","1","0","0","0","0"
"Mage","237","Arcane","11232","Arcane Mind","0","1","0","0","0","0"
"Mage","237","Arcane","11237","Improved Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","11242","Arcane Impact","0","1","0","0","0","0"
"Mage","237","Arcane","11247","Magic Attunement","0","1","0","0","0","0"
"Mage","237","Arcane","11252","Improved Mana Shield","0","1","0","0","0","0"
"Mage","237","Arcane","11255","Improved Counterspell","0","1","0","0","0","0"
"Mage","237","Arcane","11416","Portal: Ironforge","0","1","128","1101","0","0"
"Mage","237","Arcane","11417","Portal: Orgrimmar","0","1","128","690","0","0"
"Mage","237","Arcane","11418","Portal: Undercity","0","1","128","690","0","0"
"Mage","237","Arcane","11419","Portal: Darnassus","0","1","128","1101","0","0"
"Mage","237","Arcane","11420","Portal: Thunder Bluff","0","1","128","690","0","0"
"Mage","237","Arcane","12042","Arcane Power","0","1","0","0","0","0"
"Mage","237","Arcane","12043","Presence of Mind","0","1","0","0","0","0"
"Mage","237","Arcane","12051","Evocation","0","1","0","0","0","0"
"Mage","237","Arcane","12463","Improved Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","12464","Improved Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","12467","Arcane Impact","0","1","0","0","0","0"
"Mage","237","Arcane","12469","Arcane Impact","0","1","0","0","0","0"
"Mage","237","Arcane","12500","Arcane Mind","0","1","0","0","0","0"
"Mage","237","Arcane","12501","Arcane Mind","0","1","0","0","0","0"
"Mage","237","Arcane","12502","Arcane Mind","0","1","0","0","0","0"
"Mage","237","Arcane","12503","Arcane Mind","0","1","0","0","0","0"
"Mage","237","Arcane","12536","Clearcasting","0","1","0","0","0","0"
"Mage","237","Arcane","12574","Arcane Concentration","0","1","0","0","0","0"
"Mage","237","Arcane","12575","Arcane Concentration","0","1","0","0","0","0"
"Mage","237","Arcane","12576","Arcane Concentration","0","1","0","0","0","0"
"Mage","237","Arcane","12577","Arcane Concentration","0","1","0","0","0","0"
"Mage","237","Arcane","12592","Arcane Subtlety","0","1","128","0","0","0"
"Mage","237","Arcane","12598","Improved Counterspell","0","1","0","0","0","0"
"Mage","237","Arcane","12605","Improved Mana Shield","0","1","0","0","0","0"
"Mage","237","Arcane","12606","Magic Attunement","0","1","0","0","0","0"
"Mage","237","Arcane","12824","Polymorph","0","1","128","0","0","0"
"Mage","237","Arcane","12825","Polymorph","0","1","128","0","0","0"
"Mage","237","Arcane","12826","Polymorph","0","1","128","0","0","0"
"Mage","237","Arcane","12839","Arcane Focus","0","1","0","0","0","0"
"Mage","237","Arcane","12840","Arcane Focus","0","1","0","0","0","0"
"Mage","237","Arcane","12841","Arcane Focus","0","1","0","0","0","0"
"Mage","237","Arcane","12842","Arcane Focus","0","1","0","0","0","0"
"Mage","237","Arcane","15058","Arcane Instability","0","1","0","0","0","0"
"Mage","237","Arcane","15059","Arcane Instability","0","1","0","0","0","0"
"Mage","237","Arcane","15060","Arcane Instability","0","1","0","0","0","0"
"Mage","237","Arcane","16769","Improved Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","16770","Improved Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","18462","Arcane Meditation","0","1","0","0","0","0"
"Mage","237","Arcane","18463","Arcane Meditation","0","1","0","0","0","0"
"Mage","237","Arcane","18464","Arcane Meditation","0","1","0","0","0","0"
"Mage","237","Arcane","22782","Mage Armor","0","1","128","0","0","0"
"Mage","237","Arcane","22783","Mage Armor","0","1","128","0","0","0"
"Mage","237","Arcane","23028","Arcane Brilliance","0","1","128","0","0","0"
"Mage","237","Arcane","25345","Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","25346","Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","27075","Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","27076","Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","27080","Arcane Explosion","0","1","128","0","0","0"
"Mage","237","Arcane","27082","Arcane Explosion","0","1","128","0","0","0"
"Mage","237","Arcane","27090","Conjure Water","0","1","128","0","0","0"
"Mage","237","Arcane","27101","Conjure Mana Emerald","0","1","128","0","0","0"
"Mage","237","Arcane","27125","Mage Armor","0","1","128","0","0","0"
"Mage","237","Arcane","27126","Arcane Intellect","0","1","128","0","0","0"
"Mage","237","Arcane","27127","Arcane Brilliance","0","1","128","0","0","0"
"Mage","237","Arcane","27130","Amplify Magic","0","1","128","0","0","0"
"Mage","237","Arcane","27131","Mana Shield","0","1","128","0","0","0"
"Mage","237","Arcane","28271","Polymorph","0","1","128","0","0","0"
"Mage","237","Arcane","28272","Polymorph","0","1","128","0","0","0"
"Mage","237","Arcane","28574","Arcane Fortitude","0","1","128","0","0","0"
"Mage","237","Arcane","28612","Conjure Food","0","1","128","0","0","0"
"Mage","237","Arcane","29441","Magic Absorption","0","1","128","0","0","0"
"Mage","237","Arcane","29442","Magic Absorption","0","1","128","0","0","0"
"Mage","237","Arcane","29444","Magic Absorption","0","1","128","0","0","0"
"Mage","237","Arcane","29445","Magic Absorption","0","1","128","0","0","0"
"Mage","237","Arcane","29446","Magic Absorption","0","1","128","0","0","0"
"Mage","237","Arcane","29447","Magic Absorption","0","1","128","0","0","0"
"Mage","237","Arcane","30449","Spellsteal","0","1","0","0","0","0"
"Mage","237","Arcane","30451","Arcane Blast","0","1","0","0","0","0"
"Mage","237","Arcane","31569","Improved Blink","0","1","128","0","0","0"
"Mage","237","Arcane","31570","Improved Blink","0","1","128","0","0","0"
"Mage","237","Arcane","31571","Arcane Potency","0","1","128","0","0","0"
"Mage","237","Arcane","31572","Arcane Potency","0","1","128","0","0","0"
"Mage","237","Arcane","31573","Arcane Potency","0","1","128","0","0","0"
"Mage","237","Arcane","31574","Prismatic Cloak","0","1","128","0","0","0"
"Mage","237","Arcane","31575","Prismatic Cloak","0","1","128","0","0","0"
"Mage","237","Arcane","31579","Empowered Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","31582","Empowered Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","31583","Empowered Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","31584","Mind Mastery","0","1","128","0","0","0"
"Mage","237","Arcane","31585","Mind Mastery","0","1","128","0","0","0"
"Mage","237","Arcane","31586","Mind Mastery","0","1","128","0","0","0"
"Mage","237","Arcane","31587","Mind Mastery","0","1","128","0","0","0"
"Mage","237","Arcane","31588","Mind Mastery","0","1","128","0","0","0"
"Mage","237","Arcane","31589","Slow","0","1","128","0","0","0"
"Mage","237","Arcane","32266","Portal: Exodar","0","1","128","1101","0","0"
"Mage","237","Arcane","32267","Portal: Silvermoon","0","1","128","690","0","0"
"Mage","237","Arcane","32271","Teleport: Exodar","0","1","128","1101","0","0"
"Mage","237","Arcane","32272","Teleport: Silvermoon","0","1","128","690","0","0"
"Mage","237","Arcane","33690","Teleport: Shattrath","0","1","128","1101","0","0"
"Mage","237","Arcane","33691","Portal: Shattrath","0","1","128","1101","0","0"
"Mage","237","Arcane","33717","Conjure Food","0","1","128","0","0","0"
"Mage","237","Arcane","33944","Dampen Magic","0","1","128","0","0","0"
"Mage","237","Arcane","33946","Amplify Magic","0","1","128","0","0","0"
"Mage","237","Arcane","35578","Spell Power","0","1","128","0","0","0"
"Mage","237","Arcane","35581","Spell Power","0","1","128","0","0","0"
"Mage","237","Arcane","35715","Teleport: Shattrath","0","1","128","690","0","0"
"Mage","237","Arcane","35717","Portal: Shattrath","0","1","128","690","0","0"
"Mage","237","Arcane","37420","Conjure Water","0","1","128","0","0","0"
"Mage","237","Arcane","38699","Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","38700","Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","38703","Arcane Missiles","0","1","0","0","0","0"
"Mage","237","Arcane","38704","Arcane Missiles","0","1","128","0","0","0"
"Mage","237","Arcane","43987","Ritual of Refreshment","0","1","128","0","0","0"
"Mage","237","Arcane","49358","Teleport: Stonard","0","1","128","690","0","0"
"Mage","237","Arcane","49359","Teleport: Theramore","0","1","128","1101","0","0"
"Mage","237","Arcane","49360","Portal: Theramore","0","1","128","1101","0","0"
"Mage","237","Arcane","49361","Portal: Stonard","0","1","128","690","0","0"
"Priest","56","Holy","139","Renew","0","1","16","0","0","0"
"Priest","56","Holy","528","Cure Disease","0","1","16","0","0","0"
"Priest","56","Holy","552","Abolish Disease","0","1","16","0","0","0"
"Priest","56","Holy","585","Smite","2","1","16","0","0","0"
"Priest","56","Holy","591","Smite","0","1","16","0","0","0"
"Priest","56","Holy","596","Prayer of Healing","0","1","16","0","0","0"
"Priest","56","Holy","598","Smite","0","1","16","0","0","0"
"Priest","56","Holy","724","Lightwell","0","1","16","0","0","0"
"Priest","56","Holy","984","Smite","0","1","16","0","0","0"
"Priest","56","Holy","996","Prayer of Healing","0","1","16","0","0","0"
"Priest","56","Holy","1004","Smite","0","1","16","0","0","0"
"Priest","56","Holy","2006","Resurrection","0","1","16","0","0","0"
"Priest","56","Holy","2010","Resurrection","0","1","16","0","0","0"
"Priest","56","Holy","2050","Lesser Heal","2","1","16","0","0","0"
"Priest","56","Holy","2052","Lesser Heal","0","1","16","0","0","0"
"Priest","56","Holy","2053","Lesser Heal","0","1","16","0","0","0"
"Priest","56","Holy","2054","Heal","0","1","16","0","0","0"
"Priest","56","Holy","2055","Heal","0","1","16","0","0","0"
"Priest","56","Holy","2060","Greater Heal","0","1","16","0","0","0"
"Priest","56","Holy","2061","Flash Heal","0","1","16","0","0","0"
"Priest","56","Holy","6060","Smite","0","1","16","0","0","0"
"Priest","56","Holy","6063","Heal","0","1","16","0","0","0"
"Priest","56","Holy","6064","Heal","0","1","16","0","0","0"
"Priest","56","Holy","6074","Renew","0","1","16","0","0","0"
"Priest","56","Holy","6075","Renew","0","1","16","0","0","0"
"Priest","56","Holy","6076","Renew","0","1","16","0","0","0"
"Priest","56","Holy","6077","Renew","0","1","16","0","0","0"
"Priest","56","Holy","6078","Renew","0","1","16","0","0","0"
"Priest","56","Holy","7001","Lightwell Renew","0","1","16","0","0","0"
"Priest","56","Holy","9472","Flash Heal","0","1","16","0","0","0"
"Priest","56","Holy","9473","Flash Heal","0","1","16","0","0","0"
"Priest","56","Holy","9474","Flash Heal","0","1","16","0","0","0"
"Priest","56","Holy","10880","Resurrection","0","1","16","0","0","0"
"Priest","56","Holy","10881","Resurrection","0","1","16","0","0","0"
"Priest","56","Holy","10915","Flash Heal","0","1","16","0","0","0"
"Priest","56","Holy","10916","Flash Heal","0","1","16","0","0","0"
"Priest","56","Holy","10917","Flash Heal","0","1","16","0","0","0"
"Priest","56","Holy","10927","Renew","0","1","16","0","0","0"
"Priest","56","Holy","10928","Renew","0","1","16","0","0","0"
"Priest","56","Holy","10929","Renew","0","1","16","0","0","0"
"Priest","56","Holy","10933","Smite","0","1","16","0","0","0"
"Priest","56","Holy","10934","Smite","0","1","16","0","0","0"
"Priest","56","Holy","10960","Prayer of Healing","0","1","16","0","0","0"
"Priest","56","Holy","10961","Prayer of Healing","0","1","16","0","0","0"
"Priest","56","Holy","10963","Greater Heal","0","1","16","0","0","0"
"Priest","56","Holy","10964","Greater Heal","0","1","16","0","0","0"
"Priest","56","Holy","10965","Greater Heal","0","1","16","0","0","0"
"Priest","56","Holy","13908","Desperate Prayer","0","1","16","5","0","0"
"Priest","56","Holy","14889","Holy Specialization","0","1","0","0","0","0"
"Priest","56","Holy","14892","Inspiration","0","1","0","0","0","0"
"Priest","56","Holy","14898","Spiritual Healing","0","1","0","0","0","0"
"Priest","56","Holy","14901","Spiritual Guidance","0","1","0","0","0","0"
"Priest","56","Holy","14908","Improved Renew","0","1","0","0","0","0"
"Priest","56","Holy","14909","Searing Light","0","1","0","0","0","0"
"Priest","56","Holy","14911","Healing Prayers","0","1","0","0","0","0"
"Priest","56","Holy","14912","Improved Healing","0","1","0","0","0","0"
"Priest","56","Holy","14913","Healing Focus","0","1","0","0","0","0"
