"ID","DifficultyID","BaseLevel","MaxLevel","SpellLevel","MaxPassiveAuraLevel","SpellID"
"102553","0","56","0","56","0","17268"
"102557","0","54","0","54","0","17392"
"102559","0","0","0","1","0","16282"
"102563","0","58","0","58","0","16387"
"102566","0","0","0","1","0","16766"
"102577","0","0","0","1","0","16271"
"102589","0","36","44","36","0","16339"
"102600","0","0","0","1","0","16253"
"102604","0","0","0","1","0","16301"
"102605","0","0","0","1","0","16302"
"102606","0","0","0","1","0","16303"
"102607","0","0","0","1","0","16304"
"102608","0","0","0","1","0","16305"
"102617","0","0","0","1","0","16300"
"102620","0","24","0","24","0","16830"
"102621","0","32","0","32","0","16831"
"102627","0","58","64","58","0","17854"
"102632","0","0","0","1","0","16254"
"102633","0","0","0","1","0","16255"
"102640","0","0","0","1","0","16256"
"102649","0","48","0","48","0","17260"
"102659","0","0","0","1","0","16281"
"102662","0","52","60","52","0","17314"
"102668","0","40","46","40","0","16914"
"102671","0","48","56","48","0","16355"
"102677","0","36","0","36","0","17951"
"102699","0","42","48","42","0","17852"
"102706","0","60","66","60","0","17402"
"102709","0","50","56","50","0","17401"
"102710","0","34","40","34","0","17851"
"102714","0","42","48","42","0","17921"
"102715","0","50","56","50","0","17922"
"102716","0","58","64","58","0","17923"
"102718","0","40","50","40","0","18220"
"102727","0","16","0","16","0","17256"
"102728","0","24","0","24","0","17257"
"102729","0","40","0","40","0","17259"
"102739","0","20","0","20","0","18137"
"102745","0","0","0","1","0","16189"
"102746","0","0","0","1","0","16164"
"102747","0","28","0","28","0","19276"
"102752","0","1","0","1","0","17253"
"102756","0","24","30","24","0","18867"
"102757","0","32","38","32","0","18868"
"102765","0","1","0","1","0","18095"
"102775","0","56","0","56","0","17953"
"102785","0","20","24","20","0","17877"
"102786","0","42","0","42","0","17391"
"102825","0","20","26","20","0","16864"
"102832","0","60","70","60","0","17752"
"102833","0","1","0","1","0","17254"
"102834","0","48","0","48","0","17727"
"102835","0","44","52","44","0","17313"
"102839","0","0","0","1","0","17116"
"102841","0","8","0","8","0","17255"
"102844","0","35","0","35","0","18093"
"102847","0","40","44","40","0","26187"
"102848","0","8","0","8","0","16828"
"102850","0","36","44","36","0","17312"
"102855","0","58","0","58","0","17329"
"102859","0","40","0","40","0","17364"
"102863","0","0","0","1","0","16298"
"102870","0","1","0","1","0","18094"
"102884","0","50","56","50","0","17925"
"102887","0","25","0","25","0","16857"
"102890","0","26","32","26","0","17919"
"102891","0","34","40","34","0","17920"
"102894","0","28","0","28","0","16811"
"102897","0","18","0","18","0","16810"
"102909","0","20","0","20","0","23992"
"102910","0","30","0","30","0","19251"
"102912","0","18","24","18","0","19236"
"102913","0","26","32","26","0","19238"
"102916","0","34","40","34","0","19240"
"102922","0","50","56","50","0","19304"
"102924","0","58","64","58","0","19305"
"102939","0","60","0","60","0","19275"
"102954","0","6","12","6","0","21082"
"102981","0","24","30","24","0","19438"
"102982","0","60","70","60","0","18662"
"102985","0","40","46","40","0","17962"
"102990","0","60","0","60","0","19801"
"102993","0","40","0","40","0","19386"
"102997","0","40","0","40","0","19273"
"102998","0","42","48","42","0","19241"
"103001","0","30","38","30","0","18265"
"103013","0","32","0","32","0","18499"
"103015","0","50","56","50","0","19242"
"103016","0","38","48","38","0","18879"
"103019","0","4","0","4","0","20271"
"103022","0","50","0","50","0","19265"
"103023","0","60","0","60","0","18540"
"103028","0","60","0","60","0","19266"
"103030","0","40","0","40","0","20742"
"103047","0","58","64","58","0","19243"
"103057","0","46","0","46","0","17952"
"103059","0","30","0","30","0","19007"
"103064","0","60","0","60","0","18541"
"103066","0","48","0","48","0","23923"
"103070","0","30","0","30","0","19262"
"103071","0","20","0","20","0","19263"
"103072","0","36","0","36","0","19277"
"103073","0","44","0","44","0","19278"
"103076","0","38","0","38","0","18657"
"103079","0","58","0","58","0","18658"
"103082","0","54","66","54","0","17928"
"103097","0","56","0","56","0","20662"
"103099","0","0","0","1","0","20097"
"103103","0","0","0","1","0","20098"
"103104","0","0","0","1","0","20099"
"103105","0","0","0","1","0","20100"
"103113","0","48","58","48","0","18880"
"103114","0","42","47","42","0","19941"
"103115","0","50","55","50","0","19942"
"103116","0","58","63","58","0","19943"
"103117","0","40","0","40","0","19252"
"103118","0","36","0","36","0","19244"
"103127","0","60","0","60","0","19900"
"103133","0","52","0","52","0","19279"
"103135","0","42","0","42","0","19837"
"103137","0","60","0","60","0","19280"
"103141","0","40","0","40","0","19882"
"103142","0","18","0","18","0","19884"
"103143","0","56","62","56","0","18871"
"103159","0","40","0","40","0","19977"
"103166","0","12","18","12","0","26177"
"103167","0","20","0","20","0","19249"
"103173","0","40","0","40","0","19895"
"103174","0","56","62","56","0","17924"
"103175","0","58","64","58","0","17926"
"103176","0","60","0","60","0","19285"
"103179","0","52","0","52","0","19838"
"103180","0","0","0","1","0","20118"
"103182","0","4","0","4","0","19740"
"103186","0","0","0","1","0","20119"
"103199","0","56","0","56","0","19660"
"103200","0","50","0","50","0","19253"
"103212","0","30","0","30","0","19271"
"103217","0","20","25","20","0","19750"
"103222","0","30","0","30","0","19306"
"103226","0","20","0","20","0","19434"
"103236","0","48","0","48","0","18647"
"103247","0","54","0","54","0","19854"
"103249","0","60","0","60","0","19254"
"103250","0","60","0","60","0","19979"
"103260","0","26","32","26","0","19299"
"103263","0","24","34","24","0","17735"
"103267","0","24","28","24","0","26178"
"103270","0","54","60","54","0","18931"
"103271","0","58","62","58","0","18881"
"103278","0","20","0","20","0","20217"
"103283","0","60","64","60","0","18932"
"103285","0","48","54","48","0","18930"
"103286","0","50","0","50","0","19274"
"103287","0","28","0","28","0","19308"
"103288","0","42","48","42","0","19303"
"103289","0","50","60","50","0","18937"
"103290","0","40","0","40","0","19264"
"103291","0","40","0","40","0","19028"
"103297","0","10","0","10","0","18960"
"103299","0","30","0","30","0","19503"
"103302","0","30","0","30","0","19752"
"103303","0","20","0","20","0","19261"
"103312","0","30","0","30","0","19282"
"103313","0","60","68","60","0","18807"
"103315","0","0","0","1","0","18562"
"103317","0","34","40","34","0","19302"
"103322","0","20","28","20","0","20375"
"103324","0","42","48","42","0","20291"
"103325","0","30","0","30","0","20752"
"103331","0","30","0","30","0","19577"
"103334","0","0","0","1","0","20113"
"103338","0","26","31","26","0","19939"
"103339","0","34","39","34","0","19940"
"103342","0","50","56","50","0","20292"
"103343","0","38","0","38","0","20166"
"103344","0","56","0","56","0","19898"
"103346","0","58","0","58","0","20770"
"103347","0","48","0","48","0","20772"
"103348","0","30","36","30","0","19505"
"103351","0","56","62","56","0","19443"
"103356","0","46","52","46","0","19734"
"103357","0","50","0","50","0","20345"
"103358","0","60","0","60","0","20346"
"103359","0","10","0","10","0","19883"
"103360","0","24","0","24","0","19885"
"103362","0","30","0","30","0","20608"
"103363","0","48","54","48","0","19442"
"103365","0","20","0","20","0","19281"
"103370","0","40","0","40","0","19655"
"103371","0","20","0","20","0","20066"
"103372","0","48","0","48","0","19656"
"103377","0","34","0","34","0","19852"
"103378","0","30","0","30","0","20185"
"103379","0","1","7","1","0","20154"
"103381","0","24","0","24","0","20609"
"103384","0","44","0","44","0","19897"
"103385","0","22","30","22","0","20305"
"103387","0","40","0","40","0","20344"
"103388","0","40","0","40","0","19574"
"103393","0","44","0","44","0","19853"
"103395","0","32","38","32","0","19440"
"103398","0","46","0","46","0","20043"
"103399","0","0","0","1","0","20111"
"103400","0","0","0","1","0","20112"
"103410","0","22","0","22","0","19746"
"103411","0","28","0","28","0","19876"
"103416","0","32","0","32","0","19478"
"103418","0","42","0","42","0","19480"
"103420","0","52","0","52","0","19896"
"103421","0","48","0","48","0","19899"
"103432","0","50","0","50","0","19978"
"103434","0","54","60","54","0","19736"
"103438","0","30","36","30","0","19658"
"103441","0","30","0","30","0","20165"
"103444","0","52","0","52","0","19647"
"103446","0","40","0","40","0","19506"
"103452","0","32","0","32","0","19836"
"103456","0","40","46","40","0","19441"
"103458","0","38","44","38","0","19731"
"103459","0","38","44","38","0","19732"
"103460","0","46","52","46","0","19733"
"103461","0","60","0","60","0","19312"
"103462","0","36","0","36","0","19309"
"103472","0","40","0","40","0","19283"
"103473","0","50","0","50","0","19284"
"103479","0","22","0","22","0","20184"
"103480","0","36","0","36","0","19891"
"103485","0","52","0","52","0","19311"
"103486","0","44","0","44","0","19310"
"103488","0","54","60","54","0","19735"
"103490","0","18","24","18","0","19296"
"103493","0","24","0","24","0","19850"
"103494","0","22","0","22","0","20164"
"103496","0","60","70","60","0","18938"
"103505","0","12","0","12","0","19834"
"103506","0","0","0","1","0","20096"
"103509","0","22","0","22","0","19835"
"103513","0","14","0","14","0","19742"
"103515","0","60","69","60","0","20928"
"103516","0","48","58","48","0","21562"
"103521","0","6","0","6","0","21183"
"103523","0","60","0","60","0","20906"
"103525","0","1","7","1","0","21084"
"103533","0","60","0","60","0","21553"
"103537","0","40","0","40","0","20719"
"103541","0","48","0","48","0","20776"
"103544","0","60","0","60","0","20777"
"103546","0","30","0","30","0","20711"
"103550","0","28","0","28","0","20900"
"103551","0","44","0","44","0","20902"
"103552","0","60","0","60","0","20904"
"103555","0","32","0","32","0","19878"
"103564","0","60","68","60","0","20920"
"103565","0","50","0","50","0","20923"
"103569","0","38","0","38","0","20186"
"103570","0","1","0","1","0","21156"
"103573","0","50","0","50","0","19879"
"103575","0","48","0","48","0","20356"
"103577","0","50","0","50","0","20913"
"103578","0","58","64","58","0","20286"
"103579","0","30","0","30","0","21169"
"103581","0","50","0","50","0","20348"
"103593","0","60","0","60","0","20914"
"103597","0","40","48","40","0","20918"
"103599","0","30","0","30","0","20252"
"103601","0","0","0","1","0","20150"
"103606","0","0","0","1","0","20120"
"103609","0","12","0","12","0","20188"
"103616","0","30","38","30","0","20915"
"103617","0","0","0","1","0","20198"
"103619","0","42","50","42","0","20307"
"103620","0","36","0","36","0","20610"
"103622","0","34","40","34","0","20290"
"103624","0","0","0","1","0","20121"
"103625","0","60","0","60","0","20349"
"103629","0","12","20","12","0","20162"
"103631","0","32","0","32","0","19888"
"103632","0","40","0","40","0","20347"
"103640","0","0","0","1","0","20149"
"103642","0","48","0","48","0","20354"
"103643","0","58","0","58","0","20355"
"103646","0","26","0","26","0","19880"
"103648","0","50","0","50","0","20243"
"103653","0","32","40","32","0","20306"
"103655","0","1","7","1","0","20187"
"103656","0","60","0","60","0","20569"
"103670","0","56","0","56","0","20190"
"103673","0","52","60","52","0","20308"
"103674","0","60","0","60","0","20773"
"103675","0","30","39","30","0","20116"
"103676","0","0","0","1","0","20117"
"103677","0","0","0","1","0","20143"
"103684","0","60","70","60","0","21564"
"103687","0","42","0","42","0","20616"
"103688","0","52","0","52","0","20617"
"103694","0","42","0","42","0","20302"
"103695","0","0","0","1","0","20196"
"103696","0","0","0","1","0","20197"
"103698","0","22","0","22","0","20300"
"103699","0","0","0","1","0","20144"
"103700","0","0","0","1","0","20145"
"103701","0","0","0","1","0","20146"
"103706","0","20","0","20","0","20484"
"103710","0","60","0","60","0","21850"
"103712","0","12","19","12","0","20736"
"103717","0","40","48","40","0","20961"
"103718","0","30","38","30","0","20962"
"103719","0","30","38","30","0","20963"
"103723","0","26","32","26","0","20289"
"103725","0","40","48","40","0","20964"
"103729","0","1","0","1","0","20647"
"103731","0","40","49","40","0","20922"
"103732","0","0","0","1","0","20496"
"103753","0","20","28","20","0","20425"
"103754","0","60","68","60","0","20966"
"103755","0","10","16","10","0","20287"
"103764","0","50","0","50","0","20905"
"103771","0","54","0","54","0","20729"
"103774","0","46","0","46","0","22895"
"103781","0","1","0","1","0","21184"
"103785","0","50","58","50","0","20967"
"103787","0","30","0","30","0","20739"
"103790","0","40","0","40","0","20660"
"103800","0","50","0","50","0","20756"
"103809","0","50","58","50","0","20919"
"103812","0","0","0","1","0","20199"
"103815","0","40","0","40","0","20473"
"103820","0","0","0","1","0","20200"
"103827","0","58","0","58","0","20357"
"103828","0","18","24","18","0","20288"
"103839","0","58","64","58","0","20293"
"103840","0","50","58","50","0","20965"
"103841","0","60","69","60","0","20924"
"103843","0","54","0","54","0","20910"
"103844","0","10","16","10","0","20280"
"103845","0","30","0","30","0","20911"
"103853","0","32","0","32","0","20658"
"103854","0","48","0","48","0","20661"
"103857","0","18","24","18","0","20281"
"103858","0","0","0","1","0","20147"
"103866","0","48","0","48","0","21551"
"103872","0","60","68","60","0","20968"
"103875","0","54","0","54","0","21552"
"103876","0","56","0","56","0","20930"
"103883","0","40","49","40","0","20925"
"103884","0","50","56","50","0","20285"
"103897","0","20","28","20","0","20467"
"103903","0","26","32","26","0","20282"
"103904","0","34","40","34","0","20283"
"103905","0","42","48","42","0","20284"
"103906","0","20","0","20","0","20230"
"103911","0","40","0","40","0","20755"
"103918","0","60","0","60","0","20757"
"103920","0","50","0","50","0","20747"
"103928","0","46","0","46","0","20559"
"103951","0","0","0","1","0","20148"
"103976","0","56","0","56","0","20560"
"103994","0","36","42","36","0","23459"
"103995","0","50","0","50","0","23148"
"103997","0","60","0","60","0","20748"
"104032","0","40","0","40","0","20912"
"104035","0","40","0","40","0","22827"
"104055","0","46","0","46","0","22782"
"104061","0","32","0","32","0","20301"
"104062","0","52","0","52","0","20303"
"104071","0","50","59","50","0","20927"
"104072","0","48","0","48","0","20929"
"104078","0","40","0","40","0","23147"
"104090","0","56","0","56","0","22896"
"104091","0","50","0","50","0","21849"
"104092","0","42","0","42","0","20909"
"104104","0","36","0","36","0","20901"
"104108","0","52","0","52","0","20903"
"104122","0","40","0","40","0","24603"
"104139","0","62","0","62","0","22570"
"104145","0","50","0","50","0","23150"
"104159","0","58","0","58","0","22783"
"104160","0","48","0","48","0","22828"
"104183","0","60","0","60","0","24133"
"104184","0","50","0","50","0","24134"
"104194","0","56","0","56","0","22829"
"104198","0","60","0","60","0","23891"
"104199","0","60","0","60","0","24135"
"104205","0","0","0","1","0","23695"
"104224","0","30","0","30","0","23145"
"104225","0","30","0","30","0","23146"
"104230","0","60","65","60","0","24239"
"104231","0","60","0","60","0","23161"
"104233","0","1","0","1","0","21178"
"104242","0","20","26","20","0","23455"
"104255","0","40","0","40","0","23149"
"104263","0","50","0","50","0","24132"
"104265","0","30","0","30","0","23099"
"104269","0","60","0","60","0","23214"
"104278","0","56","66","56","0","23028"
"104279","0","36","0","36","0","22842"
"104282","0","32","0","32","0","22568"
"104312","0","44","0","44","0","22812"
"104336","0","40","0","40","0","23880"
"104337","0","40","0","40","0","23881"
"104342","0","30","0","30","0","23100"
"104346","0","0","0","54","0","24631"
"104347","0","0","0","60","0","24632"
"104349","0","24","0","24","0","24584"
"104355","0","30","40","30","0","24450"
"104356","0","0","0","50","0","24516"
"104357","0","60","0","60","0","25300"
"104358","0","60","70","60","0","25302"
"104364","0","50","0","50","0","24445"
"104365","0","20","0","20","0","24446"
"104366","0","50","0","50","0","24449"
"104367","0","50","60","50","0","24453"
"104372","0","40","0","40","0","24454"
"104377","0","40","0","40","0","24500"
"104380","0","50","0","50","0","24455"
"104381","0","40","0","40","0","24858"
"104385","0","8","0","8","0","24423"
"104393","0","50","0","50","0","24501"
"104394","0","50","0","50","0","24507"
"104411","0","54","0","54","0","23893"
"104412","0","60","0","60","0","23894"
"104418","0","30","0","30","0","24447"
"104420","0","40","0","40","0","24394"
"104426","0","40","0","40","0","24448"
"104438","0","40","0","40","0","24396"
"104446","0","40","0","40","0","23885"
"104456","0","0","0","20","0","24495"
"104459","0","40","0","40","0","24395"
"104460","0","48","0","48","0","23892"
"104466","0","0","0","40","0","24444"
"104472","0","28","34","28","0","23458"
"104475","0","40","70","40","0","24905"
"104476","0","40","70","40","0","24907"
"104480","0","40","0","40","0","24131"
"104488","0","40","0","40","0","24397"
"104490","0","48","0","48","0","23886"
"104491","0","54","0","54","0","23887"
"104492","0","60","0","60","0","23888"
"104493","0","48","0","48","0","23889"
"104494","0","60","0","60","0","23890"
"104502","0","0","0","8","0","24424"
"104510","0","0","0","40","0","24463"
"104514","0","60","60","60","0","24406"
"104519","0","0","0","40","0","24607"
"104520","0","0","0","24","0","24608"
"104521","0","0","0","10","0","24609"
"104534","0","40","0","40","0","23109"
"104538","0","50","0","50","0","23110"
"104539","0","40","0","40","0","23111"
"104540","0","50","0","50","0","23112"
"104546","0","60","64","60","0","25345"
"104549","0","60","0","60","0","25359"
"104551","0","60","0","60","0","25288"
"104563","0","0","0","18","0","24550"
"104564","0","0","0","24","0","24551"
"104565","0","0","0","30","0","24552"
"104566","0","0","0","36","0","24553"
"104567","0","0","0","42","0","24554"
"104568","0","30","39","30","0","24974"
"104570","0","24","0","24","0","24605"
"104571","0","60","64","60","0","25306"
"104572","0","60","65","60","0","25307"
"104573","0","60","65","60","0","25309"
"104574","0","60","65","60","0","25314"
"104575","0","60","65","60","0","25357"
"104576","0","60","0","60","0","25361"
"104578","0","0","0","42","0","24561"
"104580","0","60","65","60","0","25297"
"104590","0","40","0","40","0","23922"
"104593","0","54","0","54","0","23924"
"104594","0","60","0","60","0","23925"
"104603","0","60","70","60","0","27681"
"104614","0","0","0","10","0","24547"
"104620","0","0","0","60","0","25347"
"104628","0","0","0","30","0","24559"
"104630","0","20","0","20","0","24492"
"104631","0","20","0","20","0","24493"
"104632","0","30","0","30","0","24451"
"104634","0","0","0","24","0","24558"
"104635","0","44","49","44","0","24275"
"104636","0","0","0","54","0","24629"
"104637","0","0","0","60","0","24630"
"104638","0","56","0","56","0","24587"
"104639","0","40","0","40","0","24506"
"104640","0","60","65","60","0","25315"
"104646","0","0","0","20","0","24475"
"104647","0","0","0","30","0","24476"
"104648","0","8","0","8","0","24641"
"104649","0","0","0","40","0","24477"
"104650","0","0","0","50","0","24478"
"104651","0","40","0","40","0","24586"
"104653","0","24","0","24","0","24577"
"104655","0","0","0","20","0","24494"
"104656","0","30","0","30","0","24497"
"104658","0","0","0","56","0","24599"
"104661","0","8","0","8","0","24640"
"104662","0","60","69","60","0","25316"
"104664","0","1","7","1","0","24844"
"104665","0","40","0","40","0","24588"
"104666","0","56","0","56","0","24589"
"104669","0","1","0","1","0","24845"
"104674","0","48","0","48","0","24578"
"104675","0","56","0","56","0","24579"
"104677","0","0","0","48","0","24555"
"104678","0","50","0","50","0","24504"
"104679","0","30","0","30","0","24505"
"104680","0","0","0","40","0","24509"
"104682","0","24","0","24","0","24583"
"104683","0","60","60","60","0","24530"
"104688","0","56","0","56","0","24597"
"104691","0","60","65","60","0","25299"
"104692","0","0","0","30","0","24514"
"104693","0","30","0","30","0","24439"
"104694","0","0","0","20","0","24440"
"104696","0","20","0","20","0","24488"
"104697","0","0","0","12","0","24556"
"104698","0","60","64","60","0","25304"
"104699","0","0","0","36","0","24560"
"104700","0","10","0","10","0","24604"
"104701","0","63","0","63","0","24248"
"104702","0","0","0","12","0","24549"
"104703","0","0","0","30","0","24441"
"104706","0","52","57","52","0","24274"
"104707","0","60","0","60","0","24224"
"104708","0","40","50","40","0","24452"
"104709","0","0","0","50","0","24464"
"104710","0","30","0","30","0","24502"
"104712","0","0","0","18","0","24557"
"104713","0","0","0","48","0","24562"
"104714","0","40","0","40","0","24503"
"104716","0","24","0","24","0","25014"
"104718","0","60","68","60","0","25289"
"104722","0","36","0","36","0","25015"
"104724","0","60","0","60","0","25290"
"104725","0","60","60","60","0","25291"
"104726","0","60","0","60","0","25295"
"104729","0","48","0","48","0","25016"
"104730","0","60","60","60","0","25916"
"104731","0","60","0","60","0","25918"
"104733","0","0","0","40","0","24515"
"104738","0","30","34","30","0","26090"
"104739","0","56","63","56","0","25902"
"104740","0","36","0","36","0","28379"
"104751","0","48","54","48","0","25011"
"104758","0","12","18","12","0","25008"
"104759","0","36","42","36","0","25010"
"104760","0","48","54","48","0","26201"
"104761","0","0","0","48","0","26202"
"104767","0","50","0","50","0","26190"
"104770","0","0","0","40","0","24512"
"104771","0","0","0","50","0","24513"
"104773","0","0","0","24","0","24580"
"104774","0","0","0","40","0","24581"
"104776","0","60","0","60","0","25898"
"104780","0","0","0","56","0","24582"
"104781","0","0","0","20","0","24490"
"104783","0","0","0","30","0","24508"
"104784","0","0","0","50","0","24510"
"104785","0","0","0","30","0","24511"
"104786","0","30","0","30","0","26094"
"104796","0","60","0","60","0","25294"
"104797","0","60","0","60","0","25017"
"104801","0","50","0","50","0","25908"
"104808","0","60","65","60","0","25292"
"104812","0","60","0","60","0","25296"
"104813","0","60","66","60","0","25298"
"104820","0","60","64","60","0","25311"
"104824","0","60","64","60","0","25346"
"104825","0","0","0","30","0","25077"
"104851","0","24","30","24","0","25009"
"104852","0","0","0","1","0","24545"
"104859","0","0","0","12","0","26184"
"104870","0","60","0","60","0","25895"
"104874","0","60","0","60","0","25286"
"104875","0","40","49","40","0","24975"
"104876","0","36","40","36","0","26179"
"104878","0","52","0","52","0","25782"
"104881","0","0","0","24","0","26185"
"104882","0","0","0","36","0","26186"
"104885","0","60","66","60","0","25012"
"104886","0","12","0","12","0","25013"
"104887","0","50","54","50","0","26188"
"104888","0","40","0","40","0","26189"
"104909","0","30","0","30","0","25076"
"104913","0","0","0","20","0","26065"
"104927","0","8","0","8","0","26364"
"104929","0","56","0","56","0","27683"
"104931","0","56","0","56","0","26363"
"104948","0","0","0","1","0","28332"
"104954","0","40","0","40","0","26369"
"104955","0","48","0","48","0","26370"
"104959","0","50","59","50","0","24976"
"104960","0","60","69","60","0","24977"
"104969","0","24","0","24","0","26366"
"104970","0","32","0","32","0","26367"
"104978","0","0","0","60","0","28343"
"104979","0","60","0","60","0","28272"
"105005","0","16","0","16","0","26365"
"105025","0","48","55","48","0","25911"
"105032","0","40","47","40","0","25912"
"105033","0","48","55","48","0","25913"
"105034","0","40","47","40","0","25914"
"105052","0","56","63","56","0","25903"
"105079","0","60","66","60","0","27685"
"105083","0","16","0","16","0","25780"
"105084","0","0","0","1","0","25781"
"105111","0","60","0","60","0","25890"
"105121","0","60","0","60","0","25899"
"105125","0","54","0","54","0","25894"
"105131","0","50","56","50","0","27870"
"105133","0","44","0","44","0","28380"
"105135","0","20","0","20","0","28377"
"105136","0","60","66","60","0","27874"
"105170","0","60","0","60","0","28382"
"105184","0","28","0","28","0","28378"
"105185","0","52","0","52","0","28381"
"105189","0","60","66","60","0","27871"
"105192","0","50","56","50","0","27873"
"105200","0","44","50","44","0","27803"
"105207","0","60","66","60","0","27805"
"105212","0","20","29","20","0","26573"
"105223","0","52","58","52","0","27804"
"105227","0","0","0","1","0","26654"
"105248","0","60","70","60","0","27841"
"105249","0","52","58","52","0","27800"
"105250","0","60","66","60","0","27801"
"105253","0","44","50","44","0","27799"
"105267","0","0","0","1","0","29438"
"105269","0","0","0","1","0","29446"
"105285","0","0","0","1","0","29082"
"105290","0","0","0","1","0","29084"
"105307","0","60","67","60","0","29228"
"105335","0","40","0","40","0","29166"
"105337","0","0","0","1","0","29203"
"105342","0","60","0","60","0","31018"
"105354","0","0","0","1","0","29077"
"105367","0","0","0","1","0","29086"
"105377","0","0","0","1","0","29087"
"105378","0","0","0","1","0","29088"
"105384","0","0","0","1","0","29075"
"105399","0","0","0","1","0","29076"
"105409","0","0","0","1","0","29074"
"105410","0","60","0","60","0","28271"
"105455","0","0","0","1","0","29440"
"105456","0","0","0","1","0","29441"
"105460","0","0","0","1","0","29444"
"105469","0","0","0","1","0","29439"
"105480","0","0","0","1","0","29445"
"105484","0","0","0","1","0","29447"
"105504","0","60","0","60","0","31016"
"117814","0","65","69","65","0","25217"
"117815","0","70","74","70","0","25218"
"117816","0","68","72","68","0","25464"
"117817","0","68","0","68","0","25467"
"117818","0","67","0","67","0","25557"
"117820","0","67","0","67","0","25560"
"117821","0","63","0","63","0","26371"
"117822","0","70","0","70","0","26372"
"117826","0","68","75","68","0","27131"
"117827","0","66","72","66","0","27132"
"117828","0","65","71","65","0","27133"
"117829","0","70","79","70","0","27173"
"117830","0","64","0","64","0","27174"
"117831","0","64","69","64","0","27175"
"117832","0","64","69","64","0","27176"
"117833","0","65","69","65","0","27266"
"117834","0","68","73","68","0","27267"
"117835","0","62","72","62","0","27268"
"117836","0","64","0","64","0","27269"
"117837","0","64","0","64","0","27361"
"117838","0","0","0","70","0","27362"
"117841","0","65","69","65","0","25221"
"117842","0","70","74","70","0","25222"
"117843","0","61","66","61","0","25363"
"117844","0","63","68","63","0","25469"
"117845","0","70","0","70","0","25470"
"117847","0","68","0","68","0","25563"
"117852","0","70","0","70","0","26884"
"117853","0","0","0","62","0","26969"
"117854","0","62","67","62","0","26978"
"117855","0","69","74","69","0","26979"
"117856","0","65","70","65","0","26980"
"117857","0","68","0","68","0","27044"
"117858","0","68","0","68","0","27045"
"117859","0","68","0","68","0","27046"
"117860","0","70","80","70","0","27047"
"117861","0","64","70","64","0","27134"
"117862","0","62","67","62","0","27135"
"117863","0","70","75","70","0","27136"
"117864","0","66","71","66","0","27137"
"117865","0","68","73","68","0","27138"
"117866","0","70","79","70","0","27179"
"117867","0","68","73","68","0","27180"
"117868","0","70","75","70","0","27270"
"117869","0","63","70","63","0","27271"
"117870","0","66","72","66","0","27272"
"117871","0","0","0","70","0","27364"
"117872","0","60","0","60","0","27366"
"117875","0","67","0","67","0","25225"
"117876","0","69","75","69","0","25364"
"117877","0","65","0","65","0","25367"
"117878","0","70","0","70","0","25368"
"117879","0","70","74","70","0","25472"
"117880","0","69","0","69","0","25567"
"117882","0","65","0","65","0","25570"
"117887","0","62","81","62","0","26889"
"117890","0","63","68","63","0","26981"
"117891","0","69","74","69","0","26982"
"117892","0","70","76","70","0","26983"
"117893","0","61","67","61","0","26984"
"117894","0","65","75","65","0","27048"
"117895","0","64","0","64","0","27049"
"117896","0","64","0","64","0","27050"
"117897","0","64","0","64","0","27051"
"117898","0","60","0","60","0","27052"
"117899","0","69","73","69","0","27139"
"117900","0","70","78","70","0","27140"
"117901","0","70","78","70","0","27141"
"117904","0","64","70","64","0","27273"
"117905","0","68","0","68","0","27274"
"117906","0","70","80","70","0","27275"
"117909","0","68","0","68","0","25231"
"117910","0","61","65","61","0","25233"
"117911","0","65","0","65","0","25234"
"117912","0","63","68","63","0","25372"
"117913","0","69","74","69","0","25375"
"117914","0","68","0","68","0","25477"
"117915","0","62","66","62","0","25479"
"117919","0","69","0","69","0","25574"
"117924","0","0","0","68","0","26892"
"117925","0","69","75","69","0","26985"
"117926","0","67","73","67","0","26986"
"117927","0","63","68","63","0","26987"
"117928","0","70","75","70","0","26988"
"117929","0","60","0","60","0","27053"
"117930","0","60","0","60","0","27054"
"117931","0","60","0","60","0","27055"
"117932","0","60","0","60","0","27056"
"117933","0","65","0","65","0","27142"
"117934","0","65","0","65","0","27143"
"117939","0","62","68","62","0","27276"
"117940","0","70","76","70","0","27277"
"117941","0","62","68","62","0","27278"
"117942","0","70","76","70","0","27279"
"117947","0","67","71","67","0","25235"
"117948","0","70","0","70","0","25236"
"117949","0","63","68","63","0","25379"
"117950","0","70","75","70","0","25380"
"117951","0","66","72","66","0","25384"
"117955","0","70","74","70","0","25485"
"117957","0","65","0","65","0","25577"
"117962","0","68","77","68","0","26989"
"117963","0","70","0","70","0","26990"
"117964","0","70","0","70","0","26991"
"117965","0","64","0","64","0","27060"
"117966","0","0","0","70","0","27061"
"117967","0","0","0","70","0","27062"
"117968","0","60","64","60","0","27063"
"117969","0","69","0","69","0","27144"
"117970","0","69","0","69","0","27145"
"117971","0","69","74","69","0","27209"
"117972","0","65","69","65","0","27210"
"117973","0","64","68","64","0","27211"
"117974","0","69","74","69","0","27212"
"117975","0","64","0","64","0","27280"
"117977","0","0","0","70","0","27282"
"117980","0","61","0","61","0","25241"
"117981","0","69","0","69","0","25242"
"117982","0","68","76","68","0","25387"
"117983","0","70","0","70","0","25389"
"117985","0","64","68","64","0","25489"
"117994","0","64","0","64","0","26992"
"117995","0","66","0","66","0","26993"
