Class,SkillLine,SpellID,SpellName,UsageTag,CastTimeSec,CastMinimumSec,GCDSec,CooldownSec,CategoryCooldownSec,DurationSec,MaxDurationSec,RangeMinYd,RangeMaxYd,PowerCost,ShapeshiftMask,ShapeshiftExclude,RequiredTotems,RequiredReagents,EquippedItemClass,EquippedItemSubclass,EffectSummary
Priest,Shadow Magic,19284,Hex of Weakness,utility/rank,0,0,1.5,0,0,120,120,0,30,type0:180,134217728,0,,,,,"E0:effect=6,aura=13,base=-16,trigger=0;E1:effect=6,aura=118,base=-21,trigger=0"
Priest,Shadow Magic,19285,Hex of Weakness,utility/rank,0,0,1.5,0,0,120,120,0,30,type0:240,134217728,0,,,,,"E0:effect=6,aura=13,base=-21,trigger=0;E1:effect=6,aura=118,base=-21,trigger=0"
Priest,Shadow Magic,19308,Shadowguard,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:85,134217728,0,,,,,"E0:effect=6,aura=42,base=34,trigger=28376"
Priest,Shadow Magic,19309,Shadowguard,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:120,134217728,0,,,,,"E0:effect=6,aura=42,base=50,trigger=28376"
Priest,Shadow Magic,19310,Shadowguard,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:160,134217728,0,,,,,"E0:effect=6,aura=42,base=69,trigger=28376"
Priest,Shadow Magic,19311,Shadowguard,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:200,134217728,0,,,,,"E0:effect=6,aura=42,base=89,trigger=28376"
Priest,Shadow Magic,19312,Shadowguard,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:250,134217728,0,,,,,"E0:effect=6,aura=42,base=115,trigger=28376"
Priest,Shadow Magic,25367,Shadow Word: Pain,utility/rank,0,0,1.5,0,0,18,18,0,30,type0:510,134217728,0,,,,,"E0:effect=6,aura=3,base=166,trigger=0"
Priest,Shadow Magic,25368,Shadow Word: Pain,utility/rank,0,0,1.5,0,0,18,18,0,30,type0:575,134217728,0,,,,,"E0:effect=6,aura=3,base=205,trigger=0"
Priest,Shadow Magic,25372,Mind Blast,damage,1.5,1.5,1.5,0,8,,,0,30,type0:380,134217728,0,,,,,"E0:effect=2,aura=0,base=556,trigger=0"
Priest,Shadow Magic,25375,Mind Blast,damage,1.5,1.5,1.5,0,8,,,0,30,type0:450,134217728,0,,,,,"E0:effect=2,aura=0,base=707,trigger=0"
Priest,Shadow Magic,25387,Mind Flay,damage,0,0,1.5,0,0,3,3,0,20,type0:230,134217728,0,,,,,"E0:effect=6,aura=3,base=175,trigger=0;E1:effect=6,aura=33,base=-51,trigger=0"
Priest,Shadow Magic,25429,Fade,utility/rank,0,0,1.5,0,30,10,10,0,0,type0:330,134217728,0,,,,,"E0:effect=6,aura=103,base=-1501,trigger=0"
Priest,Shadow Magic,25433,Shadow Protection,utility/rank,0,0,1.5,0,0,600,600,0,30,type0:810,134217728,0,,,,,"E0:effect=6,aura=558,base=69,trigger=0"
Priest,Shadow Magic,25460,Touch of Weakness,utility/rank,0,0,,,,120,120,0,100,,,,,,,,"E0:effect=2,aura=0,base=79,trigger=0;E1:effect=6,aura=13,base=-36,trigger=0"
Priest,Shadow Magic,25461,Touch of Weakness,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:235,134217728,0,,,,,"E0:effect=6,aura=42,base=-1,trigger=28598"
Priest,Shadow Magic,25467,Devouring Plague,utility/rank,0,0,1.5,0,180,24,24,0,30,type0:1145,134217728,0,,,,,"E0:effect=6,aura=53,base=151,trigger=0"
Priest,Shadow Magic,25470,Hex of Weakness,utility/rank,0,0,1.5,0,0,120,120,0,30,type0:295,134217728,0,,,,,"E0:effect=6,aura=13,base=-36,trigger=0;E1:effect=6,aura=118,base=-21,trigger=0"
Priest,Shadow Magic,25477,Shadowguard,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:270,134217728,0,,,,,"E0:effect=6,aura=42,base=129,trigger=28376"
Priest,Shadow Magic,25596,Mind Soothe,utility/rank,0,0,1.5,0,0,15,15,0,40,type0:120,134217728,0,,,,,"E0:effect=6,aura=91,base=-11,trigger=0"
Priest,Shadow Magic,27683,Prayer of Shadow Protection,healing,0,0,1.5,0,0,1200,1200,0,40,type0:1300,134217728,0,,17029,,,"E0:effect=6,aura=558,base=59,trigger=0"
Priest,Shadow Magic,27839,Improved Vampiric Embrace,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=4,trigger=0"
Priest,Shadow Magic,27840,Improved Vampiric Embrace,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=9,trigger=0"
Priest,Shadow Magic,28377,Shadowguard,utility/rank,0,0,,,,,,0,100,,,,,,,,"E0:effect=2,aura=0,base=19,trigger=0"
Priest,Shadow Magic,28378,Shadowguard,utility/rank,0,0,,,,,,0,100,,,,,,,,"E0:effect=2,aura=0,base=34,trigger=0"
Priest,Shadow Magic,28379,Shadowguard,utility/rank,0,0,,,,,,0,100,,,,,,,,"E0:effect=2,aura=0,base=50,trigger=0"
Priest,Shadow Magic,28380,Shadowguard,utility/rank,0,0,,,,,,0,100,,,,,,,,"E0:effect=2,aura=0,base=69,trigger=0"
Priest,Shadow Magic,28381,Shadowguard,utility/rank,0,0,,,,,,0,100,,,,,,,,"E0:effect=2,aura=0,base=89,trigger=0"
Priest,Shadow Magic,28382,Shadowguard,utility/rank,0,0,,,,,,0,100,,,,,,,,"E0:effect=2,aura=0,base=115,trigger=0"
Priest,Shadow Magic,28385,Shadowguard,utility/rank,0,0,,,,,,0,100,,,,,,,,"E0:effect=2,aura=0,base=129,trigger=0"
Priest,Shadow Magic,32379,Shadow Word: Death,utility/rank,0,0,1.5,0,12,,,0,30,type0:243,134217728,0,,,,,"E0:effect=2,aura=0,base=449,trigger=0"
Priest,Shadow Magic,32996,Shadow Word: Death,utility/rank,0,0,1.5,0,12,,,0,30,type0:309,134217728,0,,,,,"E0:effect=2,aura=0,base=571,trigger=0"
Priest,Shadow Magic,33191,Misery,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=42,base=99,trigger=33196;E1:effect=6,aura=112,base=99,trigger=0"
Priest,Shadow Magic,33192,Misery,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=42,base=99,trigger=33197;E1:effect=6,aura=112,base=0,trigger=0"
Priest,Shadow Magic,33193,Misery,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=42,base=99,trigger=33198;E1:effect=6,aura=112,base=0,trigger=0"
Priest,Shadow Magic,33194,Misery,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=42,base=99,trigger=33199;E1:effect=6,aura=112,base=0,trigger=0"
Priest,Shadow Magic,33195,Misery,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=42,base=99,trigger=33200;E1:effect=6,aura=112,base=0,trigger=0"
Priest,Shadow Magic,33196,Misery,utility/rank,0,0,,,,24,24,0,0,,,,,,,,"E0:effect=6,aura=87,base=0,trigger=0"
Priest,Shadow Magic,33197,Misery,utility/rank,0,0,,,,24,24,0,0,,,,,,,,"E0:effect=6,aura=87,base=1,trigger=0"
Priest,Shadow Magic,33198,Misery,utility/rank,0,0,,,,24,24,0,0,,,,,,,,"E0:effect=6,aura=87,base=2,trigger=0"
Priest,Shadow Magic,33199,Misery,utility/rank,0,0,,,,24,24,0,0,,,,,,,,"E0:effect=6,aura=87,base=3,trigger=0"
Priest,Shadow Magic,33200,Misery,utility/rank,0,0,,,,24,24,0,0,,,,,,,,"E0:effect=6,aura=87,base=4,trigger=0"
Priest,Shadow Magic,33213,Focused Mind,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=-6,trigger=0"
Priest,Shadow Magic,33214,Focused Mind,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=-11,trigger=0"
Priest,Shadow Magic,33215,Focused Mind,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=-16,trigger=0"
Priest,Shadow Magic,33221,Shadow Power,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=2,trigger=0"
Priest,Shadow Magic,33222,Shadow Power,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=5,trigger=0"
Priest,Shadow Magic,33223,Shadow Power,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=8,trigger=0"
Priest,Shadow Magic,33224,Shadow Power,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=11,trigger=0"
Priest,Shadow Magic,33225,Shadow Power,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=14,trigger=0"
Priest,Shadow Magic,33371,Shadow Resilience,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=569,base=-5,trigger=0"
Priest,Shadow Magic,34433,Shadowfiend,utility/rank,0,0,1.5,300,0,15,15,0,30,type0:6%,134217728,0,,,,,"E0:effect=28,aura=0,base=0,trigger=0"
Priest,Shadow Magic,34914,Vampiric Touch,utility/rank,1.5,1.5,1.5,0,0,15,15,0,30,type0:325,,,,,,,"E0:effect=6,aura=4,base=4,trigger=0;E1:effect=6,aura=3,base=89,trigger=0"
Priest,Shadow Magic,34916,Vampiric Touch,utility/rank,1.5,1.5,1.5,0,0,15,15,0,30,type0:400,,,,,,,"E0:effect=6,aura=4,base=4,trigger=0;E1:effect=6,aura=3,base=119,trigger=0"
Priest,Shadow Magic,34917,Vampiric Touch,utility/rank,1.5,1.5,1.5,0,0,15,15,0,30,type0:425,,,,,,,"E0:effect=6,aura=4,base=4,trigger=0;E1:effect=6,aura=3,base=129,trigger=0"
Priest,Shadow Magic,34919,Vampiric Touch,utility/rank,0,0,,,,,,0,30,,,,,,,,"E0:effect=30,aura=0,base=-1,trigger=0"
Priest,Shadow Magic,39374,Prayer of Shadow Protection,healing,0,0,1.5,0,0,1200,1200,0,40,type0:1620,134217728,0,,17029,,,"E0:effect=6,aura=558,base=69,trigger=0"
Priest,Discipline,17,Power Word: Shield,passive/talent,0,0,1.5,0,4,30,30,0,40,type0:45,134217728,0,,,,,"E0:effect=6,aura=69,base=43,trigger=0"
Priest,Discipline,527,Dispel Magic,utility/rank,0,0,1.5,0,0,,,0,30,type0:14%,134217728,0,,,,,"E0:effect=38,aura=0,base=0,trigger=0"
Priest,Discipline,588,Inner Fire,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:30,134217728,0,,,,,"E0:effect=6,aura=22,base=314,trigger=0"
Priest,Discipline,592,Power Word: Shield,passive/talent,0,0,1.5,0,4,30,30,0,40,type0:80,134217728,0,,,,,"E0:effect=6,aura=69,base=87,trigger=0"
Priest,Discipline,600,Power Word: Shield,passive/talent,0,0,1.5,0,4,30,30,0,40,type0:130,134217728,0,,,,,"E0:effect=6,aura=69,base=157,trigger=0"
Priest,Discipline,602,Inner Fire,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:105,134217728,0,,,,,"E0:effect=6,aura=22,base=719,trigger=0"
Priest,Discipline,988,Dispel Magic,utility/rank,0,0,1.5,0,0,,,0,30,type0:14%,134217728,0,,,,,"E0:effect=38,aura=0,base=1,trigger=0"
Priest,Discipline,1006,Inner Fire,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:165,134217728,0,,,,,"E0:effect=6,aura=22,base=944,trigger=0"
Priest,Discipline,1243,Power Word: Fortitude,passive/talent,0,0,1.5,0,0,1800,1800,0,30,type0:20,134217728,0,,,,,"E0:effect=6,aura=29,base=2,trigger=0"
Priest,Discipline,1244,Power Word: Fortitude,passive/talent,0,0,1.5,0,0,1800,1800,0,30,type0:70,134217728,0,,,,,"E0:effect=6,aura=29,base=7,trigger=0"
Priest,Discipline,1245,Power Word: Fortitude,passive/talent,0,0,1.5,0,0,1800,1800,0,30,type0:200,134217728,0,,,,,"E0:effect=6,aura=29,base=19,trigger=0"
Priest,Discipline,1706,Levitate,utility/rank,0,0,1.5,0,0,120,120,0,0,type0:100,134217728,0,,17056,,,"E0:effect=6,aura=105,base=0,trigger=0;E1:effect=6,aura=106,base=0,trigger=0;E2:effect=6,aura=104,base=0,trigger=0"
Priest,Discipline,2651,Elune's Grace,utility/rank,0,0,1.5,0,180,15,15,0,0,type0:3%,134217728,0,,,,,"E0:effect=6,aura=184,base=-21,trigger=0;E1:effect=6,aura=185,base=-21,trigger=0"
Priest,Discipline,2791,Power Word: Fortitude,passive/talent,0,0,1.5,0,0,1800,1800,0,30,type0:300,134217728,0,,,,,"E0:effect=6,aura=29,base=31,trigger=0"
Priest,Discipline,3747,Power Word: Shield,passive/talent,0,0,1.5,0,4,30,30,0,40,type0:175,134217728,0,,,,,"E0:effect=6,aura=69,base=233,trigger=0"
Priest,Discipline,6065,Power Word: Shield,passive/talent,0,0,1.5,0,4,30,30,0,40,type0:210,134217728,0,,,,,"E0:effect=6,aura=69,base=300,trigger=0"
Priest,Discipline,6066,Power Word: Shield,passive/talent,0,0,1.5,0,4,30,30,0,40,type0:250,134217728,0,,,,,"E0:effect=6,aura=69,base=380,trigger=0"
Priest,Discipline,6346,Fear Ward,pvp-control,0,0,1.5,180,0,180,180,0,30,type0:3%,,,,,,,"E0:effect=6,aura=77,base=-1,trigger=0"
Priest,Discipline,7128,Inner Fire,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:65,134217728,0,,,,,"E0:effect=6,aura=22,base=494,trigger=0"
Priest,Discipline,8129,Mana Burn,pvp-control,3,3,1.5,0,0,,,0,30,type0:95,134217728,0,,,,,"E0:effect=62,aura=0,base=190,trigger=0"
Priest,Discipline,8131,Mana Burn,pvp-control,3,3,1.5,0,0,,,0,30,type0:140,134217728,0,,,,,"E0:effect=62,aura=0,base=308,trigger=0"
Priest,Discipline,9484,Shackle Undead,utility/rank,1.5,1.5,1.5,0,0,30,30,0,30,type0:90,134217728,0,,,,,"E0:effect=6,aura=12,base=0,trigger=0"
Priest,Discipline,9485,Shackle Undead,utility/rank,1.5,1.5,1.5,0,0,40,40,0,30,type0:120,134217728,0,,,,,"E0:effect=6,aura=12,base=0,trigger=0"
Priest,Discipline,10060,Power Infusion,passive/talent,0,0,0,180,0,15,15,0,30,type0:16%,,,,,,,"E0:effect=6,aura=65,base=19,trigger=0;E1:effect=6,aura=72,base=-21,trigger=0"
Priest,Discipline,10797,Starshards,utility/rank,0,0,1.5,0,30,15,15,0,30,,134217728,0,,,,,"E0:effect=6,aura=3,base=11,trigger=0"
Priest,Discipline,10874,Mana Burn,pvp-control,3,3,1.5,0,0,,,0,30,type0:185,134217728,0,,,,,"E0:effect=62,aura=0,base=441,trigger=0"
Priest,Discipline,10875,Mana Burn,pvp-control,3,3,1.5,0,0,,,0,30,type0:225,134217728,0,,,,,"E0:effect=62,aura=0,base=575,trigger=0"
Priest,Discipline,10876,Mana Burn,pvp-control,3,3,1.5,0,0,,,0,30,type0:270,134217728,0,,,,,"E0:effect=62,aura=0,base=737,trigger=0"
Priest,Discipline,10898,Power Word: Shield,passive/talent,0,0,1.5,0,4,30,30,0,40,type0:300,134217728,0,,,,,"E0:effect=6,aura=69,base=483,trigger=0"
Priest,Discipline,10899,Power Word: Shield,passive/talent,0,0,1.5,0,4,30,30,0,40,type0:355,134217728,0,,,,,"E0:effect=6,aura=69,base=604,trigger=0"
Priest,Discipline,10900,Power Word: Shield,passive/talent,0,0,1.5,0,4,30,30,0,40,type0:425,134217728,0,,,,,"E0:effect=6,aura=69,base=762,trigger=0"
Priest,Discipline,10901,Power Word: Shield,passive/talent,0,0,1.5,0,4,30,30,0,40,type0:500,134217728,0,,,,,"E0:effect=6,aura=69,base=941,trigger=0"
Priest,Discipline,10937,Power Word: Fortitude,passive/talent,0,0,1.5,0,0,1800,1800,0,30,type0:450,134217728,0,,,,,"E0:effect=6,aura=29,base=42,trigger=0"
Priest,Discipline,10938,Power Word: Fortitude,passive/talent,0,0,1.5,0,0,1800,1800,0,30,type0:600,134217728,0,,,,,"E0:effect=6,aura=29,base=53,trigger=0"
Priest,Discipline,10951,Inner Fire,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:235,134217728,0,,,,,"E0:effect=6,aura=22,base=1169,trigger=0"
Priest,Discipline,10952,Inner Fire,utility/rank,0,0,1.5,0,0,600,600,0,0,type0:315,134217728,0,,,,,"E0:effect=6,aura=22,base=1394,trigger=0"
Priest,Discipline,10955,Shackle Undead,utility/rank,1.5,1.5,1.5,0,0,50,50,0,30,type0:150,134217728,0,,,,,"E0:effect=6,aura=12,base=0,trigger=0"
Priest,Discipline,13896,Feedback,utility/rank,0,0,1.5,0,180,15,15,0,0,type0:140,134217728,0,,,,,"E0:effect=6,aura=42,base=-1,trigger=6347"
Priest,Discipline,14520,Mental Agility,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=6,aura=108,base=-3,trigger=0"
Priest,Discipline,14521,Meditation,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=134,base=9,trigger=0"
Priest,Discipline,14522,Unbreakable Will,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=117,base=2,trigger=0;E1:effect=6,aura=117,base=2,trigger=0;E2:effect=6,aura=117,base=2,trigger=0"
Priest,Discipline,14523,Silent Resolve,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=10,base=-5,trigger=0;E1:effect=6,aura=107,base=3,trigger=0;E2:effect=6,aura=108,base=-5,trigger=0"
Priest,Discipline,14524,Wand Specialization,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,2,524288,"E0:effect=6,aura=79,base=4,trigger=0"
Priest,Discipline,14525,Wand Specialization,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,2,524288,"E0:effect=6,aura=79,base=9,trigger=0"
Priest,Discipline,14526,Wand Specialization,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,2,524288,"E0:effect=6,aura=79,base=14,trigger=0"
Priest,Discipline,14527,Wand Specialization,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,2,524288,"E0:effect=6,aura=79,base=19,trigger=0"
Priest,Discipline,14528,Wand Specialization,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,2,524288,"E0:effect=6,aura=79,base=24,trigger=0"
Priest,Discipline,14531,Martyrdom,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=6,aura=42,base=0,trigger=14743"
Priest,Discipline,14743,Focused Casting,passive/talent,0,0,,,,6,6,0,0,,,,,,,,"E0:effect=6,aura=108,base=99,trigger=0;E1:effect=6,aura=117,base=9,trigger=0"
Priest,Discipline,14747,Improved Inner Fire,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=9,trigger=0"
Priest,Discipline,14748,Improved Power Word: Shield,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=4,trigger=0"
Priest,Discipline,14749,Improved Power Word: Fortitude,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=14,trigger=0"
Priest,Discipline,14750,Improved Mana Burn,pvp-control,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=-501,trigger=0"
Priest,Discipline,14751,Inner Focus,passive/talent,0,0,0,180,0,-0.001,-0.001,0,0,,134217728,0,,,,,"E0:effect=6,aura=108,base=-101,trigger=0;E1:effect=6,aura=107,base=24,trigger=0"
Priest,Discipline,14752,Divine Spirit,utility/rank,0,0,1.5,0,0,1800,1800,0,30,type0:250,134217728,0,,,,,"E0:effect=6,aura=29,base=16,trigger=0;E1:effect=6,aura=174,base=-1,trigger=0;E2:effect=6,aura=175,base=-1,trigger=0"
Priest,Discipline,14767,Improved Power Word: Fortitude,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=29,trigger=0"
Priest,Discipline,14768,Improved Power Word: Shield,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=9,trigger=0"
Priest,Discipline,14769,Improved Power Word: Shield,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=14,trigger=0"
Priest,Discipline,14770,Improved Inner Fire,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=19,trigger=0"
Priest,Discipline,14771,Improved Inner Fire,passive/talent,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=108,base=29,trigger=0"
Priest,Discipline,14772,Improved Mana Burn,pvp-control,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=-1001,trigger=0"
Priest,Discipline,14774,Martyrdom,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=6,aura=42,base=0,trigger=27828"
Priest,Discipline,14776,Meditation,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=134,base=19,trigger=0"
Priest,Discipline,14777,Meditation,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=134,base=29,trigger=0"
Priest,Discipline,14780,Mental Agility,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=6,aura=108,base=-5,trigger=0"
Priest,Discipline,14781,Mental Agility,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=6,aura=108,base=-7,trigger=0"
Priest,Discipline,14782,Mental Agility,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=6,aura=108,base=-9,trigger=0"
Priest,Discipline,14783,Mental Agility,utility/rank,0,0,,,,,,0,0,,,,,,,,"E0:effect=6,aura=108,base=-11,trigger=0"
Priest,Discipline,14784,Silent Resolve,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=10,base=-9,trigger=0;E1:effect=6,aura=107,base=7,trigger=0;E2:effect=6,aura=108,base=-9,trigger=0"
Priest,Discipline,14785,Silent Resolve,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=10,base=-13,trigger=0;E1:effect=6,aura=107,base=11,trigger=0;E2:effect=6,aura=108,base=-13,trigger=0"
Priest,Discipline,14786,Silent Resolve,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=10,base=-17,trigger=0;E1:effect=6,aura=107,base=15,trigger=0;E2:effect=6,aura=108,base=-17,trigger=0"
Priest,Discipline,14787,Silent Resolve,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=10,base=-21,trigger=0;E1:effect=6,aura=107,base=19,trigger=0;E2:effect=6,aura=108,base=-21,trigger=0"
Priest,Discipline,14788,Unbreakable Will,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=117,base=5,trigger=0;E1:effect=6,aura=117,base=5,trigger=0;E2:effect=6,aura=117,base=5,trigger=0"
Priest,Discipline,14789,Unbreakable Will,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=117,base=8,trigger=0;E1:effect=6,aura=117,base=8,trigger=0;E2:effect=6,aura=117,base=8,trigger=0"
Priest,Discipline,14790,Unbreakable Will,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=117,base=11,trigger=0;E1:effect=6,aura=117,base=11,trigger=0;E2:effect=6,aura=117,base=11,trigger=0"
Priest,Discipline,14791,Unbreakable Will,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=117,base=14,trigger=0;E1:effect=6,aura=117,base=14,trigger=0;E2:effect=6,aura=117,base=14,trigger=0"
Priest,Discipline,14818,Divine Spirit,utility/rank,0,0,1.5,0,0,1800,1800,0,30,type0:350,134217728,0,,,,,"E0:effect=6,aura=29,base=22,trigger=0;E1:effect=6,aura=174,base=-1,trigger=0;E2:effect=6,aura=175,base=-1,trigger=0"
Priest,Discipline,14819,Divine Spirit,utility/rank,0,0,1.5,0,0,1800,1800,0,30,type0:450,134217728,0,,,,,"E0:effect=6,aura=29,base=32,trigger=0;E1:effect=6,aura=174,base=-1,trigger=0;E2:effect=6,aura=175,base=-1,trigger=0"
Priest,Discipline,18544,Force of Will,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=0,trigger=0;E1:effect=6,aura=108,base=0,trigger=0;E2:effect=6,aura=108,base=0,trigger=0"
Priest,Discipline,18547,Force of Will,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=1,trigger=0;E1:effect=6,aura=108,base=1,trigger=0;E2:effect=6,aura=108,base=1,trigger=0"
Priest,Discipline,18548,Force of Will,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=2,trigger=0;E1:effect=6,aura=108,base=2,trigger=0;E2:effect=6,aura=108,base=2,trigger=0"
Priest,Discipline,18549,Force of Will,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=3,trigger=0;E1:effect=6,aura=108,base=3,trigger=0;E2:effect=6,aura=108,base=3,trigger=0"
Priest,Discipline,18550,Force of Will,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=107,base=4,trigger=0;E1:effect=6,aura=108,base=4,trigger=0;E2:effect=6,aura=108,base=4,trigger=0"
Priest,Discipline,18551,Mental Strength,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=132,base=1,trigger=0"
Priest,Discipline,18552,Mental Strength,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=132,base=3,trigger=0"
Priest,Discipline,18553,Mental Strength,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=132,base=5,trigger=0"
Priest,Discipline,18554,Mental Strength,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=132,base=7,trigger=0"
Priest,Discipline,18555,Mental Strength,utility/rank,0,0,,,,-0.001,-0.001,0,0,,,,,,,,"E0:effect=6,aura=132,base=9,trigger=0"
Priest,Discipline,19271,Feedback,utility/rank,0,0,1.5,0,180,15,15,0,0,type0:245,134217728,0,,,,,"E0:effect=6,aura=42,base=-1,trigger=19267"
Priest,Discipline,19273,Feedback,utility/rank,0,0,1.5,0,180,15,15,0,0,type0:355,134217728,0,,,,,"E0:effect=6,aura=42,base=-1,trigger=19268"
Priest,Discipline,19274,Feedback,utility/rank,0,0,1.5,0,180,15,15,0,0,type0:470,134217728,0,,,,,"E0:effect=6,aura=42,base=-1,trigger=19269"
Priest,Discipline,19275,Feedback,utility/rank,0,0,1.5,0,180,15,15,0,0,type0:580,134217728,0,,,,,"E0:effect=6,aura=42,base=-1,trigger=19270"
Priest,Discipline,19296,Starshards,utility/rank,0,0,1.5,0,30,15,15,0,30,,134217728,0,,,,,"E0:effect=6,aura=3,base=22,trigger=0"
Priest,Discipline,19299,Starshards,utility/rank,0,0,1.5,0,30,15,15,0,30,,134217728,0,,,,,"E0:effect=6,aura=3,base=39,trigger=0"
