Class,SkillLineID,SkillLine,SpellID,SpellName,UsageTag,PlaystyleTags,AcquireMethod,ClassMask,RaceMask
Priest,56,Holy,15263,Holy Fire,utility-or-rank,utility,0,16,0
Priest,56,Holy,15264,Holy Fire,utility-or-rank,utility,0,16,0
Priest,56,Holy,15265,Holy Fire,utility-or-rank,utility,0,16,0
Priest,56,Holy,15266,Holy Fire,utility-or-rank,utility,0,16,0
Priest,56,Holy,15267,Holy Fire,utility-or-rank,utility,0,16,0
Priest,56,Holy,15349,Spiritual Healing,healing,healing,0,0,0
Priest,56,Holy,15354,Spiritual Healing,healing,healing,0,0,0
Priest,56,Holy,15355,Spiritual Healing,healing,healing,0,0,0
Priest,56,Holy,15356,Spiritual Healing,healing,healing,0,0,0
Priest,56,Holy,15362,Inspiration,utility-or-rank,utility,0,0,0
Priest,56,Holy,15363,Inspiration,utility-or-rank,utility,0,0,0
Priest,56,Holy,15430,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,15431,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,17191,Improved Renew,healing,healing,0,0,0
Priest,56,Holy,18530,Divine Fury,talent-passive,utility,0,0,0
Priest,56,Holy,18531,Divine Fury,talent-passive,utility,0,0,0
Priest,56,Holy,18533,Divine Fury,talent-passive,utility,0,0,0
Priest,56,Holy,18534,Divine Fury,talent-passive,utility,0,0,0
Priest,56,Holy,18535,Divine Fury,talent-passive,utility,0,0,0
Priest,56,Holy,19236,Desperate Prayer,healing,healing,0,16,5
Priest,56,Holy,19238,Desperate Prayer,healing,healing,0,16,5
Priest,56,Holy,19240,Desperate Prayer,healing,healing,0,16,5
Priest,56,Holy,19241,Desperate Prayer,healing,healing,0,16,5
Priest,56,Holy,19242,Desperate Prayer,healing,healing,0,16,5
Priest,56,Holy,19243,Desperate Prayer,healing,healing,0,16,5
Priest,56,Holy,20711,Spirit of Redemption,utility-or-rank,utility,0,0,0
Priest,56,Holy,20770,Resurrection,utility-or-rank,utility,0,16,0
Priest,56,Holy,23455,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,23458,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,23459,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,25210,Greater Heal,healing,healing,0,16,0
Priest,56,Holy,25213,Greater Heal,healing,healing,0,16,0
Priest,56,Holy,25221,Renew,healing,healing,0,16,0
Priest,56,Holy,25222,Renew,healing,healing,0,16,0
Priest,56,Holy,25233,Flash Heal,healing,healing,0,16,0
Priest,56,Holy,25235,Flash Heal,healing,healing,0,16,0
Priest,56,Holy,25308,Prayer of Healing,healing,healing,0,16,0
Priest,56,Holy,25314,Greater Heal,healing,healing,0,16,0
Priest,56,Holy,25314,Greater Heal,healing,healing,0,16,0
Priest,56,Holy,25315,Renew,healing,healing,0,16,0
Priest,56,Holy,25316,Prayer of Healing,healing,healing,0,16,0
Priest,56,Holy,25329,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,25331,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,25363,Smite,utility-or-rank,utility,0,16,0
Priest,56,Holy,25364,Smite,utility-or-rank,utility,0,16,0
Priest,56,Holy,25384,Holy Fire,utility-or-rank,utility,0,16,0
Priest,56,Holy,25435,Resurrection,utility-or-rank,utility,0,16,0
Priest,56,Holy,25437,Desperate Prayer,healing,healing,0,16,5
Priest,56,Holy,27789,Holy Reach,utility-or-rank,utility,0,16,0
Priest,56,Holy,27790,Holy Reach,utility-or-rank,utility,0,16,0
Priest,56,Holy,27799,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,27800,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,27801,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,27803,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,27804,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,27805,Holy Nova,utility-or-rank,multi-target,0,16,0
Priest,56,Holy,27811,Blessed Recovery,utility-or-rank,utility,0,16,0
Priest,56,Holy,27813,Blessed Recovery,utility-or-rank,utility,0,16,0
Priest,56,Holy,27815,Blessed Recovery,utility-or-rank,utility,0,16,0
Priest,56,Holy,27816,Blessed Recovery,utility-or-rank,utility,0,16,0
Priest,56,Holy,27817,Blessed Recovery,utility-or-rank,utility,0,16,0
Priest,56,Holy,27818,Blessed Recovery,utility-or-rank,utility,0,16,0
Priest,56,Holy,27870,Lightwell,utility-or-rank,utility,0,16,0
Priest,56,Holy,27871,Lightwell,utility-or-rank,utility,0,16,0
Priest,56,Holy,27873,Lightwell Renew,healing,healing,0,16,0
Priest,56,Holy,27874,Lightwell Renew,healing,healing,0,16,0
Priest,56,Holy,27900,Spell Warding,utility-or-rank,utility,0,16,0
Priest,56,Holy,27901,Spell Warding,utility-or-rank,utility,0,16,0
Priest,56,Holy,27902,Spell Warding,utility-or-rank,utility,0,16,0
Priest,56,Holy,27903,Spell Warding,utility-or-rank,utility,0,16,0
Priest,56,Holy,27904,Spell Warding,utility-or-rank,utility,0,16,0
Priest,56,Holy,28275,Lightwell,utility-or-rank,utility,0,16,0
Priest,56,Holy,28276,Lightwell Renew,healing,healing,0,16,0
Priest,56,Holy,32546,Binding Heal,healing,healing,0,16,0
Priest,56,Holy,33076,Prayer of Mending,healing,healing,0,16,0
Priest,56,Holy,33142,Blessed Resilience,utility-or-rank,utility,0,16,0
Priest,56,Holy,33143,Blessed Resilience,utility-or-rank,utility,0,16,0
Priest,56,Holy,33145,Blessed Resilience,utility-or-rank,utility,0,16,0
Priest,56,Holy,33146,Blessed Resilience,utility-or-rank,utility,0,16,0
Priest,56,Holy,33150,Surge of Light,utility-or-rank,utility,0,16,0
Priest,56,Holy,33151,Surge of Light,utility-or-rank,utility,0,16,0
Priest,56,Holy,33154,Surge of Light,utility-or-rank,utility,0,16,0
Priest,56,Holy,33158,Empowered Healing,healing,healing,0,16,0
Priest,56,Holy,33159,Empowered Healing,healing,healing,0,16,0
Priest,56,Holy,33160,Empowered Healing,healing,healing,0,16,0
Priest,56,Holy,33161,Empowered Healing,healing,healing,0,16,0
Priest,56,Holy,33162,Empowered Healing,healing,healing,0,16,0
Priest,56,Holy,34753,Holy Concentration,utility-or-rank,utility,0,16,0
Priest,56,Holy,34754,Clearcasting,utility-or-rank,utility,0,16,0
Priest,56,Holy,34859,Holy Concentration,utility-or-rank,utility,0,16,0
Priest,56,Holy,34860,Holy Concentration,utility-or-rank,utility,0,16,0
Priest,56,Holy,34861,Circle of Healing,healing,healing,0,16,0
Priest,56,Holy,34863,Circle of Healing,healing,healing,0,16,0
Priest,56,Holy,34864,Circle of Healing,healing,healing,0,16,0
Priest,56,Holy,34865,Circle of Healing,healing,healing,0,16,0
Priest,56,Holy,34866,Circle of Healing,healing,healing,0,16,0
Priest,56,Holy,44041,Chastise,utility-or-rank,utility,0,16,1028
Priest,56,Holy,44043,Chastise,utility-or-rank,utility,0,16,1028
Priest,56,Holy,44044,Chastise,utility-or-rank,utility,0,16,1028
Priest,56,Holy,44045,Chastise,utility-or-rank,utility,0,16,1028
Priest,56,Holy,44046,Chastise,utility-or-rank,utility,0,16,1028
Priest,56,Holy,44047,Chastise,utility-or-rank,utility,0,16,1028
Priest,78,Shadow Magic,453,Mind Soothe,damage,single-target,0,16,0
Priest,78,Shadow Magic,586,Fade,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,589,Shadow Word: Pain,damage,single-target,0,16,0
Priest,78,Shadow Magic,594,Shadow Word: Pain,damage,single-target,0,16,0
Priest,78,Shadow Magic,605,Mind Control,damage,single-target,0,16,0
Priest,78,Shadow Magic,970,Shadow Word: Pain,damage,single-target,0,16,0
Priest,78,Shadow Magic,976,Shadow Protection,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,992,Shadow Word: Pain,damage,single-target,0,16,0
Priest,78,Shadow Magic,2096,Mind Vision,damage,single-target,0,16,0
Priest,78,Shadow Magic,2652,Touch of Weakness,utility-or-rank,utility,0,16,528
Priest,78,Shadow Magic,2767,Shadow Word: Pain,damage,single-target,0,16,0
Priest,78,Shadow Magic,2943,Touch of Weakness,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,2944,Devouring Plague,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,8092,Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,8102,Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,8103,Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,8104,Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,8105,Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,8106,Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,8122,Psychic Scream,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,8124,Psychic Scream,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,8192,Mind Soothe,damage,single-target,0,16,0
Priest,78,Shadow Magic,9035,Hex of Weakness,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,9578,Fade,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,9579,Fade,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,9592,Fade,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,10888,Psychic Scream,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,10890,Psychic Scream,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,10892,Shadow Word: Pain,damage,single-target,0,16,0
Priest,78,Shadow Magic,10893,Shadow Word: Pain,damage,single-target,0,16,0
Priest,78,Shadow Magic,10894,Shadow Word: Pain,damage,single-target,0,16,0
Priest,78,Shadow Magic,10909,Mind Vision,damage,single-target,0,16,0
Priest,78,Shadow Magic,10911,Mind Control,damage,single-target,0,16,0
Priest,78,Shadow Magic,10912,Mind Control,damage,single-target,0,16,0
Priest,78,Shadow Magic,10941,Fade,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,10942,Fade,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,10945,Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,10946,Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,10947,Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,10953,Mind Soothe,damage,single-target,0,16,0
Priest,78,Shadow Magic,10957,Shadow Protection,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,10958,Shadow Protection,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,14910,Shadow Resilience,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15257,Shadow Weaving,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15259,Darkness,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15260,Shadow Focus,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,15268,Blackout,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15270,Spirit Tap,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15272,Shadow Affinity,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15273,Improved Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,15274,Improved Fade,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,15275,Improved Shadow Word: Pain,damage,single-target,0,16,0
Priest,78,Shadow Magic,15286,Vampiric Embrace,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15307,Darkness,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15308,Darkness,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15309,Darkness,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15310,Darkness,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15311,Improved Fade,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,15312,Improved Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,15313,Improved Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,15314,Improved Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,15316,Improved Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,15317,Improved Shadow Word: Pain,damage,single-target,0,16,0
Priest,78,Shadow Magic,15318,Shadow Affinity,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15320,Shadow Affinity,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15323,Blackout,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15324,Blackout,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15325,Blackout,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15326,Blackout,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15327,Shadow Focus,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,15328,Shadow Focus,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,15329,Shadow Focus,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,15330,Shadow Focus,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,15331,Shadow Weaving,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15332,Shadow Weaving,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15333,Shadow Weaving,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15334,Shadow Weaving,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15335,Spirit Tap,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15336,Spirit Tap,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15337,Spirit Tap,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15338,Spirit Tap,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,15392,Improved Psychic Scream,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,15407,Mind Flay,damage,single-target,0,16,0
Priest,78,Shadow Magic,15448,Improved Psychic Scream,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,15473,Shadowform,utility-or-rank,state-maintenance,0,16,0
Priest,78,Shadow Magic,15487,Silence,pvp-control,pvp,0,16,0
Priest,78,Shadow Magic,17311,Mind Flay,damage,single-target,0,16,0
Priest,78,Shadow Magic,17312,Mind Flay,damage,single-target,0,16,0
Priest,78,Shadow Magic,17313,Mind Flay,damage,single-target,0,16,0
Priest,78,Shadow Magic,17314,Mind Flay,damage,single-target,0,16,0
Priest,78,Shadow Magic,17322,Shadow Reach,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,17323,Shadow Reach,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,18137,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,18807,Mind Flay,damage,single-target,0,16,0
Priest,78,Shadow Magic,19249,Touch of Weakness,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,19251,Touch of Weakness,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,19252,Touch of Weakness,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,19253,Touch of Weakness,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,19254,Touch of Weakness,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,19261,Touch of Weakness,utility-or-rank,utility,0,16,528
Priest,78,Shadow Magic,19262,Touch of Weakness,utility-or-rank,utility,0,16,528
Priest,78,Shadow Magic,19264,Touch of Weakness,utility-or-rank,utility,0,16,528
Priest,78,Shadow Magic,19265,Touch of Weakness,utility-or-rank,utility,0,16,528
Priest,78,Shadow Magic,19266,Touch of Weakness,utility-or-rank,utility,0,16,528
Priest,78,Shadow Magic,19276,Devouring Plague,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,19277,Devouring Plague,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,19278,Devouring Plague,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,19279,Devouring Plague,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,19280,Devouring Plague,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,19281,Hex of Weakness,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,19282,Hex of Weakness,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,19283,Hex of Weakness,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,19284,Hex of Weakness,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,19285,Hex of Weakness,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,19308,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,19309,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,19310,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,19311,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,19312,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,25367,Shadow Word: Pain,damage,single-target,0,16,0
Priest,78,Shadow Magic,25368,Shadow Word: Pain,damage,single-target,0,16,0
Priest,78,Shadow Magic,25372,Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,25375,Mind Blast,damage,single-target,0,16,0
Priest,78,Shadow Magic,25387,Mind Flay,damage,single-target,0,16,0
Priest,78,Shadow Magic,25429,Fade,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,25433,Shadow Protection,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,25460,Touch of Weakness,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,25461,Touch of Weakness,utility-or-rank,utility,0,16,528
Priest,78,Shadow Magic,25467,Devouring Plague,utility-or-rank,utility,0,16,16
Priest,78,Shadow Magic,25470,Hex of Weakness,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,25477,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,25596,Mind Soothe,damage,single-target,0,16,0
Priest,78,Shadow Magic,27683,Prayer of Shadow Protection,healing,healing,0,16,0
Priest,78,Shadow Magic,27839,Improved Vampiric Embrace,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,27840,Improved Vampiric Embrace,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,28377,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,28378,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,28379,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,28380,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,28381,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,28382,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,28385,Shadowguard,utility-or-rank,utility,0,16,128
Priest,78,Shadow Magic,32379,Shadow Word: Death,damage,single-target,0,16,0
Priest,78,Shadow Magic,32996,Shadow Word: Death,damage,single-target,0,16,0
Priest,78,Shadow Magic,33191,Misery,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,33192,Misery,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,33193,Misery,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,33194,Misery,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,33195,Misery,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,33196,Misery,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,33197,Misery,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,33198,Misery,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,33199,Misery,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,33200,Misery,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,33213,Focused Mind,damage,single-target,0,16,0
Priest,78,Shadow Magic,33214,Focused Mind,damage,single-target,0,16,0
Priest,78,Shadow Magic,33215,Focused Mind,damage,single-target,0,16,0
Priest,78,Shadow Magic,33221,Shadow Power,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,33222,Shadow Power,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,33223,Shadow Power,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,33224,Shadow Power,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,33225,Shadow Power,talent-passive,utility,0,16,0
Priest,78,Shadow Magic,33371,Shadow Resilience,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,34433,Shadowfiend,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,34914,Vampiric Touch,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,34916,Vampiric Touch,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,34917,Vampiric Touch,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,34919,Vampiric Touch,utility-or-rank,utility,0,16,0
Priest,78,Shadow Magic,39374,Prayer of Shadow Protection,healing,healing,0,16,0
Priest,613,Discipline,17,Power Word: Shield,healing,healing,0,16,0
Priest,613,Discipline,527,Dispel Magic,utility-or-rank,dispel-cleanse,0,16,0
Priest,613,Discipline,588,Inner Fire,utility-or-rank,utility,0,16,0
Priest,613,Discipline,592,Power Word: Shield,healing,healing,0,16,0
Priest,613,Discipline,600,Power Word: Shield,healing,healing,0,16,0
Priest,613,Discipline,602,Inner Fire,utility-or-rank,utility,0,16,0
Priest,613,Discipline,988,Dispel Magic,utility-or-rank,dispel-cleanse,0,16,0
Priest,613,Discipline,1006,Inner Fire,utility-or-rank,utility,0,16,0
Priest,613,Discipline,1243,Power Word: Fortitude,talent-passive,utility,0,16,0
Priest,613,Discipline,1244,Power Word: Fortitude,talent-passive,utility,0,16,0
Priest,613,Discipline,1245,Power Word: Fortitude,talent-passive,utility,0,16,0
Priest,613,Discipline,1706,Levitate,utility-or-rank,utility,0,16,0
Priest,613,Discipline,2651,Elune's Grace,utility-or-rank,utility,0,16,8
Priest,613,Discipline,2791,Power Word: Fortitude,talent-passive,utility,0,16,0
Priest,613,Discipline,3747,Power Word: Shield,healing,healing,0,16,0
Priest,613,Discipline,6065,Power Word: Shield,healing,healing,0,16,0
Priest,613,Discipline,6066,Power Word: Shield,healing,healing,0,16,0
Priest,613,Discipline,6346,Fear Ward,pvp-control,pvp,0,16,0
Priest,613,Discipline,7128,Inner Fire,utility-or-rank,utility,0,16,0
Priest,613,Discipline,8129,Mana Burn,pvp-control,pvp,0,16,0
Priest,613,Discipline,8131,Mana Burn,pvp-control,pvp,0,16,0
Priest,613,Discipline,9484,Shackle Undead,utility-or-rank,utility,0,16,0
Priest,613,Discipline,9485,Shackle Undead,utility-or-rank,utility,0,16,0
Priest,613,Discipline,10060,Power Infusion,talent-passive,utility,0,16,0
Priest,613,Discipline,10797,Starshards,utility-or-rank,utility,0,16,8
Priest,613,Discipline,10874,Mana Burn,pvp-control,pvp,0,16,0
Priest,613,Discipline,10875,Mana Burn,pvp-control,pvp,0,16,0
Priest,613,Discipline,10876,Mana Burn,pvp-control,pvp,0,16,0
Priest,613,Discipline,10898,Power Word: Shield,healing,healing,0,16,0
Priest,613,Discipline,10899,Power Word: Shield,healing,healing,0,16,0
Priest,613,Discipline,10900,Power Word: Shield,healing,healing,0,16,0
Priest,613,Discipline,10901,Power Word: Shield,healing,healing,0,16,0
Priest,613,Discipline,10937,Power Word: Fortitude,talent-passive,utility,0,16,0
Priest,613,Discipline,10938,Power Word: Fortitude,talent-passive,utility,0,16,0
Priest,613,Discipline,10951,Inner Fire,utility-or-rank,utility,0,16,0
Priest,613,Discipline,10952,Inner Fire,utility-or-rank,utility,0,16,0
Priest,613,Discipline,10955,Shackle Undead,utility-or-rank,utility,0,16,0
Priest,613,Discipline,13896,Feedback,utility-or-rank,utility,0,16,1
Priest,613,Discipline,14520,Mental Agility,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14521,Meditation,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14522,Unbreakable Will,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14523,Silent Resolve,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14524,Wand Specialization,talent-passive,utility,0,0,0
Priest,613,Discipline,14525,Wand Specialization,talent-passive,utility,0,0,0
Priest,613,Discipline,14526,Wand Specialization,talent-passive,utility,0,0,0
Priest,613,Discipline,14527,Wand Specialization,talent-passive,utility,0,0,0
Priest,613,Discipline,14528,Wand Specialization,talent-passive,utility,0,0,0
Priest,613,Discipline,14531,Martyrdom,utility-or-rank,utility,0,16,0
Priest,613,Discipline,14743,Focused Casting,talent-passive,utility,0,16,0
Priest,613,Discipline,14747,Improved Inner Fire,talent-passive,utility,0,0,0
Priest,613,Discipline,14748,Improved Power Word: Shield,healing,healing,0,0,0
Priest,613,Discipline,14749,Improved Power Word: Fortitude,talent-passive,utility,0,0,0
Priest,613,Discipline,14750,Improved Mana Burn,pvp-control,pvp,0,0,0
Priest,613,Discipline,14751,Inner Focus,talent-passive,utility,0,0,0
Priest,613,Discipline,14752,Divine Spirit,utility-or-rank,utility,0,16,0
Priest,613,Discipline,14767,Improved Power Word: Fortitude,talent-passive,utility,0,0,0
Priest,613,Discipline,14768,Improved Power Word: Shield,healing,healing,0,0,0
Priest,613,Discipline,14769,Improved Power Word: Shield,healing,healing,0,0,0
Priest,613,Discipline,14770,Improved Inner Fire,talent-passive,utility,0,0,0
Priest,613,Discipline,14771,Improved Inner Fire,talent-passive,utility,0,0,0
Priest,613,Discipline,14772,Improved Mana Burn,pvp-control,pvp,0,0,0
Priest,613,Discipline,14774,Martyrdom,utility-or-rank,utility,0,16,0
Priest,613,Discipline,14776,Meditation,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14777,Meditation,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14780,Mental Agility,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14781,Mental Agility,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14782,Mental Agility,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14783,Mental Agility,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14784,Silent Resolve,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14785,Silent Resolve,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14786,Silent Resolve,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14787,Silent Resolve,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14788,Unbreakable Will,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14789,Unbreakable Will,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14790,Unbreakable Will,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14791,Unbreakable Will,utility-or-rank,utility,0,0,0
Priest,613,Discipline,14818,Divine Spirit,utility-or-rank,utility,0,16,0
Priest,613,Discipline,14819,Divine Spirit,utility-or-rank,utility,0,16,0
Priest,613,Discipline,18544,Force of Will,utility-or-rank,utility,0,0,0
Priest,613,Discipline,18547,Force of Will,utility-or-rank,utility,0,0,0
Priest,613,Discipline,18548,Force of Will,utility-or-rank,utility,0,0,0
Priest,613,Discipline,18549,Force of Will,utility-or-rank,utility,0,0,0
Priest,613,Discipline,18550,Force of Will,utility-or-rank,utility,0,0,0
Priest,613,Discipline,18551,Mental Strength,utility-or-rank,utility,0,0,0
Priest,613,Discipline,18552,Mental Strength,utility-or-rank,utility,0,0,0
Priest,613,Discipline,18553,Mental Strength,utility-or-rank,utility,0,0,0
Priest,613,Discipline,18554,Mental Strength,utility-or-rank,utility,0,0,0
Priest,613,Discipline,18555,Mental Strength,utility-or-rank,utility,0,0,0
Priest,613,Discipline,19271,Feedback,utility-or-rank,utility,0,16,1
Priest,613,Discipline,19273,Feedback,utility-or-rank,utility,0,16,1
Priest,613,Discipline,19274,Feedback,utility-or-rank,utility,0,16,1
